date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
1997-05-25,BY-ELECTION,Sarawak,N.52 Kemena,1,6SETX,Datuk Celestine Ujang ak Jilan,BN,029-PBB,PBB,3,BN,6928,82.623732856291,1,won
1997-05-25,BY-ELECTION,Sarawak,N.52 Kemena,2,P22VE,Chiew Chiu Sing,DAP,021-DAP,DAP,0,ALONE,1457,17.376267143709004,2,lost
1997-05-29,BY-ELECTION,Selangor,P.089 Kuala Selangor,1,J6MPN,Dato' Jamaluddin Adnan,BN,001-UMNO,UMNO,3,BN,24034,81.05902192242833,1,won
1997-05-29,BY-ELECTION,Selangor,P.089 Kuala Selangor,2,SKXV5,Ustaz Ahmad bin Alang,PAS,004-PAS,PAS,0,ALONE,5616,18.940978077571668,2,lost
1997-05-29,BY-ELECTION,Selangor,N.10 Permatang,1,P67RW,Hj Mohd Maskuri bin Hj Mardzuki,PAS,004-PAS,PAS,0,ALONE,1810,15.87719298245614,2,lost
1997-05-29,BY-ELECTION,Selangor,N.10 Permatang,2,QRD5A,Abu Hassan Omar,BN,001-UMNO,UMNO,3,BN,9590,84.12280701754385,1,won
1997-05-29,BY-ELECTION,Negeri Sembilan,N.11 Repah,1,KVY54,Wong Yauk @ Wong Zee Nyok,DAP,021-DAP,DAP,0,ALONE,2231,32.900752101459965,2,lost
1997-05-29,BY-ELECTION,Negeri Sembilan,N.11 Repah,2,PP18M,Gan Chin Yap [Gary],BN,003-MCA,MCA,3,BN,4550,67.09924789854004,1,won
1997-06-14,BY-ELECTION,Melaka,N.03 Melekek,1,JRHPK,J. Appalasamy,BEBAS,000-BEBAS,BEBAS,0,ALONE,128,2.730957968850011,2,lost_deposit
1997-06-14,BY-ELECTION,Melaka,N.03 Melekek,2,T31AS,Nawi Ahmad,BN,001-UMNO,UMNO,3,BN,4559,97.26904203115,1,won
1997-08-11,BY-ELECTION,Kelantan,N.30 Semerak,1,4RFKW,Mohd Din bin Nizam Din,BERJASA,036-BERJASA,BERJASA,0,ALONE,27,0.2702973270597658,3,lost_deposit
1997-08-11,BY-ELECTION,Kelantan,N.30 Semerak,2,R6VHG,Haji Kamarudin Md. Nor,BN,001-UMNO,UMNO,3,BN,5370,53.75913504855341,1,won
1997-08-11,BY-ELECTION,Kelantan,N.30 Semerak,3,FAVMA,Wan Fauzi,PAS,004-PAS,PAS,0,ALONE,4592,45.970567624386824,2,lost
1997-10-26,BY-ELECTION,Sarawak,N.53 Kidurong,1,03K0X,Asbor b. Hj. Abdullah,BEBAS,000-BEBAS,BEBAS,0,ALONE,29,0.259577515216613,4,lost_deposit
1997-10-26,BY-ELECTION,Sarawak,N.53 Kidurong,2,QRDEW,Michael Sim Kiam Hui,BN,013-SUPP,SUPP,3,BN,5723,51.22627998567848,1,won
1997-10-26,BY-ELECTION,Sarawak,N.53 Kidurong,3,2K0XP,Wong Sing Ai,DAP,021-DAP,DAP,0,ALONE,5339,47.7891156462585,2,lost
1997-10-26,BY-ELECTION,Sarawak,N.53 Kidurong,4,BX5J1,Ding anak Ringkai,BEBAS,000-BEBAS,BEBAS,0,ALONE,81,0.7250268528464017,3,lost_deposit
1997-11-08,BY-ELECTION,Pulau Pinang,N.16 Sungai Bakap,1,DPX9D,Cikgu Harith bin Ahmad,BEBAS,000-BEBAS,BEBAS,0,ALONE,1758,16.962562717097647,3,lost
1997-11-08,BY-ELECTION,Pulau Pinang,N.16 Sungai Bakap,2,556TZ,Mittai Ganesh,BEBAS,000-BEBAS,BEBAS,0,ALONE,26,0.2508683905827866,4,lost_deposit
1997-11-08,BY-ELECTION,Pulau Pinang,N.16 Sungai Bakap,3,41362,Goh Kheng Huat,DAP,021-DAP,DAP,0,ALONE,3570,34.44615978386723,2,lost
1997-11-08,BY-ELECTION,Pulau Pinang,N.16 Sungai Bakap,4,FYS4T,Lai Chew Hock,BN,026-GERAKAN,GERAKAN,3,BN,5010,48.340409108452334,1,won
1997-11-08,BY-ELECTION,Perak,N.11 Changkat Jering,1,27AVJ,Ustaz Idris bin Haji Ahmad,PAS,004-PAS,PAS,0,ALONE,3677,33.74013580473481,2,lost
1997-11-08,BY-ELECTION,Perak,N.11 Changkat Jering,2,5N0XV,Mat Isa bin Ismail,BN,001-UMNO,UMNO,3,BN,7221,66.25986419526518,1,won
1998-07-04,BY-ELECTION,Perlis,P.003 Arau,1,WN6YG,Hashim bin Hj Jasin,PAS,004-PAS,PAS,0,ALONE,12864,52.71051014136447,1,won
1998-07-04,BY-ELECTION,Perlis,P.003 Arau,2,R65TY,Ismail bin Kassim,BN,001-UMNO,UMNO,3,BN,11541,47.28948985863553,2,lost
2000-04-01,BY-ELECTION,Pahang,N.26 Sanggang,1,AS1KJ,Ustaz Redzwan bin Harun,BN,001-UMNO,UMNO,3,BN,6743,58.51774711446672,1,won
2000-04-01,BY-ELECTION,Pahang,N.26 Sanggang,2,Z93DR,Dato' Hishamuddin bin Haji Yahaya,PAS,004-PAS,PAS,6,BA,4780,41.482252885533285,2,lost
2000-06-10,BY-ELECTION,Negeri Sembilan,P.119 Telok Kemang,1,RR1Y6,S. Sothinathan,BN,002-MIC,MIC,3,BN,24500,56.93966719345542,1,won
2000-06-10,BY-ELECTION,Negeri Sembilan,P.119 Telok Kemang,2,6ZAAA,Haji Ruslan Haji Kasim,PKN,075-PKN,PKN,6,BA,18528,43.06033280654458,2,lost
2000-11-29,BY-ELECTION,Kedah,N.34 Lunas,1,DQYEC,N. Letchumanan (Kattu Raja),BEBAS,000-BEBAS,BEBAS,0,ALONE,50,0.2434037581540259,3,lost_deposit
2000-11-29,BY-ELECTION,Kedah,N.34 Lunas,2,G6B66,Saifuddin Nasution Ismail,PKN,075-PKN,PKN,6,BA,10511,51.16833803913933,1,won
2000-11-29,BY-ELECTION,Kedah,N.34 Lunas,3,8FFFR,S. Anthonysamy,BN,002-MIC,MIC,3,BN,9981,48.588258202706655,2,lost
2001-07-21,BY-ELECTION,Sabah,N.13 Likas,1,XHD3M,Yong Teck Lee,BN,068-SAPP,SAPP,3,BN,9758,70.97243435886246,1,won
2001-07-21,BY-ELECTION,Sabah,N.13 Likas,2,FQWT0,Kong Yun Chee [Joshua],BEBAS,000-BEBAS,BEBAS,0,ALONE,50,0.3636628118408612,4,lost_deposit
2001-07-21,BY-ELECTION,Sabah,N.13 Likas,3,K0RVD,Liew Chin Jin [Christina],PKN,075-PKN,PKN,6,BA,1724,12.539093752272892,3,lost
2001-07-21,BY-ELECTION,Sabah,N.13 Likas,4,YEMDQ,Chong Eng Leong @ Ching Eng Leong,PBS,054-PBS,PBS,0,ALONE,2217,16.124809077023784,2,lost
2002-01-19,BY-ELECTION,Perlis,N.08 Indera Kayangan,1,ZHC2C,Khoo Yang Chong @ Cikgu Khoo,PKN,075-PKN,PKN,6,BA,1687,28.276902447200804,2,lost
2002-01-19,BY-ELECTION,Perlis,N.08 Indera Kayangan,2,W3P03,Oui Ah Lan @ Ng Ah Lan @ Cikgu Oui Ah Lan,BN,003-MCA,MCA,3,BN,4279,71.7230975527992,1,won
2002-04-01,BY-ELECTION,Pahang,N.29 Ketari,1,FB5WF,Choong Siew Onn,DAP,021-DAP,DAP,0,ALONE,4949,40.89406709634771,2,lost
2002-04-01,BY-ELECTION,Pahang,N.29 Ketari,2,51SDF,Yum Ah Ha @ Yim Ah Ha,BN,026-GERAKAN,GERAKAN,3,BN,7153,59.10593290365229,1,won
2002-07-18,BY-ELECTION,Kedah,P.011 Pendang,1,SYXA1,Mohd Hayati bin Othman @ Dr. Mohd Hayati Hj Othman,PAS,004-PAS,PAS,6,BA,22542,49.68809927921176,2,lost
2002-07-18,BY-ELECTION,Kedah,P.011 Pendang,2,DDM2Y,Othman bin Abdul @ Dato' Othman Abdul,BN,001-UMNO,UMNO,3,BN,22825,50.31190072078824,1,won
2002-07-18,BY-ELECTION,Kedah,N.15 Anak Bukit,1,5YMP1,Karia @ Zakaria bin Said @ Mohd Said @ Dato' Hj. Zakaria Said,BN,001-UMNO,UMNO,3,BN,7790,48.421183490800594,2,lost
2002-07-18,BY-ELECTION,Kedah,N.15 Anak Bukit,2,3MC8H,Amiruddin bin Hamzah @ Hj Amiruddin Hj Hamzah,PAS,004-PAS,PAS,6,BA,8298,51.5788165091994,1,won
2002-10-12,BY-ELECTION,Sabah,P.121 Gaya,1,DZVB1,Hiew King Cheu,DAP,021-DAP,DAP,0,ALONE,3716,16.91551347414421,2,lost
2002-10-12,BY-ELECTION,Sabah,P.121 Gaya,2,K0RVD,Liew Chin Jin @ Christina Liew,PKN,075-PKN,PKN,6,BA,2613,11.894573925710123,3,lost_deposit
2002-10-12,BY-ELECTION,Sabah,P.121 Gaya,3,WW39A,Liew Teck Chan,BN,068-SAPP,SAPP,3,BN,15639,71.18991260014566,1,won
2004-08-28,BY-ELECTION,Terengganu,N.23 Kuala Berang,1,MHKQD,Mohd Zawawi bin Ismail,BN,001-UMNO,UMNO,3,BN,6051,60.25092103953003,1,won
2004-08-28,BY-ELECTION,Terengganu,N.23 Kuala Berang,2,20SC1,Haji Muhyidin bin Abdul Rashid,PAS,004-PAS,PAS,6,BA,3992,39.74907896046998,2,lost
2004-09-18,BY-ELECTION,Sarawak,N.70 Ba'kelalan,1,DX3M3,Balang Rining [Nelson],BN,077-SPDP,SPDP,3,BN,2843,67.14690599905526,1,won
2004-09-18,BY-ELECTION,Sarawak,N.70 Ba'kelalan,2,K5Y14,Baru Bian,BEBAS,000-BEBAS,BEBAS,0,ALONE,1391,32.85309400094473,2,lost
2005-12-06,BY-ELECTION,Kelantan,N.12 Pengkalan Pasir,1,DXSAN,Hj. Hanafi Mamat,BN,001-UMNO,UMNO,3,BN,7422,49.07107438016529,1,won
2005-12-06,BY-ELECTION,Kelantan,N.12 Pengkalan Pasir,2,1M3B6,Hanifa Mat Yatim [Hanifa bin Ahmad],PAS,004-PAS,PAS,0,ALONE,7288,48.18512396694215,2,lost
2005-12-06,BY-ELECTION,Kelantan,N.12 Pengkalan Pasir,3,K46W1,Dato' Ibrahim Ali,BEBAS,000-BEBAS,BEBAS,0,ALONE,415,2.743801652892562,3,lost_deposit
