state,new,year,dun,area,overlap_pct,parlimen
Perak,N.41 Malim Nawar,1974,N.29 Tanjong Tualang,149,35.88,P.058 Batu Gajah
Perak,N.41 Malim Nawar,1959,N.32 Kuala Dipang,264,46.32,P.054 Kampar
Perak,N.41 Malim Nawar,1959,N.29 Tanjong Tualang,200,41.66,P.053 Batu Gajah
Perak,N.41 Malim Nawar,1959,N.31 Gopeng,419,10.11,P.054 Kampar
Perak,N.42 Keranji,2018,N.42 Keranji,55,100.0,P.070 Kampar
Perak,N.42 Keranji,2003,N.41 Keranji,54,92.36,P.070 Kampar
Perak,N.42 Keranji,1994,N.38 Kuala Dipang,59,92.24,P.068 Kampar
Perak,N.42 Keranji,1984,N.33 Malim Nawar,73,91.76,P.065 Kampar
Perak,N.42 Keranji,1974,N.30 Kampar,135,88.98,P.058 Batu Gajah
Perak,N.42 Keranji,1959,N.32 Kuala Dipang,264,98.61,P.054 Kampar
Perak,N.43 Tualang Sekah,2018,N.43 Tualang Sekah,356,100.0,P.070 Kampar
Perak,N.43 Tualang Sekah,2003,N.42 Tualang Sekah,246,62.07,P.070 Kampar
Perak,N.43 Tualang Sekah,2003,N.46 Chenderiang,689,33.34,P.072 Tapah
Perak,N.43 Tualang Sekah,1994,N.37 Tualang Sekah,266,63.52,P.068 Kampar
Perak,N.43 Tualang Sekah,1994,N.40 Chenderiang,671,24.97,P.069 Tapah
Perak,N.43 Tualang Sekah,1984,N.32 Chenderong,293,60.35,P.064 Gopeng
Perak,N.43 Tualang Sekah,1984,N.35 Chenderiang,707,25.96,P.066 Tapah
Perak,N.43 Tualang Sekah,1974,N.20 Gopeng,577,42.04,P.053 Kinta
Perak,N.43 Tualang Sekah,1974,N.32 Chenderiang,846,31.43,P.059 Batang Padang
Perak,N.43 Tualang Sekah,1974,N.29 Tanjong Tualang,149,21.4,P.058 Batu Gajah
Perak,N.43 Tualang Sekah,1959,N.31 Gopeng,419,36.88,P.054 Kampar
Perak,N.43 Tualang Sekah,1959,N.32 Kuala Dipang,264,36.21,P.054 Kampar
Perak,N.43 Tualang Sekah,1959,N.29 Tanjong Tualang,200,25.18,P.053 Batu Gajah
Perak,N.44 Sungai Rapat,2018,N.44 Sungai Rapat,53,100.0,P.071 Gopeng
Perak,N.44 Sungai Rapat,2003,N.43 Sungai Rapat,57,76.59,P.071 Gopeng
Perak,N.44 Sungai Rapat,2003,N.44 Simpang Pulai,131,16.79,P.071 Gopeng
Perak,N.44 Sungai Rapat,1994,N.35 Rapat Setia,178,83.53,P.067 Gopeng
Perak,N.44 Sungai Rapat,1984,N.32 Chenderong,293,54.52,P.064 Gopeng
Perak,N.44 Sungai Rapat,1984,N.24 Lahat,164,34.74,P.060 Batu Gajah
Perak,N.44 Sungai Rapat,1974,N.24 Kuala Pari,155,81.7,P.055 Menglembu
Perak,N.44 Sungai Rapat,1959,N.29 Tanjong Tualang,200,58.89,P.053 Batu Gajah
Perak,N.44 Sungai Rapat,1959,N.28 Sungei Raja,542,28.67,P.052 Ulu Kinta
Perak,N.45 Simpang Pulai,2018,N.45 Simpang Pulai,119,100.0,P.071 Gopeng
Perak,N.45 Simpang Pulai,2003,N.44 Simpang Pulai,131,94.82,P.071 Gopeng
Perak,N.45 Simpang Pulai,1994,N.35 Rapat Setia,178,86.34,P.067 Gopeng
Perak,N.45 Simpang Pulai,1984,N.31 Teja,519,83.21,P.064 Gopeng
Perak,N.45 Simpang Pulai,1974,N.19 Chemor,685,90.84,P.053 Kinta
Perak,N.45 Simpang Pulai,1959,N.28 Sungei Raja,542,95.74,P.052 Ulu Kinta
Perak,N.46 Teja,2018,N.46 Teja,416,100.0,P.071 Gopeng
Perak,N.46 Teja,2003,N.45 Teja,404,95.41,P.071 Gopeng
Perak,N.46 Teja,1994,N.36 Teja,416,93.88,P.067 Gopeng
Perak,N.46 Teja,1984,N.31 Teja,519,94.55,P.064 Gopeng
Perak,N.46 Teja,1974,N.20 Gopeng,577,97.36,P.053 Kinta
Perak,N.46 Teja,1959,N.31 Gopeng,419,65.49,P.054 Kampar
Perak,N.46 Teja,1959,N.28 Sungei Raja,542,32.63,P.052 Ulu Kinta
Perak,N.47 Chenderiang,2018,N.47 Chenderiang,582,100.0,P.072 Tapah
Perak,N.47 Chenderiang,2003,N.46 Chenderiang,689,96.22,P.072 Tapah
Perak,N.47 Chenderiang,1994,N.40 Chenderiang,671,96.67,P.069 Tapah
Perak,N.47 Chenderiang,1984,N.35 Chenderiang,707,96.7,P.066 Tapah
Perak,N.47 Chenderiang,1974,N.32 Chenderiang,846,90.78,P.059 Batang Padang
Perak,N.47 Chenderiang,1959,N.39 Tapah Road,710,71.97,P.058 Batang Padang
Perak,N.47 Chenderiang,1959,N.40 Tapah,180,26.56,P.058 Batang Padang
Perak,N.48 Ayer Kuning,2018,N.48 Ayer Kuning,326,100.0,P.072 Tapah
Perak,N.48 Ayer Kuning,2003,N.47 Ayer Kuning,333,95.37,P.072 Tapah
Perak,N.48 Ayer Kuning,1994,N.41 Ayer Kuning,326,90.83,P.069 Tapah
Perak,N.48 Ayer Kuning,1984,N.36 Ayer Kuning,289,82.83,P.066 Tapah
Perak,N.48 Ayer Kuning,1974,N.32 Chenderiang,846,53.22,P.059 Batang Padang
Perak,N.48 Ayer Kuning,1974,N.31 Tapah,163,33.9,P.059 Batang Padang
Perak,N.48 Ayer Kuning,1959,N.39 Tapah Road,710,79.83,P.058 Batang Padang
Perak,N.49 Sungai Manik,2018,N.49 Sungai Manik,233,100.0,P.073 Pasir Salak
Perak,N.49 Sungai Manik,2003,N.48 Sungai Manik,231,94.36,P.073 Pasir Salak
Perak,N.49 Sungai Manik,1994,N.42 Sungai Manik,220,89.23,P.070 Pasir Salak
Perak,N.49 Sungai Manik,1984,N.37 Sungai Manik,219,88.45,P.067 Pasir Salak
Perak,N.49 Sungai Manik,1974,N.36 Sungei Manik,229,90.78,P.061 Hilir Perak
Perak,N.49 Sungai Manik,1959,N.11 Sungei Manik,165,60.25,P.044 Hilir Perak
Perak,N.49 Sungai Manik,1959,N.35 Batak Rabit,497,32.79,P.056 Telok Anson
Perak,N.50 Kampong Gajah,2018,N.50 Kampong Gajah,847,100.0,P.073 Pasir Salak
Perak,N.50 Kampong Gajah,2003,N.49 Kampong Gajah,833,95.4,P.073 Pasir Salak
Perak,N.50 Kampong Gajah,1994,N.43 Kampong Gajah,839,95.08,P.070 Pasir Salak
Perak,N.50 Kampong Gajah,1984,N.38 Kampong Gajah,777,86.96,P.067 Pasir Salak
Perak,N.50 Kampong Gajah,1984,N.40 Sitiawan,296,10.1,P.068 Lumut
Perak,N.50 Kampong Gajah,1974,N.35 Kampong Gajah,670,75.45,P.061 Hilir Perak
Perak,N.50 Kampong Gajah,1974,N.33 Sitiawan,499,19.39,P.060 Lumut
Perak,N.50 Kampong Gajah,1959,N.12 Bandar,467,52.89,P.044 Hilir Perak
Perak,N.50 Kampong Gajah,1959,N.18 Kampong Gajah,385,21.76,P.047 Parit
Perak,N.50 Kampong Gajah,1959,N.21 Lekir,404,19.39,P.049 Sitiawan
Perak,N.51 Pasir Panjang,2018,N.51 Pasir Panjang,223,100.0,P.074 Lumut
Perak,N.51 Pasir Panjang,2003,N.51 Pasir Panjang,224,84.68,P.074 Lumut
Perak,N.51 Pasir Panjang,2003,N.50 Sitiawan,110,10.08,P.074 Lumut
Perak,N.51 Pasir Panjang,1994,N.45 Pasir Panjang,237,85.35,P.071 Lumut
Perak,N.51 Pasir Panjang,1994,N.46 Sitiawan,122,11.18,P.071 Lumut
Perak,N.51 Pasir Panjang,1984,N.40 Sitiawan,296,54.83,P.068 Lumut
Perak,N.51 Pasir Panjang,1984,N.39 Pangkor,262,40.99,P.068 Lumut
Perak,N.51 Pasir Panjang,1974,N.33 Sitiawan,499,80.37,P.060 Lumut
Perak,N.51 Pasir Panjang,1974,N.34 Pangkor,99,15.39,P.060 Lumut
Perak,N.51 Pasir Panjang,1959,N.21 Lekir,404,72.85,P.049 Sitiawan
Perak,N.51 Pasir Panjang,1959,N.22 Lumut,188,21.4,P.049 Sitiawan
Perak,N.52 Pangkor,2018,N.52 Pangkor,116,100.0,P.074 Lumut
Perak,N.52 Pangkor,2003,N.52 Pangkor,120,91.38,P.074 Lumut
Perak,N.52 Pangkor,1994,N.44 Pangkor,140,90.84,P.071 Lumut
Perak,N.52 Pangkor,1984,N.39 Pangkor,262,100.0,P.068 Lumut
Perak,N.52 Pangkor,1974,N.33 Sitiawan,499,65.41,P.060 Lumut
Perak,N.52 Pangkor,1974,N.34 Pangkor,99,31.79,P.060 Lumut
Perak,N.52 Pangkor,1959,N.22 Lumut,188,96.79,P.049 Sitiawan
Perak,N.53 Rungkup,2018,N.53 Rungkup,226,100.0,P.075 Bagan Datuk
Perak,N.53 Rungkup,2003,N.53 Rungkup,278,98.78,P.075 Bagan Datok
Perak,N.53 Rungkup,1994,N.47 Rungkup,289,99.55,P.072 Bagan Datok
Perak,N.53 Rungkup,1984,N.41 Rungkup,287,98.13,P.069 Bagan Datok
Perak,N.53 Rungkup,1974,N.41 Rungkup,339,98.78,P.064 Bagan Datok
Perak,N.53 Rungkup,1959,N.37 Rungkup,297,98.63,P.057 Bagan Datoh
Perak,N.54 Hutan Melintang,2018,N.54 Hutan Melintang,377,100.0,P.075 Bagan Datuk
Perak,N.54 Hutan Melintang,2003,N.54 Hutan Melintang,374,97.6,P.075 Bagan Datok
Perak,N.54 Hutan Melintang,1994,N.48 Hutan Melintang,365,94.15,P.072 Bagan Datok
Perak,N.54 Hutan Melintang,1984,N.42 Hutan Melintang,365,93.81,P.069 Bagan Datok
Perak,N.54 Hutan Melintang,1974,N.42 Hutan Melintang,608,76.19,P.064 Bagan Datok
Perak,N.54 Hutan Melintang,1974,N.41 Rungkup,339,17.55,P.064 Bagan Datok
Perak,N.54 Hutan Melintang,1959,N.38 Hutan Melintang,609,76.25,P.057 Bagan Datoh
Perak,N.54 Hutan Melintang,1959,N.37 Rungkup,297,17.49,P.057 Bagan Datoh
Perak,N.55 Pasir Bedamar,2018,N.55 Pasir Bedamar,39,100.0,P.076 Teluk Intan
Perak,N.55 Pasir Bedamar,2003,N.55 Pasir Bedamar,37,83.54,P.076 Telok Intan
Perak,N.55 Pasir Bedamar,2003,N.49 Kampong Gajah,833,15.1,P.073 Pasir Salak
Perak,N.55 Pasir Bedamar,1994,N.49 Pasir Bedamar,36,77.88,P.073 Telok Intan
Perak,N.55 Pasir Bedamar,1994,N.43 Kampong Gajah,839,16.21,P.070 Pasir Salak
Perak,N.55 Pasir Bedamar,1984,N.43 Pasir Bedamar,52,79.71,P.070 Telok Intan
Perak,N.55 Pasir Bedamar,1984,N.38 Kampong Gajah,777,17.84,P.067 Pasir Salak
Perak,N.55 Pasir Bedamar,1974,N.37 Pasir Bedamar,93,58.53,P.062 Telok Anson
Perak,N.55 Pasir Bedamar,1974,N.35 Kampong Gajah,670,29.54,P.061 Hilir Perak
Perak,N.55 Pasir Bedamar,1974,N.38 Changkat Jong,419,11.52,P.062 Telok Anson
Perak,N.55 Pasir Bedamar,1959,N.36 Pasir Bedamar,99,57.03,P.056 Telok Anson
Perak,N.55 Pasir Bedamar,1959,N.12 Bandar,467,24.97,P.044 Hilir Perak
Perak,N.55 Pasir Bedamar,1959,N.35 Batak Rabit,497,13.02,P.056 Telok Anson
Perak,N.56 Changkat Jong,2018,N.56 Changkat Jong,744,100.0,P.076 Teluk Intan
Perak,N.56 Changkat Jong,2003,N.56 Changkat Jong,750,97.99,P.076 Telok Intan
Perak,N.56 Changkat Jong,1994,N.50 Changkat Jong,760,98.14,P.073 Telok Intan
Perak,N.56 Changkat Jong,1984,N.44 Changkat Jong,738,95.86,P.070 Telok Intan
Perak,N.56 Changkat Jong,1974,N.38 Changkat Jong,419,49.96,P.062 Telok Anson
Perak,N.56 Changkat Jong,1974,N.42 Hutan Melintang,608,40.63,P.064 Bagan Datok
Perak,N.56 Changkat Jong,1959,N.35 Batak Rabit,497,50.16,P.056 Telok Anson
Perak,N.56 Changkat Jong,1959,N.38 Hutan Melintang,609,40.63,P.057 Bagan Datoh
Perak,N.57 Sungkai,2018,N.57 Sungkai,213,100.0,P.077 Tanjong Malim
Perak,N.57 Sungkai,2003,N.57 Sungkai,364,95.62,P.077 Tanjong Malim
Perak,N.57 Sungkai,1994,N.51 Sungkai,686,94.11,P.074 Tanjong Malim
Perak,N.57 Sungkai,1984,N.45 Sungkai,683,94.1,P.071 Tanjong Malim
Perak,N.57 Sungkai,1974,N.39 Bidor,781,89.29,P.063 Tanjong Malim
Perak,N.57 Sungkai,1959,N.33 Bidor,778,89.33,P.055 Tanjong Malim
Perak,N.58 Slim,2018,N.58 Slim,522,100.0,P.077 Tanjong Malim
Perak,N.58 Slim,2003,N.58 Slim,453,80.21,P.077 Tanjong Malim
Perak,N.58 Slim,2003,N.57 Sungkai,364,16.8,P.077 Tanjong Malim
Perak,N.58 Slim,1994,N.52 Slim,1187,82.05,P.074 Tanjong Malim
Perak,N.58 Slim,1994,N.51 Sungkai,686,16.36,P.074 Tanjong Malim
Perak,N.58 Slim,1984,N.46 Slim,1193,82.18,P.071 Tanjong Malim
Perak,N.58 Slim,1984,N.45 Sungkai,683,15.91,P.071 Tanjong Malim
Perak,N.58 Slim,1974,N.40 Slim,1094,70.42,P.063 Tanjong Malim
Perak,N.58 Slim,1974,N.39 Bidor,781,27.74,P.063 Tanjong Malim
Perak,N.58 Slim,1959,N.34 Slim,1097,69.21,P.055 Tanjong Malim
Perak,N.58 Slim,1959,N.33 Bidor,778,28.95,P.055 Tanjong Malim
Perak,N.59 Behrang,2018,N.59 Behrang,1149,100.0,P.077 Tanjong Malim
Perak,N.59 Behrang,2003,N.59 Behrang,1060,91.28,P.077 Tanjong Malim
Perak,N.59 Behrang,1994,N.52 Slim,1187,66.0,P.074 Tanjong Malim
Perak,N.59 Behrang,1994,N.51 Sungkai,686,33.99,P.074 Tanjong Malim
Perak,N.59 Behrang,1984,N.46 Slim,1193,66.43,P.071 Tanjong Malim
Perak,N.59 Behrang,1984,N.45 Sungkai,683,33.52,P.071 Tanjong Malim
Perak,N.59 Behrang,1974,N.40 Slim,1094,63.11,P.063 Tanjong Malim
Perak,N.59 Behrang,1974,N.39 Bidor,781,36.7,P.063 Tanjong Malim
Perak,N.59 Behrang,1959,N.34 Slim,1097,63.94,P.055 Tanjong Malim
Perak,N.59 Behrang,1959,N.33 Bidor,778,35.86,P.055 Tanjong Malim
Perlis,N.01 Titi Tinggi,2018,N.01 Titi Tinggi,122,100.0,P.001 Padang Besar
Perlis,N.01 Titi Tinggi,2003,N.01 Titi Tinggi,122,95.35,P.001 Padang Besar
Perlis,N.01 Titi Tinggi,1994,N.01 Titi Tinggi,121,94.59,P.001 Padang Besar
Perlis,N.01 Titi Tinggi,1984,N.01 Titi Tinggi,166,96.89,P.001 Kangar
Perlis,N.01 Titi Tinggi,1974,N.01 Titi Tinggi,203,99.85,P.001 Kangar
Perlis,N.01 Titi Tinggi,1959,N.01 Kaki Bukit,271,99.65,P.001 Perlis Utara
Perlis,N.02 Beseri,2018,N.02 Beseri,136,100.0,P.001 Padang Besar
Perlis,N.02 Beseri,2003,N.02 Beseri,139,97.24,P.001 Padang Besar
Perlis,N.02 Beseri,1994,N.02 Beseri,142,98.04,P.001 Padang Besar
Perlis,N.02 Beseri,1984,N.02 Beseri,110,68.09,P.001 Kangar
Perlis,N.02 Beseri,1984,N.01 Titi Tinggi,166,30.74,P.001 Kangar
Perlis,N.02 Beseri,1974,N.01 Titi Tinggi,203,56.17,P.001 Kangar
Perlis,N.02 Beseri,1974,N.02 Chuping,164,43.5,P.001 Kangar
Perlis,N.02 Beseri,1959,N.01 Kaki Bukit,271,99.18,P.001 Perlis Utara
Perlis,N.03 Chuping,2018,N.03 Chuping,155,100.0,P.001 Padang Besar
Perlis,N.03 Chuping,2003,N.03 Chuping,148,95.08,P.001 Padang Besar
Perlis,N.03 Chuping,1994,N.03 Chuping,146,93.44,P.001 Padang Besar
Perlis,N.03 Chuping,1984,N.03 Oran,154,94.76,P.001 Kangar
Perlis,N.03 Chuping,1974,N.02 Chuping,164,59.36,P.001 Kangar
Perlis,N.03 Chuping,1974,N.06 Oran,91,38.61,P.001 Kangar
Perlis,N.03 Chuping,1959,N.03 Mata Ayer,104,56.45,P.001 Perlis Utara
Perlis,N.03 Chuping,1959,N.07 Kurong Anai,114,40.89,P.002 Perlis Selatan
Perlis,N.04 Mata Ayer,2018,N.04 Mata Ayer,20,100.0,P.001 Padang Besar
Perlis,N.04 Mata Ayer,2003,N.04 Mata Ayer,19,88.27,P.001 Padang Besar
Perlis,N.04 Mata Ayer,1994,N.04 Mata Ayer,19,86.53,P.001 Padang Besar
Perlis,N.04 Mata Ayer,1984,N.04 Padang Pauh,24,61.38,P.001 Kangar
Perlis,N.04 Mata Ayer,1984,N.03 Oran,154,30.74,P.001 Kangar
Perlis,N.04 Mata Ayer,1974,N.06 Oran,91,70.64,P.001 Kangar
Perlis,N.04 Mata Ayer,1974,N.02 Chuping,164,19.1,P.001 Kangar
Perlis,N.04 Mata Ayer,1959,N.03 Mata Ayer,104,75.8,P.001 Perlis Utara
Perlis,N.04 Mata Ayer,1959,N.02 Paya,26,17.75,P.001 Perlis Utara
Perlis,N.05 Santan,2018,N.05 Santan,27,100.0,P.001 Padang Besar
Perlis,N.05 Santan,2003,N.05 Santan,27,92.48,P.001 Padang Besar
Perlis,N.05 Santan,1994,N.05 Santan,24,85.24,P.001 Padang Besar
Perlis,N.05 Santan,1984,N.02 Beseri,110,49.12,P.001 Kangar
Perlis,N.05 Santan,1984,N.04 Padang Pauh,24,43.37,P.001 Kangar
Perlis,N.05 Santan,1974,N.05 Paya,30,65.65,P.001 Kangar
Perlis,N.05 Santan,1974,N.02 Chuping,164,32.14,P.001 Kangar
Perlis,N.05 Santan,1959,N.02 Paya,26,64.34,P.001 Perlis Utara
Perlis,N.05 Santan,1959,N.01 Kaki Bukit,271,31.75,P.001 Perlis Utara
Perlis,N.06 Bintong,2018,N.06 Bintong,66,100.0,P.002 Kangar
Perlis,N.06 Bintong,2003,N.06 Bintong,68,98.49,P.002 Kangar
Perlis,N.06 Bintong,1994,N.06 Bintong,68,98.74,P.002 Kangar
Perlis,N.06 Bintong,1984,N.05 Bintong,68,98.71,P.001 Kangar
Perlis,N.06 Bintong,1974,N.03 Bintong,59,85.78,P.001 Kangar
Perlis,N.06 Bintong,1974,N.04 Bandar Kangar,29,13.38,P.001 Kangar
Perlis,N.06 Bintong,1959,N.06 Bintong,59,85.06,P.001 Perlis Utara
Perlis,N.06 Bintong,1959,N.04 Bandar Kangar,29,14.35,P.001 Perlis Utara
Perlis,N.07 Sena,2018,N.07 Sena,19,100.0,P.002 Kangar
Perlis,N.07 Sena,2003,N.07 Sena,26,94.73,P.002 Kangar
Perlis,N.07 Sena,1994,N.07 Sena,27,96.14,P.002 Kangar
Perlis,N.07 Sena,1984,N.06 Sena,18,71.62,P.001 Kangar
Perlis,N.07 Sena,1984,N.11 Kota Raja,42,26.23,P.002 Arau
Perlis,N.07 Sena,1974,N.05 Paya,30,63.39,P.001 Kangar
Perlis,N.07 Sena,1974,N.09 Utan Aji,39,24.65,P.002 Arau
Perlis,N.07 Sena,1974,N.04 Bandar Kangar,29,11.73,P.001 Kangar
Perlis,N.07 Sena,1959,N.05 Sena,21,50.19,P.001 Perlis Utara
Perlis,N.07 Sena,1959,N.04 Bandar Kangar,29,26.58,P.001 Perlis Utara
Perlis,N.07 Sena,1959,N.02 Paya,26,22.71,P.001 Perlis Utara
Perlis,N.08 Indera Kayangan,2018,N.08 Indera Kayangan,6,100.0,P.002 Kangar
Perlis,N.08 Indera Kayangan,2003,N.08 Indera Kayangan,6,77.06,P.002 Kangar
Perlis,N.08 Indera Kayangan,2003,N.10 Kayang,29,17.28,P.002 Kangar
Perlis,N.08 Indera Kayangan,1994,N.08 Indera Kayangan,6,80.7,P.002 Kangar
Perlis,N.08 Indera Kayangan,1984,N.07 Indera Kayangan,14,66.09,P.001 Kangar
Perlis,N.08 Indera Kayangan,1984,N.06 Sena,18,26.5,P.001 Kangar
Perlis,N.08 Indera Kayangan,1974,N.04 Bandar Kangar,29,95.93,P.001 Kangar
Perlis,N.08 Indera Kayangan,1959,N.04 Bandar Kangar,29,57.96,P.001 Perlis Utara
Perlis,N.08 Indera Kayangan,1959,N.09 Hutan Aji,46,39.0,P.002 Perlis Selatan
Perlis,N.09 Kuala Perlis,2018,N.09 Kuala Perlis,20,100.0,P.002 Kangar
Perlis,N.09 Kuala Perlis,2003,N.09 Kuala Perlis,23,99.08,P.002 Kangar
Perlis,N.09 Kuala Perlis,1994,N.09 Kuala Perlis,23,99.49,P.002 Kangar
Perlis,N.09 Kuala Perlis,1984,N.08 Kuala Perlis,23,99.49,P.002 Arau
Perlis,N.09 Kuala Perlis,1974,N.07 Kuala Perlis,25,96.07,P.002 Arau
Perlis,N.09 Kuala Perlis,1959,N.11 Kuala Perlis,26,98.53,P.002 Perlis Selatan
Perlis,N.10 Kayang,2018,N.10 Kayang,30,100.0,P.002 Kangar
Perlis,N.10 Kayang,2003,N.10 Kayang,29,88.75,P.002 Kangar
Perlis,N.10 Kayang,1994,N.10 Kayang,32,93.89,P.002 Kangar
Perlis,N.10 Kayang,1984,N.09 Kayang,34,43.97,P.002 Arau
Perlis,N.10 Kayang,1984,N.07 Indera Kayangan,14,31.66,P.001 Kangar
Perlis,N.10 Kayang,1984,N.10 Utan Aji,29,19.64,P.002 Arau
Perlis,N.10 Kayang,1974,N.08 Kayang,40,46.96,P.002 Arau
Perlis,N.10 Kayang,1974,N.04 Bandar Kangar,29,33.57,P.001 Kangar
Perlis,N.10 Kayang,1974,N.09 Utan Aji,39,17.81,P.002 Arau
Perlis,N.10 Kayang,1959,N.10 Kayang,43,44.12,P.002 Perlis Selatan
Perlis,N.10 Kayang,1959,N.04 Bandar Kangar,29,35.86,P.001 Perlis Utara
Perlis,N.10 Kayang,1959,N.09 Hutan Aji,46,15.97,P.002 Perlis Selatan
Perlis,N.11 Pauh,2018,N.11 Pauh,52,100.0,P.003 Arau
Perlis,N.11 Pauh,2003,N.11 Pauh,51,95.07,P.003 Arau
Perlis,N.11 Pauh,1994,N.11 Pauh,52,91.71,P.003 Arau
Perlis,N.11 Pauh,1984,N.12 Guar Sanji,54,90.88,P.002 Arau
Perlis,N.11 Pauh,1974,N.11 Kurong Anai,51,50.19,P.002 Arau
Perlis,N.11 Pauh,1974,N.06 Oran,91,31.32,P.001 Kangar
Perlis,N.11 Pauh,1974,N.10 Bandar Arau,35,18.09,P.002 Arau
Perlis,N.11 Pauh,1959,N.07 Kurong Anai,114,74.58,P.002 Perlis Selatan
Perlis,N.11 Pauh,1959,N.08 Arau,49,24.27,P.002 Perlis Selatan
Perlis,N.12 Tambun Tulang,2018,N.12 Tambun Tulang,52,100.0,P.003 Arau
Perlis,N.12 Tambun Tulang,2003,N.12 Tambun Tulang,43,79.5,P.003 Arau
Perlis,N.12 Tambun Tulang,2003,N.07 Sena,26,12.6,P.002 Kangar
Perlis,N.12 Tambun Tulang,1994,N.12 Tambun Tulang,43,78.71,P.003 Arau
Perlis,N.12 Tambun Tulang,1994,N.07 Sena,27,12.81,P.002 Kangar
Perlis,N.12 Tambun Tulang,1984,N.11 Kota Raja,42,66.44,P.002 Arau
Perlis,N.12 Tambun Tulang,1984,N.10 Utan Aji,29,29.43,P.002 Arau
Perlis,N.12 Tambun Tulang,1974,N.09 Utan Aji,39,52.06,P.002 Arau
Perlis,N.12 Tambun Tulang,1974,N.10 Bandar Arau,35,42.25,P.002 Arau
Perlis,N.12 Tambun Tulang,1959,N.09 Hutan Aji,46,40.55,P.002 Perlis Selatan
Perlis,N.12 Tambun Tulang,1959,N.08 Arau,49,36.08,P.002 Perlis Selatan
Perlis,N.12 Tambun Tulang,1959,N.05 Sena,21,20.96,P.001 Perlis Utara
Perlis,N.13 Guar Sanji,2018,N.13 Guar Sanji,46,100.0,P.003 Arau
Perlis,N.13 Guar Sanji,2003,N.13 Guar Sanji,43,88.57,P.003 Arau
Perlis,N.13 Guar Sanji,2003,N.15 Sanglang,43,10.28,P.003 Arau
Perlis,N.13 Guar Sanji,1994,N.13 Guar Sanji,45,88.88,P.003 Arau
Perlis,N.13 Guar Sanji,1994,N.15 Sanglang,43,10.28,P.003 Arau
Perlis,N.13 Guar Sanji,1984,N.13 Kurong Anai,42,82.14,P.002 Arau
Perlis,N.13 Guar Sanji,1984,N.14 Sanglang,51,10.28,P.002 Arau
Perlis,N.13 Guar Sanji,1974,N.11 Kurong Anai,51,52.91,P.002 Arau
Perlis,N.13 Guar Sanji,1974,N.12 Sanglang,64,38.5,P.002 Arau
Perlis,N.13 Guar Sanji,1959,N.09 Hutan Aji,46,37.22,P.002 Perlis Selatan
Perlis,N.13 Guar Sanji,1959,N.08 Arau,49,34.12,P.002 Perlis Selatan
Perlis,N.13 Guar Sanji,1959,N.07 Kurong Anai,114,24.15,P.002 Perlis Selatan
Perlis,N.14 Simpang Empat,2018,N.14 Simpang Empat,35,100.0,P.003 Arau
Perlis,N.14 Simpang Empat,2003,N.14 Simpang Empat,39,97.99,P.003 Arau
Perlis,N.14 Simpang Empat,1994,N.14 Simpang Empat,36,92.83,P.003 Arau
Perlis,N.14 Simpang Empat,1984,N.09 Kayang,34,57.92,P.002 Arau
Perlis,N.14 Simpang Empat,1984,N.10 Utan Aji,29,22.52,P.002 Arau
Perlis,N.14 Simpang Empat,1984,N.14 Sanglang,51,19.55,P.002 Arau
Perlis,N.14 Simpang Empat,1974,N.08 Kayang,40,68.01,P.002 Arau
Perlis,N.14 Simpang Empat,1974,N.12 Sanglang,64,19.18,P.002 Arau
Perlis,N.14 Simpang Empat,1974,N.07 Kuala Perlis,25,12.4,P.002 Arau
Perlis,N.14 Simpang Empat,1959,N.10 Kayang,43,72.22,P.002 Perlis Selatan
Perlis,N.14 Simpang Empat,1959,N.12 Sanglang,44,14.51,P.002 Perlis Selatan
Perlis,N.14 Simpang Empat,1959,N.11 Kuala Perlis,26,12.87,P.002 Perlis Selatan
Perlis,N.15 Sanglang,2018,N.15 Sanglang,38,100.0,P.003 Arau
Perlis,N.15 Sanglang,2003,N.15 Sanglang,43,95.98,P.003 Arau
Perlis,N.15 Sanglang,1994,N.15 Sanglang,43,95.95,P.003 Arau
Perlis,N.15 Sanglang,1984,N.14 Sanglang,51,99.34,P.002 Arau
Perlis,N.15 Sanglang,1974,N.12 Sanglang,64,99.51,P.002 Arau
Perlis,N.15 Sanglang,1959,N.12 Sanglang,44,93.78,P.002 Perlis Selatan
Pulau Pinang,N.01 Penaga,2018,N.01 Penaga,39,100.0,P.041 Kepala Batas
Pulau Pinang,N.01 Penaga,2003,N.01 Penaga,38,98.36,P.041 Kepala Batas
Pulau Pinang,N.01 Penaga,1994,N.01 Penaga,38,97.14,P.041 Kepala Batas
Pulau Pinang,N.01 Penaga,1984,N.01 Penaga,35,90.99,P.038 Kepala Batas
Pulau Pinang,N.01 Penaga,1974,N.01 Penaga,41,73.0,P.035 Kepala Batas
Pulau Pinang,N.01 Penaga,1974,N.02 Bertam,44,27.0,P.035 Kepala Batas
Pulau Pinang,N.01 Penaga,1959,N.22 Muda,89,100.0,P.038 Seberang Utara
Pulau Pinang,N.02 Bertam,2018,N.02 Bertam,24,100.0,P.041 Kepala Batas
Pulau Pinang,N.02 Bertam,2003,N.02 Bertam,24,98.12,P.041 Kepala Batas
Pulau Pinang,N.02 Bertam,1994,N.02 Bertam,24,96.5,P.041 Kepala Batas
Pulau Pinang,N.02 Bertam,1984,N.02 Bertam,43,72.03,P.038 Kepala Batas
