state,seat,year,lineage
Sarawak,N.04 Pantai Damai,1977,N.01 Lundu
Sarawak,N.04 Pantai Damai,1968,N.01 Lundu
Sarawak,N.05 Demak Laut,2005,N.05 Demak Laut
Sarawak,N.05 Demak Laut,1996,N.04 Demak Laut
Sarawak,N.05 Demak Laut,1987,N.04 Sejingkat
Sarawak,N.05 Demak Laut,1977,N.08 Muara Tuang
Sarawak,N.05 Demak Laut,1968,N.08 Muara Tuang
Sarawak,N.06 Tupong,2005,N.06 Tupong
Sarawak,N.06 Tupong,1996,N.05 Tupong
Sarawak,N.06 Tupong,1987,N.03 Pantai Damai
Sarawak,N.06 Tupong,1977,N.01 Lundu
Sarawak,N.06 Tupong,1968,N.01 Lundu
Sarawak,N.07 Samariang,2005,N.07 Samariang
Sarawak,N.07 Samariang,1996,N.07 Samariang
Sarawak,N.07 Samariang,1987,N.03 Pantai Damai
Sarawak,N.07 Samariang,1977,N.01 Lundu
Sarawak,N.07 Samariang,1968,N.01 Lundu
Sarawak,N.08 Satok,2005,N.06 Tupong
Sarawak,N.08 Satok,1996,N.05 Tupong
Sarawak,N.08 Satok,1987,N.03 Pantai Damai
Sarawak,N.08 Satok,1977,N.01 Lundu
Sarawak,N.08 Satok,1968,N.01 Lundu
Sarawak,N.09 Padungan,2005,N.09 Padungan
Sarawak,N.09 Padungan,1996,N.08 Padungan
Sarawak,N.09 Padungan,1987,N.07 Padungan
Sarawak,N.09 Padungan,1977,N.03 Padungan
Sarawak,N.09 Padungan,1968,N.04 Kuching Timor
Sarawak,N.10 Pending,2005,N.10 Pending
Sarawak,N.10 Pending,1996,N.09 Pending
Sarawak,N.10 Pending,1987,N.08 Pending
Sarawak,N.10 Pending,1977,N.03 Padungan
Sarawak,N.10 Pending,1968,N.04 Kuching Timor
Sarawak,N.11 Batu Lintang,2005,N.11 Batu Lintang
Sarawak,N.11 Batu Lintang,1996,N.10 Batu Lintang
Sarawak,N.11 Batu Lintang,1987,N.09 Batu Lintang
Sarawak,N.11 Batu Lintang,1977,N.04 Stampin
Sarawak,N.11 Batu Lintang,1968,N.06 Sekama
Sarawak,N.12 Kota Sentosa,2005,N.12 Kota Sentosa
Sarawak,N.12 Kota Sentosa,1996,N.11 Batu Kawah
Sarawak,N.12 Kota Sentosa,1987,N.10 Batu Kawah
Sarawak,N.12 Kota Sentosa,1977,N.09 Batu Kawah
Sarawak,N.12 Kota Sentosa,1968,N.09 Batu Kawah
Sarawak,N.13 Batu Kitang,2005,N.13 Batu Kawah
Sarawak,N.13 Batu Kitang,1996,N.11 Batu Kawah
Sarawak,N.13 Batu Kitang,1987,N.10 Batu Kawah
Sarawak,N.13 Batu Kitang,1977,N.09 Batu Kawah
Sarawak,N.13 Batu Kitang,1968,N.09 Batu Kawah
Sarawak,N.14 Batu Kawah,2005,N.13 Batu Kawah
Sarawak,N.14 Batu Kawah,1996,N.11 Batu Kawah
Sarawak,N.14 Batu Kawah,1987,N.10 Batu Kawah
Sarawak,N.14 Batu Kawah,1977,N.09 Batu Kawah
Sarawak,N.14 Batu Kawah,1968,N.09 Batu Kawah
Sarawak,N.15 Asajaya,2005,N.14 Asajaya
Sarawak,N.15 Asajaya,1996,N.12 Asajaya
Sarawak,N.15 Asajaya,1987,N.12 Asajaya
Sarawak,N.15 Asajaya,1977,N.07 Sebandi
Sarawak,N.15 Asajaya,1968,N.07 Sebandi
Sarawak,N.16 Muara Tuang,2005,N.15 Muara Tuang
Sarawak,N.16 Muara Tuang,1996,N.13 Muara Tuang
Sarawak,N.16 Muara Tuang,1987,N.13 Muara Tuang
Sarawak,N.16 Muara Tuang,1977,N.08 Muara Tuang
Sarawak,N.16 Muara Tuang,1968,N.08 Muara Tuang
Sarawak,N.17 Stakan,2005,N.15 Muara Tuang
Sarawak,N.17 Stakan,1996,N.13 Muara Tuang
Sarawak,N.17 Stakan,1987,N.13 Muara Tuang
Sarawak,N.17 Stakan,1977,N.08 Muara Tuang
Sarawak,N.17 Stakan,1968,N.08 Muara Tuang
Sarawak,N.18 Serembu,2005,N.16 Bengoh
Sarawak,N.18 Serembu,1996,N.14 Bengoh
Sarawak,N.18 Serembu,1987,N.02 Tasik Biru
Sarawak,N.18 Serembu,1977,N.02 Tasik Biru
Sarawak,N.18 Serembu,1968,N.02 Bau
Sarawak,N.19 Mambong,2005,N.16 Bengoh
Sarawak,N.19 Mambong,1996,N.14 Bengoh
Sarawak,N.19 Mambong,1987,N.02 Tasik Biru
Sarawak,N.19 Mambong,1977,N.02 Tasik Biru
Sarawak,N.19 Mambong,1968,N.02 Bau
Sarawak,N.20 Tarat,2005,N.17 Tarat
Sarawak,N.20 Tarat,1996,N.15 Tarat
Sarawak,N.20 Tarat,1987,N.11 Bengoh
Sarawak,N.20 Tarat,1977,N.10 Bengoh
Sarawak,N.20 Tarat,1968,N.10 Bengoh
Sarawak,N.21 Tebedu,2005,N.18 Tebedu
Sarawak,N.21 Tebedu,1996,N.16 Tebedu
Sarawak,N.21 Tebedu,1987,N.15 Tebedu
Sarawak,N.21 Tebedu,1977,N.12 Tebakang
Sarawak,N.21 Tebedu,1968,N.12 Tebakang
Sarawak,N.22 Kedup,2005,N.19 Kedup
Sarawak,N.22 Kedup,1996,N.17 Kedup
Sarawak,N.22 Kedup,1987,N.15 Tebedu
Sarawak,N.22 Kedup,1977,N.12 Tebakang
Sarawak,N.22 Kedup,1968,N.12 Tebakang
Sarawak,N.23 Bukit Semuja,2005,N.19 Kedup
Sarawak,N.23 Bukit Semuja,1996,N.17 Kedup
Sarawak,N.23 Bukit Semuja,1987,N.15 Tebedu
Sarawak,N.23 Bukit Semuja,1977,N.12 Tebakang
Sarawak,N.23 Bukit Semuja,1968,N.12 Tebakang
Sarawak,N.24 Sadong Jaya,2005,N.20 Sadong Jaya
Sarawak,N.24 Sadong Jaya,1996,N.18 Sadong Jaya
Sarawak,N.24 Sadong Jaya,1987,N.16 Semera
Sarawak,N.24 Sadong Jaya,1977,N.13 Semera
Sarawak,N.24 Sadong Jaya,1968,N.13 Semera
Sarawak,N.25 Simunjan,2005,N.21 Simunjan
Sarawak,N.25 Simunjan,1996,N.19 Simunjan
Sarawak,N.25 Simunjan,1987,N.17 Simunjan
Sarawak,N.25 Simunjan,1977,N.14 Gedong
Sarawak,N.25 Simunjan,1968,N.14 Gedong
Sarawak,N.26 Gedong,2005,N.21 Simunjan
Sarawak,N.26 Gedong,1996,N.19 Simunjan
Sarawak,N.26 Gedong,1987,N.17 Simunjan
Sarawak,N.26 Gedong,1977,N.14 Gedong
Sarawak,N.26 Gedong,1968,N.14 Gedong
Sarawak,N.27 Sebuyau,2005,N.22 Sebuyau
Sarawak,N.27 Sebuyau,1996,N.20 Sebuyau
Sarawak,N.27 Sebuyau,1987,N.18 Sebuyau
Sarawak,N.27 Sebuyau,1977,N.15 Lingga
Sarawak,N.27 Sebuyau,1968,N.15 Lingga-Sebuyau
Sarawak,N.28 Lingga,2005,N.23 Lingga
Sarawak,N.28 Lingga,1996,N.20 Sebuyau
Sarawak,N.28 Lingga,1987,N.18 Sebuyau
Sarawak,N.28 Lingga,1977,N.15 Lingga
Sarawak,N.28 Lingga,1968,N.15 Lingga-Sebuyau
Sarawak,N.29 Beting Maro,2005,N.24 Beting Maro
Sarawak,N.29 Beting Maro,1996,N.21 Beting Maro
Sarawak,N.29 Beting Maro,1987,N.19 Beladin
Sarawak,N.29 Beting Maro,1977,N.19 Saribas
Sarawak,N.29 Beting Maro,1968,N.19 Saribas
Sarawak,N.30 Balai Ringin,2005,N.25 Balai Ringin
Sarawak,N.30 Balai Ringin,1996,N.22 Bukit Begunan
Sarawak,N.30 Balai Ringin,1987,N.20 Bukit Begunan
Sarawak,N.30 Balai Ringin,1977,N.15 Lingga
Sarawak,N.30 Balai Ringin,1968,N.15 Lingga-Sebuyau
Sarawak,N.31 Bukit Begunan,2005,N.26 Bukit Begunan
Sarawak,N.31 Bukit Begunan,1996,N.22 Bukit Begunan
Sarawak,N.31 Bukit Begunan,1987,N.20 Bukit Begunan
Sarawak,N.31 Bukit Begunan,1977,N.15 Lingga
Sarawak,N.31 Bukit Begunan,1968,N.15 Lingga-Sebuyau
Sarawak,N.32 Simanggang,2005,N.27 Simanggang
Sarawak,N.32 Simanggang,1996,N.23 Simanggang
Sarawak,N.32 Simanggang,1987,N.21 Simanggang
Sarawak,N.32 Simanggang,1977,N.16 Sri Aman
Sarawak,N.32 Simanggang,1968,N.16 Simanggang
Sarawak,N.33 Engkilili,2005,N.28 Engkilili
Sarawak,N.33 Engkilili,1996,N.24 Engkilili
Sarawak,N.33 Engkilili,1987,N.22 Engkilili
Sarawak,N.33 Engkilili,1977,N.17 Engkilili
Sarawak,N.33 Engkilili,1968,N.17 Engkilili-Skrang
Sarawak,N.34 Batang Ai,2005,N.29 Batang Air
Sarawak,N.34 Batang Ai,1996,N.25 Batang Ai
Sarawak,N.34 Batang Ai,1987,N.23 Batang Ai
Sarawak,N.34 Batang Ai,1977,N.18 Batang Ai
Sarawak,N.34 Batang Ai,1968,N.18 Ulu Ai
Sarawak,N.35 Saribas,2005,N.30 Saribas
Sarawak,N.35 Saribas,1996,N.21 Beting Maro
Sarawak,N.35 Saribas,1987,N.19 Beladin
Sarawak,N.35 Saribas,1977,N.19 Saribas
Sarawak,N.35 Saribas,1968,N.19 Saribas
Sarawak,N.36 Layar,2005,N.31 Layar
Sarawak,N.36 Layar,1996,N.27 Layar
Sarawak,N.36 Layar,1987,N.25 Layar
Sarawak,N.36 Layar,1977,N.20 Layar
Sarawak,N.36 Layar,1968,N.20 Layar
Sarawak,N.37 Bukit Saban,2005,N.32 Bukit Saban
Sarawak,N.37 Bukit Saban,1996,N.27 Layar
Sarawak,N.37 Bukit Saban,1987,N.25 Layar
Sarawak,N.37 Bukit Saban,1977,N.20 Layar
Sarawak,N.37 Bukit Saban,1968,N.20 Layar
Sarawak,N.38 Kalaka,2005,N.33 Kalaka
Sarawak,N.38 Kalaka,1996,N.28 Kalaka
Sarawak,N.38 Kalaka,1987,N.26 Kalaka
Sarawak,N.38 Kalaka,1977,N.21 Kalaka
Sarawak,N.38 Kalaka,1968,N.21 Kalaka
Sarawak,N.39 Krian,2005,N.34 Krian
Sarawak,N.39 Krian,1996,N.29 Krian
Sarawak,N.39 Krian,1987,N.27 Krian
Sarawak,N.39 Krian,1977,N.22 Krian
Sarawak,N.39 Krian,1968,N.22 Krian
Sarawak,N.40 Kabong,2005,N.33 Kalaka
Sarawak,N.40 Kabong,1996,N.28 Kalaka
Sarawak,N.40 Kabong,1987,N.26 Kalaka
Sarawak,N.40 Kabong,1977,N.21 Kalaka
Sarawak,N.40 Kabong,1968,N.21 Kalaka
Sarawak,N.41 Kuala Rajang,2005,N.35 Belawai
Sarawak,N.41 Kuala Rajang,1996,N.30 Belawai
Sarawak,N.41 Kuala Rajang,1987,N.28 Belawai
Sarawak,N.41 Kuala Rajang,1977,N.23 Kuala Rajang
Sarawak,N.41 Kuala Rajang,1968,N.23 Kuala Rajang
Sarawak,N.42 Semop,2005,N.36 Semop
Sarawak,N.42 Semop,1996,N.31 Serdeng
Sarawak,N.42 Semop,1987,N.29 Serdeng
Sarawak,N.42 Semop,1977,N.24 Matu-Daro
Sarawak,N.42 Semop,1968,N.25 Matu-Daro
Sarawak,N.43 Daro,2005,N.37 Daro
Sarawak,N.43 Daro,1996,N.32 Matu Daro
Sarawak,N.43 Daro,1987,N.30 Matu-Daro
Sarawak,N.43 Daro,1977,N.24 Matu-Daro
Sarawak,N.43 Daro,1968,N.25 Matu-Daro
Sarawak,N.44 Jemoreng,2005,N.38 Jemoreng
Sarawak,N.44 Jemoreng,1996,N.32 Matu Daro
Sarawak,N.44 Jemoreng,1987,N.30 Matu-Daro
Sarawak,N.44 Jemoreng,1977,N.24 Matu-Daro
Sarawak,N.44 Jemoreng,1968,N.25 Matu-Daro
Sarawak,N.45 Repok,2005,N.39 Repok
Sarawak,N.45 Repok,1996,N.34 Repok
Sarawak,N.45 Repok,1987,N.32 Repok
Sarawak,N.45 Repok,1977,N.25 Repok
Sarawak,N.45 Repok,1968,N.24 Repok
Sarawak,N.46 Meradong,2005,N.40 Meradong
Sarawak,N.46 Meradong,1996,N.33 Meradong
Sarawak,N.46 Meradong,1987,N.31 Meradong
Sarawak,N.46 Meradong,1977,N.26 Meradong
Sarawak,N.46 Meradong,1968,N.26 Binatang
Sarawak,N.47 Pakan,2005,N.41 Pakan
Sarawak,N.47 Pakan,1996,N.35 Pakan
Sarawak,N.47 Pakan,1987,N.33 Pakan
Sarawak,N.47 Pakan,1977,N.33 Pakan
Sarawak,N.47 Pakan,1968,N.33 Pakan
Sarawak,N.48 Meluan,2005,N.42 Meluan
Sarawak,N.48 Meluan,1996,N.36 Meluan
Sarawak,N.48 Meluan,1987,N.34 Meluan
Sarawak,N.48 Meluan,1977,N.34 Meluan
Sarawak,N.48 Meluan,1968,N.34 Meluan
Sarawak,N.49 Ngemah,2005,N.43 Ngemah
Sarawak,N.49 Ngemah,1996,N.37 Ngemah
Sarawak,N.49 Ngemah,1987,N.35 Ngemah
Sarawak,N.49 Ngemah,1977,N.36 Ngemah
Sarawak,N.49 Ngemah,1968,N.36 Ngemah
Sarawak,N.50 Machan,2005,N.44 Machan
Sarawak,N.50 Machan,1996,N.38 Machan
Sarawak,N.50 Machan,1987,N.36 Machan
Sarawak,N.50 Machan,1977,N.35 Machan
Sarawak,N.50 Machan,1968,N.35 Machan
Sarawak,N.51 Bukit Assek,2005,N.45 Bukit Assek
Sarawak,N.51 Bukit Assek,1996,N.39 Bukit Assek
Sarawak,N.51 Bukit Assek,1987,N.37 Dudong
Sarawak,N.51 Bukit Assek,1977,N.30 Dudong
Sarawak,N.51 Bukit Assek,1968,N.30 Dudong
Sarawak,N.52 Dudong,2005,N.46 Dudong
Sarawak,N.52 Dudong,1996,N.40 Dudong
Sarawak,N.52 Dudong,1987,N.37 Dudong
Sarawak,N.52 Dudong,1977,N.30 Dudong
Sarawak,N.52 Dudong,1968,N.30 Dudong
Sarawak,N.53 Bawang Assan,2005,N.47 Bawang Assan
Sarawak,N.53 Bawang Assan,1996,N.41 Bawang Assan
Sarawak,N.53 Bawang Assan,1987,N.39 Bawang Assan
Sarawak,N.53 Bawang Assan,1977,N.29 Igan
Sarawak,N.53 Bawang Assan,1968,N.29 Igan
Sarawak,N.54 Pelawan,2005,N.48 Pelawan
Sarawak,N.54 Pelawan,1996,N.42 Pelawan
Sarawak,N.54 Pelawan,1987,N.40 Seduan
Sarawak,N.54 Pelawan,1977,N.30 Dudong
Sarawak,N.54 Pelawan,1968,N.30 Dudong
Sarawak,N.55 Nangka,2005,N.49 Nangka
Sarawak,N.55 Nangka,1996,N.43 Nangka
Sarawak,N.55 Nangka,1987,N.40 Seduan
Sarawak,N.55 Nangka,1977,N.30 Dudong
Sarawak,N.55 Nangka,1968,N.30 Dudong
Sarawak,N.56 Dalat,2005,N.50 Dalat
Sarawak,N.56 Dalat,1996,N.44 Dalat
Sarawak,N.56 Dalat,1987,N.41 Dalat
Sarawak,N.56 Dalat,1977,N.32 Oya
Sarawak,N.56 Dalat,1968,N.32 Oya
Sarawak,N.57 Tellian,2005,N.50 Dalat
Sarawak,N.57 Tellian,1996,N.44 Dalat
Sarawak,N.57 Tellian,1987,N.41 Dalat
Sarawak,N.57 Tellian,1977,N.32 Oya
Sarawak,N.57 Tellian,1968,N.32 Oya
Sarawak,N.58 Balingian,2005,N.51 Balingian
Sarawak,N.58 Balingian,1996,N.45 Balingian
Sarawak,N.58 Balingian,1987,N.42 Balingian
Sarawak,N.58 Balingian,1977,N.31 Balingian
Sarawak,N.58 Balingian,1968,N.31 Balingian
Sarawak,N.59 Tamin,2005,N.52 Tamin
Sarawak,N.59 Tamin,1996,N.46 Tamin
Sarawak,N.59 Tamin,1987,N.43 Tamin
Sarawak,N.59 Tamin,1977,N.30 Dudong
Sarawak,N.59 Tamin,1968,N.30 Dudong
Sarawak,N.60 Kakus,2005,N.53 Kakus
Sarawak,N.60 Kakus,1996,N.47 Kakus
Sarawak,N.60 Kakus,1987,N.44 Kakus
Sarawak,N.60 Kakus,1977,N.41 Tatau
Sarawak,N.60 Kakus,1968,N.41 Tatau
Sarawak,N.61 Pelagus,2005,N.54 Pelagus
Sarawak,N.61 Pelagus,1996,N.48 Pelagus
Sarawak,N.61 Pelagus,1987,N.45 Pelagus
Sarawak,N.61 Pelagus,1977,N.38 Pelagus
Sarawak,N.61 Pelagus,1968,N.38 Pelagus
Sarawak,N.62 Katibas,2005,N.55 Katibas
Sarawak,N.62 Katibas,1996,N.49 Katibas
Sarawak,N.62 Katibas,1987,N.46 Katibas
Sarawak,N.62 Katibas,1977,N.37 Katibas
Sarawak,N.62 Katibas,1968,N.37 Song
Sarawak,N.63 Bukit Goram,2005,N.54 Pelagus
Sarawak,N.63 Bukit Goram,1996,N.48 Pelagus
Sarawak,N.63 Bukit Goram,1987,N.45 Pelagus
Sarawak,N.63 Bukit Goram,1977,N.38 Pelagus
Sarawak,N.63 Bukit Goram,1968,N.38 Pelagus
Sarawak,N.64 Baleh,2005,N.56 Baleh
Sarawak,N.64 Baleh,1996,N.50 Baleh
Sarawak,N.64 Baleh,1987,N.47 Baleh
Sarawak,N.64 Baleh,1977,N.39 Baleh
Sarawak,N.64 Baleh,1968,N.39 Baleh
Sarawak,N.65 Belaga,2005,N.57 Belaga
Sarawak,N.65 Belaga,1996,N.51 Belaga
Sarawak,N.65 Belaga,1987,N.48 Belaga
Sarawak,N.65 Belaga,1977,N.40 Belaga
Sarawak,N.65 Belaga,1968,N.40 Belaga
Sarawak,N.66 Murum,2005,N.57 Belaga
Sarawak,N.66 Murum,1996,N.51 Belaga
Sarawak,N.66 Murum,1987,N.48 Belaga
Sarawak,N.66 Murum,1977,N.40 Belaga
Sarawak,N.66 Murum,1968,N.40 Belaga
Sarawak,N.67 Jepak,2005,N.58 Jepak
Sarawak,N.67 Jepak,1996,N.54 Jepak
Sarawak,N.67 Jepak,1987,N.42 Balingian
Sarawak,N.67 Jepak,1977,N.31 Balingian
Sarawak,N.67 Jepak,1968,N.31 Balingian
Sarawak,N.68 Tanjong Batu,2005,N.59 Kidurong
Sarawak,N.68 Tanjong Batu,1996,N.53 Kidurong
Sarawak,N.68 Tanjong Batu,1987,N.50 Kidurong
Sarawak,N.68 Tanjong Batu,1977,N.42 Kemena
Sarawak,N.68 Tanjong Batu,1968,N.42 Kemena
Sarawak,N.69 Kemena,2005,N.60 Kemena
Sarawak,N.69 Kemena,1996,N.52 Kemena
Sarawak,N.69 Kemena,1987,N.49 Kemena
Sarawak,N.69 Kemena,1977,N.42 Kemena
Sarawak,N.69 Kemena,1968,N.42 Kemena
Sarawak,N.70 Samalaju,2005,N.59 Kidurong
Sarawak,N.70 Samalaju,1996,N.53 Kidurong
Sarawak,N.70 Samalaju,1987,N.50 Kidurong
Sarawak,N.70 Samalaju,1977,N.42 Kemena
Sarawak,N.70 Samalaju,1968,N.42 Kemena
Sarawak,N.71 Bekenu,2005,N.61 Bekenu
Sarawak,N.71 Bekenu,1996,N.55 Lambir
Sarawak,N.71 Bekenu,1987,N.51 Lambir
Sarawak,N.71 Bekenu,1977,N.43 Subis
Sarawak,N.71 Bekenu,1968,N.43 Subis
Sarawak,N.72 Lambir,2005,N.62 Lambir
Sarawak,N.72 Lambir,1996,N.55 Lambir
Sarawak,N.72 Lambir,1987,N.51 Lambir
Sarawak,N.72 Lambir,1977,N.43 Subis
Sarawak,N.72 Lambir,1968,N.43 Subis
Sarawak,N.73 Piasau,2005,N.65 Senadin
Sarawak,N.73 Piasau,1996,N.57 Senadin
Sarawak,N.73 Piasau,1987,N.52 Piasau
Sarawak,N.73 Piasau,1977,N.44 Miri
Sarawak,N.73 Piasau,1968,N.44 Miri
Sarawak,N.74 Pujut,2005,N.64 Pujut
Sarawak,N.74 Pujut,1996,N.56 Piasau
Sarawak,N.74 Pujut,1987,N.52 Piasau
Sarawak,N.74 Pujut,1977,N.44 Miri
Sarawak,N.74 Pujut,1968,N.44 Miri
Sarawak,N.75 Senadin,2005,N.65 Senadin
Sarawak,N.75 Senadin,1996,N.57 Senadin
Sarawak,N.75 Senadin,1987,N.52 Piasau
Sarawak,N.75 Senadin,1977,N.44 Miri
Sarawak,N.75 Senadin,1968,N.44 Miri
Sarawak,N.76 Marudi,2005,N.66 Marudi
Sarawak,N.76 Marudi,1996,N.58 Marudi
Sarawak,N.76 Marudi,1987,N.53 Marudi
Sarawak,N.76 Marudi,1977,N.45 Marudi
Sarawak,N.76 Marudi,1968,N.45 Marudi
Sarawak,N.77 Telang Usan,2005,N.67 Telang Usan
Sarawak,N.77 Telang Usan,1996,N.59 Telang Usan
Sarawak,N.77 Telang Usan,1987,N.54 Telang Usan
Sarawak,N.77 Telang Usan,1977,N.46 Telang Usan
Sarawak,N.77 Telang Usan,1968,N.46 Telang Usan
Sarawak,N.78 Mulu,2005,N.67 Telang Usan
Sarawak,N.78 Mulu,1996,N.59 Telang Usan
Sarawak,N.78 Mulu,1987,N.54 Telang Usan
Sarawak,N.78 Mulu,1977,N.46 Telang Usan
Sarawak,N.78 Mulu,1968,N.46 Telang Usan
Sarawak,N.79 Bukit Kota,2005,N.68 Bukit Kota
Sarawak,N.79 Bukit Kota,1996,N.60 Limbang
Sarawak,N.79 Bukit Kota,1987,N.55 Limbang
Sarawak,N.79 Bukit Kota,1977,N.47 Limbang
Sarawak,N.79 Bukit Kota,1968,N.47 Limbang
Sarawak,N.80 Batu Danau,2005,N.69 Batu Danau
Sarawak,N.80 Batu Danau,1996,N.62 Ba'kelalan
Sarawak,N.80 Batu Danau,1987,N.54 Telang Usan
Sarawak,N.80 Batu Danau,1977,N.46 Telang Usan
Sarawak,N.80 Batu Danau,1968,N.46 Telang Usan
Sarawak,N.81 Ba'kelalan,2005,N.71 Ba'kelalan
Sarawak,N.81 Ba'kelalan,1996,N.62 Ba'kelalan
Sarawak,N.81 Ba'kelalan,1987,N.54 Telang Usan
Sarawak,N.81 Ba'kelalan,1977,N.46 Telang Usan
Sarawak,N.81 Ba'kelalan,1968,N.46 Telang Usan
Sarawak,N.82 Bukit Sari,2005,N.71 Bukit Sari
Sarawak,N.82 Bukit Sari,1996,N.61 Lawas
Sarawak,N.82 Bukit Sari,1987,N.56 Lawas
Sarawak,N.82 Bukit Sari,1977,N.48 Lawas
Sarawak,N.82 Bukit Sari,1968,N.48 Lawas
Perlis,P.001 Padang Besar,2003,P.001 Padang Besar
Perlis,P.001 Padang Besar,1994,P.001 Padang Besar
Perlis,P.001 Padang Besar,1984,P.001 Kangar
Perlis,P.001 Padang Besar,1974,P.001 Kangar
Perlis,P.001 Padang Besar,1959,P.001 Perlis Utara
Perlis,P.001 Padang Besar,1955,P.052 Perlis
Perlis,P.002 Kangar,2003,P.002 Kangar
Perlis,P.002 Kangar,1994,P.002 Kangar
Perlis,P.002 Kangar,1984,P.001 Kangar
Perlis,P.002 Kangar,1974,P.001 Kangar
Perlis,P.002 Kangar,1959,P.001 Perlis Utara
Perlis,P.002 Kangar,1955,P.052 Perlis
Perlis,P.003 Arau,2003,P.003 Arau
Perlis,P.003 Arau,1994,P.003 Arau
Perlis,P.003 Arau,1984,P.002 Arau
Perlis,P.003 Arau,1974,P.002 Arau
Perlis,P.003 Arau,1959,P.002 Perlis Selatan
Perlis,P.003 Arau,1955,P.052 Perlis
Kedah,P.004 Langkawi,2003,P.004 Langkawi
Kedah,P.004 Langkawi,1994,P.004 Langkawi
Kedah,P.004 Langkawi,1984,P.003 Jerlun-Langkawi
Kedah,P.004 Langkawi,1974,P.003 Jerlun-Langkawi
Kedah,P.004 Langkawi,1959,P.007 Kuala Kedah
Kedah,P.004 Langkawi,1955,P.038 Alor Star
Kedah,P.005 Jerlun,2003,P.005 Jerlun
Kedah,P.005 Jerlun,1994,P.005 Jerlun
Kedah,P.005 Jerlun,1984,P.003 Jerlun-Langkawi
Kedah,P.005 Jerlun,1974,P.003 Jerlun-Langkawi
Kedah,P.005 Jerlun,1959,P.007 Kuala Kedah
Kedah,P.005 Jerlun,1955,P.038 Alor Star
Kedah,P.006 Kubang Pasu,2003,P.006 Kubang Pasu
Kedah,P.006 Kubang Pasu,1994,P.006 Kubang Pasu
Kedah,P.006 Kubang Pasu,1984,P.004 Kubang Pasu
Kedah,P.006 Kubang Pasu,1974,P.004 Kubang Pasu
Kedah,P.006 Kubang Pasu,1959,P.003 Jitra-Padang Terap
Kedah,P.006 Kubang Pasu,1955,P.040 Kedah Utara
Kedah,P.007 Padang Terap,2003,P.007 Padang Terap
Kedah,P.007 Padang Terap,1994,P.007 Padang Terap
Kedah,P.007 Padang Terap,1984,P.005 Padang Terap
Kedah,P.007 Padang Terap,1974,P.005 Padang Terap
Kedah,P.007 Padang Terap,1959,P.003 Jitra-Padang Terap
Kedah,P.007 Padang Terap,1955,P.040 Kedah Utara
Kedah,P.008 Pokok Sena,2003,P.008 Pokok Sena
Kedah,P.008 Pokok Sena,1994,P.008 Pokok Sena
Kedah,P.008 Pokok Sena,1984,P.005 Padang Terap
Kedah,P.008 Pokok Sena,1974,P.005 Padang Terap
Kedah,P.008 Pokok Sena,1959,P.003 Jitra-Padang Terap
Kedah,P.008 Pokok Sena,1955,P.040 Kedah Utara
Kedah,P.009 Alor Setar,2003,P.009 Alor Star
Kedah,P.009 Alor Setar,1994,P.008 Pokok Sena
Kedah,P.009 Alor Setar,1984,P.005 Padang Terap
Kedah,P.009 Alor Setar,1974,P.005 Padang Terap
Kedah,P.009 Alor Setar,1959,P.003 Jitra-Padang Terap
Kedah,P.009 Alor Setar,1955,P.040 Kedah Utara
Kedah,P.010 Kuala Kedah,2003,P.010 Kuala Kedah
Kedah,P.010 Kuala Kedah,1994,P.010 Kuala Kedah
Kedah,P.010 Kuala Kedah,1984,P.008 Kuala Kedah
Kedah,P.010 Kuala Kedah,1974,P.006 Kuala Kedah
Kedah,P.010 Kuala Kedah,1959,P.007 Kuala Kedah
Kedah,P.010 Kuala Kedah,1955,P.038 Alor Star
Kedah,P.011 Pendang,2003,P.011 Pendang
Kedah,P.011 Pendang,1994,P.011 Pendang
Kedah,P.011 Pendang,1984,P.009 Pendang
Kedah,P.011 Pendang,1974,P.009 Ulu Muda
Kedah,P.011 Pendang,1959,P.009 Kedah Tengah
Kedah,P.011 Pendang,1955,P.041 Kedah Tengah
Kedah,P.012 Jerai,2003,P.012 Jerai
Kedah,P.012 Jerai,1994,P.012 Yan
Kedah,P.012 Jerai,1984,P.010 Jerai
Kedah,P.012 Jerai,1974,P.011 Jerai
Kedah,P.012 Jerai,1959,P.010 Jerai
Kedah,P.012 Jerai,1955,P.041 Kedah Tengah
Kedah,P.013 Sik,2003,P.013 Sik
Kedah,P.013 Sik,1994,P.013 Sik
Kedah,P.013 Sik,1984,P.012 Sik
Kedah,P.013 Sik,1974,P.009 Ulu Muda
Kedah,P.013 Sik,1959,P.009 Kedah Tengah
Kedah,P.013 Sik,1955,P.041 Kedah Tengah
Kedah,P.014 Merbok,2003,P.014 Merbok
Kedah,P.014 Merbok,1994,P.014 Merbok
Kedah,P.014 Merbok,1984,P.011 Merbok
Kedah,P.014 Merbok,1974,P.012 Kuala Muda
Kedah,P.014 Merbok,1959,P.009 Kedah Tengah
Kedah,P.014 Merbok,1955,P.041 Kedah Tengah
Kedah,P.015 Sungai Petani,2003,P.015 Sungai Petani
Kedah,P.015 Sungai Petani,1994,P.015 Sungai Petani
Kedah,P.015 Sungai Petani,1984,P.014 Sungai Petani
Kedah,P.015 Sungai Petani,1974,P.013 Sungai Petani
Kedah,P.015 Sungai Petani,1959,P.012 Sungei Patani
Kedah,P.015 Sungai Petani,1955,P.042 Sungei Muda
