state,parlimen,ballot_order,name,candidate_uid,party,party_uid,votes
Sabah,P.121 Gaya,1,William Lye @ Lye Chee Hien,1589,BN,25,13113
Sabah,P.121 Gaya,2,Tan Ching Chee @ Michael Chin,1590,PCBS,44,4008
Sabah,P.121 Gaya,3,Oh Choo Hong,1591,DAP,18,6514
Sabah,P.122 Penampang,1,Clarence Elong Mansul,1592,BN,25,10425
Sabah,P.122 Penampang,2,Justine Jogumba Stimol,1593,PASOK,43,5089
Sabah,P.123 Sandakan,1,Fung Ket Wing,1308,DAP,18,12127
Sabah,P.123 Sandakan,2,Chin Hon Chong,1594,BN,25,8711
Sabah,P.124 Kinabatangan,1,Abdul Ghani Misbah,1312,BN,25,0
Sabah,P.125 Kimanis,1,Apollonius Andrew,1595,PASOK,43,1342
Sabah,P.125 Kimanis,2,Ag. Ahmad Pg. Moktar,1596,BEBAS,1,3271
Sabah,P.125 Kimanis,3,Ag. Narawi Pg. Ahmad,1597,BEBAS,1,727
Sabah,P.125 Kimanis,4,Pengiran Othman Rauf @ Awang,1598,BN,25,7555
Sabah,P.126 Hilir Padas,1,Mohamed Bin Omar Bledram,1599,BN,25,7659
Sabah,P.126 Hilir Padas,2,Mohammed Yussof Haji Yakob,1600,BEBAS,1,8761
Sabah,P.127 Keningau,1,Mochael Bin Tambakau @ Engkong,1601,BN,25,8552
Sabah,P.127 Keningau,2,Uling Anggan @ Thomas,1602,PASOK,43,2164
Sabah,P.127 Keningau,3,Allim Bin Jaafar @ Abdul Halim,1603,BEBAS,1,1117
Sabah,P.128 Silam,1,Ismail B. Rugasan,1604,BEBAS,1,217
Sabah,P.128 Silam,2,Dstuk Haji Sandakan Bin Dandai @ Hashim B. Dandai,1605,BN,25,7899
Sabah,P.128 Silam,3,Abdillah Haji Abdul Hamid,1606,BEBAS,1,9676
Sabah,P.129 Ulu Padas,1,Gampparon Bin Lajah @ Mohd. Zulkifli Lajah,1607,PASOK,43,425
Sabah,P.129 Ulu Padas,2,Hassim Piki @ Lawrence Piki,1608,BEBAS,1,171
Sabah,P.129 Ulu Padas,3,Harris Bin Mohd. Salleh,1609,BN,25,8252
Sabah,P.129 Ulu Padas,4,Hj. Abdul Halik Bin Khanizaman Khan,1610,BEBAS,1,2486
Sabah,P.130 Tawau,1,Chan Tse Huan @ Chan Yze Hung,1611,PCBS,44,7592
Sabah,P.130 Tawau,2,Kan Yau Fah @ Paul,1612,BN,25,10525
Sabah,P.130 Tawau,3,Ismail Bin Mohamad Said,1613,BEBAS,1,420
Sabah,P.130 Tawau,4,Ibrahim Bin Kamaruddin,1327,BEBAS,1,161
Sarawak,P.131 Mas Gading,1,Guing Ak Nyanggu @ Aloysius Dom Nagok,1614,BEBAS,1,100
Sarawak,P.131 Mas Gading,2,Affendy B. Dhoby @ Haji Affendey Haji Dhobey,1615,BEBAS,1,432
Sarawak,P.131 Mas Gading,3,Abang Saufi B. Abg. Adnan,1616,BEBAS,1,241
Sarawak,P.131 Mas Gading,4,Patrick Anek Uren,1617,BEBAS,1,8283
Sarawak,P.131 Mas Gading,5,Dr. Patau Rubis,1618,BN,25,7969
Sarawak,P.132 Bandar Kuching,1,Loke Yik Ping,1619,BN,25,15623
Sarawak,P.132 Bandar Kuching,2,Sim Kwang Yang,1620,DAP,18,19200
Sarawak,P.133 Santubong,1,Dato. Dr. Sulaiman Hj Daud,1621,BN,25,0
Sarawak,P.134 Samarahan,1,Dato Patinggi Amar Hj. Abdul Yaib Mohmood,1622,BN,25,0
Sarawak,P.135 Padawan,1,Stephen Yong Juet Tze,1623,BN,25,11640
Sarawak,P.135 Padawan,2,George Si Ricord,1624,BEBAS,1,6517
Sarawak,P.136 Serian,1,Vernon Nyana Ak Juram,1625,BEBAS,1,1360
Sarawak,P.136 Serian,2,Nelson Kundai Ngareng,1338,BEBAS,1,5555
Sarawak,P.136 Serian,3,Tan Yam Hui,1626,BEBAS,1,734
Sarawak,P.136 Serian,4,Richrd Dampeng Ak Laki,1627,BN,25,8419
Sarawak,P.137 Simunjan,1,Haji Mohamad Bujang Bin Haji Amin,1628,PAJAR,35,1415
Sarawak,P.137 Simunjan,2,Bujang Bin Haji Ulis @ Bujang Hadziri Bin Hj. Ulis,1629,BN,25,7389
Sarawak,P.138 Batang Lupar,1,Senada Henry Benard,1630,BEBAS,1,926
Sarawak,P.138 Batang Lupar,2,Wellington Rufus Nanang,1631,BN,25,5944
Sarawak,P.138 Batang Lupar,3,Edwen Anak Tangkon,767,BEBAS,1,6573
Sarawak,P.139 Lubok Anyu,1,Andrew Janggi Muyang,1632,BN,25,0
Sarawak,P.140 Betong,1,Datuk Alfred Jabu Ak Numpang,1633,BN,25,6178
Sarawak,P.140 Betong,2,David Umpie @ Kalom,1634,BEBAS,1,4698
Sarawak,P.141 Saratok,1,Dunstan Endawie Ak. Enchana,1635,BN,25,4722
Sarawak,P.141 Saratok,2,Mohd. Kho Bin Abdullah,1636,BEBAS,1,198
Sarawak,P.141 Saratok,3,Langgu Ak Saga @ Edmund,1066,BEBAS,1,6517
Sarawak,P.142 Paloh,1,Dr. Udie Salleh,1637,BEBAS,1,2761
Sarawak,P.142 Paloh,2,Abang Abu Bakar Bin Datu Bandar Abang Haji Mustapha,1638,BN,25,9512
Sarawak,P.143 Sarikei,1,Chong Siew Chiang,1352,DAP,18,8308
Sarawak,P.143 Sarikei,2,Nyandang Ak Lenang,790,BEBAS,1,449
Sarawak,P.143 Sarikei,3,Ling Tung Leh,1639,SAPO,38,178
Sarawak,P.143 Sarikei,4,Law Hieng Ding,1640,BN,25,8389
Sarawak,P.144 Sibu,1,Wong Soon Kai,1641,BN,25,14291
Sarawak,P.144 Sibu,2,Ling Sie Ming,1642,DAP,18,14432
Sarawak,P.145 Rajang,1,Jawan Ak Empalieng,1074,BN,25,5733
Sarawak,P.145 Rajang,2,Tuni (A/S) Tony Ak P. Poh,1643,BEBAS,1,4041
Sarawak,P.146 Mukah,1,Leo Michael Toyad,1644,BN,25,5621
Sarawak,P.146 Mukah,2,Yaman Guan @ Godfrid Albert,1645,BEBAS,1,2342
Sarawak,P.147 Julau,1,Thomas Salang Siden,1646,BN,25,4560
Sarawak,P.147 Julau,2,Galu Ek Peng. Itam,1647,BEBAS,1,2101
Sarawak,P.148 Kanowit,1,Leo Moggie Ak Irok,1080,BN,25,5816
Sarawak,P.148 Kanowit,2,Ling Ping Sing,1648,DAP,18,1998
Sarawak,P.149 Kapit,1,Dato' Leonard Linggi Ak Jugah,1649,BN,25,0
Sarawak,P.150 Ulu Rajang,1,Justine Ak Jinggot,1650,BN,25,0
Sarawak,P.151 Bintulu,1,Hu Liong Kong @ Hu Liong Kwong,1651,BEBAS,1,1145
Sarawak,P.151 Bintulu,2,Ting Ling Kiew @ King Ling Kiaw,1652,BN,25,6379
Sarawak,P.151 Bintulu,3,Stephen Randi Ak Sekalai,1653,BEBAS,1,2853
Sarawak,P.151 Bintulu,4,Mohd Julaihi B. Mohd. Hanaffie,1654,BEBAS,1,1087
Sarawak,P.152 Lambir,1,George Chan Hong Nam,1655,BN,25,17898
Sarawak,P.152 Lambir,2,Wong Teck Nai @ Huang Teck Nai,1656,DAP,18,4685
Sarawak,P.152 Lambir,3,Jonatha Salong Ak Mamat,1657,BEBAS,1,329
Sarawak,P.152 Lambir,4,Hussein B. Abdul Rahim,1658,BEBAS,1,1794
Sarawak,P.152 Lambir,5,Richard Frederick Ak. Welliam Juing,1659,BEBAS,1,503
Sarawak,P.153 Baram,1,Gabriel Uking Kawit,1660,BEBAS,1,2833
Sarawak,P.153 Baram,2,Luhat Wan,1089,BN,25,5905
Sarawak,P.153 Baram,3,Kho Tieng Seng,1661,BEBAS,1,1222
Sarawak,P.154 Bukit Mas,1,Musanf Tagal,1662,BN,25,0
