state,parlimen,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Johor,P.095 Kluang Utara,Kluang Utara,1,Lai Tha Chai,552,PETIR,14,1276
Johor,P.095 Kluang Utara,Kluang Utara,2,Tiah Eng Bee,553,PERIKATAN,2,9138
Johor,P.095 Kluang Utara,Kluang Utara,3,Lee Ah Leng,135,BEBAS,1,6674
Johor,P.096 Johore Tenggara,Johore Tenggara,1,Tuan Syed Ja'Afar Bin Hasan Albar,554,PERIKATAN,2,0
Johor,P.097 Pontian Utara,Pontian Utara,1,A. Jamil Bin Sulaiman,555,PAS,3,2764
Johor,P.097 Pontian Utara,Pontian Utara,2,Dato' Sardon Bin Haji Jubir,556,PERIKATAN,2,16526
Johor,P.098 Pontian Selatan,Pontian Selatan,1,Ali Bin Haji Ahmad,557,PERIKATAN,2,13759
Johor,P.098 Pontian Selatan,Pontian Selatan,2,Tan Tai Chee,558,BEBAS,1,5910
Johor,P.099 Kluang Selatan,Kluang Selatan,1,Hon Kin Siong,559,BEBAS,1,6434
Johor,P.099 Kluang Selatan,Kluang Selatan,2,Chan Chong Wen,140,PERIKATAN,2,11926
Johor,P.100 Johore Bahru Timor,Johore Bahru Timor,1,Datin Fatimah Binti Hj. Abd. Majid,560,PERIKATAN,2,12600
Johor,P.100 Johore Bahru Timor,Johore Bahru Timor,2,Mohamed Nor Jettey,561,PETIR,14,733
Johor,P.100 Johore Bahru Timor,Johore Bahru Timor,3,Tan Ah Ngo,562,BEBAS,1,5343
Johor,P.101 Johore Bahru Barat,Johore Bahru Barat,1,Liang Teck Sum,563,PETIR,14,447
Johor,P.101 Johore Bahru Barat,Johore Bahru Barat,2,Haji Rahmat Bin Haji Daud,564,PERIKATAN,2,11722
Johor,P.101 Johore Bahru Barat,Johore Bahru Barat,3,Lim Lee Oon,565,BEBAS,1,4796
Johor,P.102 Johore Timor,Johore Timor,1,Dato' Dr. Ismail,566,PERIKATAN,2,10331
Johor,P.102 Johore Timor,Johore Timor,2,Khadijah Sidik,567,PAS,3,909
Johor,P.103 Segamat Utara,Segamat Utara,1,Pang Lee Seng,568,BEBAS,1,4671
Johor,P.103 Segamat Utara,Segamat Utara,2,Hj. Abdullah Bin Hj. Md. Salleh,569,PERIKATAN,2,9646
Johor,P.103 Segamat Utara,Segamat Utara,3,Lim Meng See,160,PDB,13,2545
Johor,P.104 Muar Utara,Muar Utara,1,Ahmad Arshad,570,PERIKATAN,2,16717
Johor,P.104 Muar Utara,Muar Utara,2,Hj. A. Hamid Bin Hassan,571,BEBAS,1,3876
