state,parlimen,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Sabah,P.125 Kimanis,Kimanis,1,Pengiran Tahir Bin Pengiran Patera,732,BN,25,0
Sabah,P.126 Hilir Padas,Hilir Padas,1,Haji Mohd. Taufeck Bin O.K.K. Haji Asni,1042,BN,25,0
Sabah,P.127 Keningau,Keningau,1,Stephen Robert Eyans,1043,BN,25,0
Sabah,P.128 Silam,Silam,1,Mohd. Salleh Bin Panglima Abdullah,1044,BN,25,0
Sabah,P.129 Ulu Padas,Ulu Padas,1,Haji Abdul Rashid Bin Haji Jais,734,BN,25,0
Sabah,P.130 Tawau,Tawau,1,Alex Pang Sui Chee,1045,BN,25,0
Sarawak,P.131 Bau-Lundu,Bau-Lundu,1,Patrick A/K Uren,1046,PKS,28,6949
Sarawak,P.131 Bau-Lundu,Bau-Lundu,2,Valentine Cotter,1047,BN,25,6766
Sarawak,P.132 Bandar Kuching,Bandar Kuching,1,Ong Kee Hui,748,BN,25,11534
Sarawak,P.132 Bandar Kuching,Bandar Kuching,2,Leong Ho Yuen,1048,PKS,28,8851
Sarawak,P.132 Bandar Kuching,Bandar Kuching,3,Peter Ng Eng Lim Bujang,1049,BEBAS,1,457
Sarawak,P.133 Santubong,Santubong,1,Dr Sulaiman Haji Daud,1050,BN,25,9929
Sarawak,P.133 Santubong,Santubong,2,Jerry Martin,1051,PKS,28,4960
Sarawak,P.134 Samarahan,Samarahan,1,Datok Amar Haji Abdul Taib Bin Mahmud,754,BN,25,7517
Sarawak,P.134 Samarahan,Samarahan,2,Wazir Mohamad Khan,1052,PKS,28,2849
Sarawak,P.135 Padawan,Padawan,1,Stephen Yong,1053,BN,25,7072
Sarawak,P.135 Padawan,Padawan,2,Michael Bong Thiam Joon,1054,PKS,28,5032
Sarawak,P.136 Serian,Serian,1,Richard Dampeng,1055,BN,25,6716
Sarawak,P.136 Serian,Serian,2,Rahun Anak Dabak,761,PKS,28,6503
Sarawak,P.136 Serian,Serian,3,Bong Kim Yuh @ Ah Yak,1057,BEBAS,1,892
Sarawak,P.137 Simunjan,Simunjan,1,Haji Hadadak Bin Haji D. Pasauk,1058,BN,25,6102
Sarawak,P.137 Simunjan,Simunjan,2,Abang Annuar,1059,PKS,28,4079
Sarawak,P.138 Batang Lupar,Batang Lupar,1,Edwen Anak Tangkon,767,PKS,28,6926
Sarawak,P.138 Batang Lupar,Batang Lupar,2,Paul Anding,1061,BN,25,6341
Sarawak,P.139 Lubok Antu,Lubok Antu,1,Jonathan Narwin A/K Jinggong,1062,PKS,28,3266
Sarawak,P.139 Lubok Antu,Lubok Antu,2,Tutong A/K Ningkan,1063,BN,25,2877
Sarawak,P.140 Betong,Betong,1,Liben A/K Kato,1064,BN,25,6211
Sarawak,P.140 Betong,Betong,2,Dato' Stephen Kalong Ningkan,1065,PKS,28,4598
Sarawak,P.141 Saratok,Saratok,1,Langgu A/K Saga @ Edmund,1066,PKS,28,5258
Sarawak,P.141 Saratok,Saratok,2,Douglas Sullang A/K Ganda,1067,BN,25,4885
Sarawak,P.142 Sarikei,Sarikei,1,Ching Tiong Kai,1068,BN,25,6420
Sarawak,P.142 Sarikei,Sarikei,2,Wong Siong Kuong,1069,PKS,28,2974
Sarawak,P.143 Payang,Payang,1,Datuk Patinggi Haji Abd. Rahman Bin Ya'Kub,1350,BN,25,9246
Sarawak,P.143 Payang,Payang,2,Salang A/K Gadum,1071,PKS,28,3175
Sarawak,P.144 Bandar Sibu,Bandar Sibu,1,Wee Heo Soon,1072,BN,25,6861
Sarawak,P.144 Bandar Sibu,Bandar Sibu,2,Joseph Tan Chock Chung,1073,PKS,28,5730
Sarawak,P.145 Rajang,Rajang,1,Jawan A/K Empalieng,1074,BN,25,5690
Sarawak,P.145 Rajang,Rajang,2,Dato A/K Peran,1075,PKS,28,4284
Sarawak,P.146 Mukah,Mukah,1,Latip Haji Dris,1076,BN,25,7564
Sarawak,P.146 Mukah,Mukah,2,Sim Boon Liang,1077,PKS,28,3747
Sarawak,P.147 Julau,Julau,1,Thomas Salang,1078,PKS,28,3933
Sarawak,P.147 Julau,Julau,2,Mambang Alexander Timba,1079,BN,25,2164
Sarawak,P.148 Kanowit,Kanowit,1,Leo Moggie @ Munggie A/K Irok,1080,PKS,28,3925
Sarawak,P.148 Kanowit,Kanowit,2,Thomas Kana,1081,BN,25,3192
Sarawak,P.149 Kapit,Kapit,1,Abit A/K Angkin,1082,BN,25,3786
Sarawak,P.149 Kapit,Kapit,2,Nueng A/K Kudi,1083,PKS,28,3723
Sarawak,P.150 Ulu Rejang,Ulu Rejang,1,Sibat Miyut A/K Tagong,1084,PKS,28,3031
Sarawak,P.150 Ulu Rejang,Ulu Rejang,2,Leonard Linggi Jugah,1085,BN,25,2937
Sarawak,P.150 Ulu Rejang,Ulu Rejang,3,Manjah A/K Dengah,1086,BEBAS,1,809
Sarawak,P.151 Bintulu,Bintulu,1,Ting Ling Kiew,1087,PKS,28,5657
Sarawak,P.151 Bintulu,Bintulu,2,Ting Ming Kiong,824,BN,25,5096
Sarawak,P.152 Miri-Subis,Miri-Subis,1,Yang Siew Siang,1088,BN,25,8949
Sarawak,P.152 Miri-Subis,Miri-Subis,2,Datuk James Wong Kim Min,829,PKS,28,7334
Sarawak,P.153 Baram,Baram,1,Luhat Wan,1089,PKS,28,6050
Sarawak,P.153 Baram,Baram,2,Joseph Wang Tingang,1090,BN,25,4227
Sarawak,P.154 Limbang-Lawas,Limbang-Lawas,1,Racha Umong,1091,BN,25,5875
Sarawak,P.154 Limbang-Lawas,Limbang-Lawas,2,Awang Bungsu Bin Abdullah,1092,PKS,28,4669
Sarawak,P.154 Limbang-Lawas,Limbang-Lawas,3,Haji Hasbolah Majid,1093,BEBAS,1,164
