state,parlimen,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
W.P. Kuala Lumpur,P.115 Batu,Batu,2,Atan Bin Jasin,3809,BEBAS,1,164
W.P. Kuala Lumpur,P.115 Batu,Batu,3,Brig. Gen Hashim Karim,3810,BERJASA,34,949
W.P. Kuala Lumpur,P.115 Batu,Batu,4,Dominic Lau Hoe Chai,3811,BN,25,28388
W.P. Kuala Lumpur,P.115 Batu,Batu,5,Nazariah Binti Abbas,3812,BEBAS,1,209
W.P. Kuala Lumpur,P.116 Wangsa Maju,Wangsa Maju,1,Shafei Abdullah,3813,BN,25,26130
W.P. Kuala Lumpur,P.116 Wangsa Maju,Wangsa Maju,2,Tan Kee Kwong,2447,PKR,11,31641
W.P. Kuala Lumpur,P.117 Segambut,Segambut,1,Lim Lip Eng,3456,DAP,18,41383
W.P. Kuala Lumpur,P.117 Segambut,Segambut,2,Jayanthi Devi Balaguru,3814,BN,25,22184
W.P. Kuala Lumpur,P.118 Setiawangsa,Setiawangsa,1,Ahmad Fauzi Zahari,3815,BN,25,26809
W.P. Kuala Lumpur,P.118 Setiawangsa,Setiawangsa,2,Ibrahim Bin Yaacob,3458,PKR,11,25419
W.P. Kuala Lumpur,P.119 Titiwangsa,Titiwangsa,1,Johari Ghani,3816,BN,25,23034
W.P. Kuala Lumpur,P.119 Titiwangsa,Titiwangsa,2,Ahmad Zamri Asa'Ad Khuzaimi,3817,PAS,3,22168
W.P. Kuala Lumpur,P.120 Bukit Bintang,Bukit Bintang,1,Frankie Gan Joon Zin,3818,BN,25,11009
W.P. Kuala Lumpur,P.120 Bukit Bintang,Bukit Bintang,2,Fong Kui Lun,2128,DAP,18,30408
W.P. Kuala Lumpur,P.121 Lembah Pantai,Lembah Pantai,1,Nurul Izzah Anwar,3464,PKR,11,31008
W.P. Kuala Lumpur,P.121 Lembah Pantai,Lembah Pantai,2,Rusli Bin Baba,3819,BEBAS,1,167
W.P. Kuala Lumpur,P.121 Lembah Pantai,Lembah Pantai,3,Raja Nong Chik,3820,BN,25,29161
W.P. Kuala Lumpur,P.122 Seputeh,Seputeh,1,Teresa Kok,2769,DAP,18,61500
W.P. Kuala Lumpur,P.122 Seputeh,Seputeh,2,Nicole Wong Siaw Ting,3821,BN,25,9948
W.P. Kuala Lumpur,P.123 Cheras,Cheras,1,Steve Teoh Chee Hooi,3822,BN,25,10840
W.P. Kuala Lumpur,P.123 Cheras,Cheras,2,Tan Kok Wai,1825,DAP,18,48249
W.P. Kuala Lumpur,P.124 Bandar Tun Razak,Bandar Tun Razak,1,Sukeri Samat,3823,BEBAS,1,793
W.P. Kuala Lumpur,P.124 Bandar Tun Razak,Bandar Tun Razak,2,Mokhtar,3824,BEBAS,1,191
W.P. Kuala Lumpur,P.124 Bandar Tun Razak,Bandar Tun Razak,3,Tan Kok Eng,3825,BN,25,32235
W.P. Kuala Lumpur,P.124 Bandar Tun Razak,Bandar Tun Razak,4,Abdul Khalid Ibrahim,3467,PKR,11,44067
W.P. Putrajaya,P.125 Putrajaya,Putrajaya,1,Tengku Adnan Bin Tengku Mansor,3468,BN,25,9943
W.P. Putrajaya,P.125 Putrajaya,Putrajaya,2,Husam Musa,3826,PAS,3,4402
Negeri Sembilan,P.126 Jelebu,Jelebu,1,Zainudin Bin Ismail,3827,BN,25,22114
Negeri Sembilan,P.126 Jelebu,Jelebu,2,Aiman Athirah Al Jundi,3828,PAS,3,15013
Negeri Sembilan,P.127 Jempol,Jempol,1,Aishah,3829,PAS,3,22495
Negeri Sembilan,P.127 Jempol,Jempol,2,Isa Bin Abdul Samad,3830,BN,25,31124
Negeri Sembilan,P.128 Seremban,Seremban,1,Abdul Halim Abdullah,3831,BERJASA,34,6866
Negeri Sembilan,P.128 Seremban,Seremban,2,John Fernandez,3473,BEBAS,1,221
Negeri Sembilan,P.128 Seremban,Seremban,3,Bujang Bin Abu,3832,BEBAS,1,83
Negeri Sembilan,P.128 Seremban,Seremban,4,Loke Siew Fook,3477,DAP,18,45628
Negeri Sembilan,P.128 Seremban,Seremban,5,Yeow Chai Thiam,3476,BN,25,33075
Negeri Sembilan,P.129 Kuala Pilah,Kuala Pilah,1,Hasan Bin Malek,3474,BN,25,24507
Negeri Sembilan,P.129 Kuala Pilah,Kuala Pilah,2,Mohd Nazree Bin Mohd Yunus,3833,PKR,11,14846
Negeri Sembilan,P.130 Rasah,Rasah,1,Teo Eng Kian,3834,BN,25,25171
Negeri Sembilan,P.130 Rasah,Rasah,2,Teo Kok Seong,3835,DAP,18,49272
Negeri Sembilan,P.131 Rembau,Rembau,1,Abdul Aziz Bin Hassan,3836,BEBAS,1,325
Negeri Sembilan,P.131 Rembau,Rembau,2,Khairy Jamaluddin Abu Bakar,3478,BN,25,43053
Negeri Sembilan,P.131 Rembau,Rembau,3,Radzali A. Ghani,3837,PKR,11,24696
Negeri Sembilan,P.132 Telok Kemang,Port Dickson,1,A.K Kumaravel,3838,BEBAS,1,394
Negeri Sembilan,P.132 Telok Kemang,Port Dickson,2,Kamarul Baharin Abbas,3480,PKR,11,29848
Negeri Sembilan,P.132 Telok Kemang,Port Dickson,3,Vs Mogan,3839,BN,25,28269
Negeri Sembilan,P.133 Tampin,Tampin,1,Abdul Razakek,3482,PAS,3,18228
Negeri Sembilan,P.133 Tampin,Tampin,2,Shaziman Bin Abu Mansor,2778,BN,25,29390
Melaka,P.134 Masjid Tanah,Masjid Tanah,1,Mas Ermieyati,3840,BN,25,27688
Melaka,P.134 Masjid Tanah,Masjid Tanah,2,Nasaie Ismail,3841,PAS,3,11488
Melaka,P.135 Alor Gajah,Alor Gajah,1,Damian (Baba) Yeo,3842,DAP,18,20997
Melaka,P.135 Alor Gajah,Alor Gajah,2,Koh Nai Kwong,3843,BN,25,32594
Melaka,P.136 Tangga Batu,Tangga Batu,1,Abu Bakar Mohamad Diah,3844,BN,25,39468
Melaka,P.136 Tangga Batu,Tangga Batu,2,Rahim Bin Ali,3845,PKR,11,23835
Melaka,P.137 Bukit Katil,Hang Tuah Jaya,1,Shamsul Iskandar Mohd Akin,3142,PKR,11,46357
Melaka,P.137 Bukit Katil,Hang Tuah Jaya,2,Mohd Ali Bin Mohd Rustam,2474,BN,25,40624
Melaka,P.138 Kota Melaka,Kota Melaka,1,Yee Kok Wah,3846,BN,25,28775
Melaka,P.138 Kota Melaka,Kota Melaka,2,Sim Tong Him,3489,DAP,18,49521
Melaka,P.139 Jasin,Jasin,1,Rahmat Bin Yusof,3847,PKR,11,21973
Melaka,P.139 Jasin,Jasin,2,Ahmad Hamzah,3491,BN,25,33736
Johor,P.140 Segamat,Segamat,1,S. Subramaniam,985,BN,25,20037
Johor,P.140 Segamat,Segamat,2,Chua Jui Meng,1852,PKR,11,18820
Johor,P.141 Sekijang,Sekijang,1,Julailey Jemadi,3848,PKR,11,16927
Johor,P.141 Sekijang,Sekijang,2,Anuar Bin Abdul Manap,3849,BN,25,19934
Johor,P.142 Labis,Labis,1,S. Ramakrishnan,3850,DAP,18,15468
Johor,P.142 Labis,Labis,2,Chua Tee Yong,3493,BN,25,15821
Johor,P.143 Pagoh,Pagoh,1,Muhyiddin Bin Md Yasin,2797,BN,25,26274
Johor,P.143 Pagoh,Pagoh,2,Mohd Rozali Bin Jamil Al-Hafiz,3495,PAS,3,13432
Johor,P.144 Ledang,Ledang,1,Hamim Samuri,3153,BN,25,30619
Johor,P.144 Ledang,Ledang,2,Hassan Bin Abdul Karim,1860,PKR,11,28652
Johor,P.145 Bakri,Bakri,1,Lee Ching Yong,3851,BN,25,26051
Johor,P.145 Bakri,Bakri,2,Er Teck Hwa,3497,DAP,18,31118
Johor,P.146 Muar,Muar,1,Nor Hizwan Ahmad,3852,PKR,11,19221
Johor,P.146 Muar,Muar,2,Razali Bin Ibrahim,3498,BN,25,20867
Johor,P.147 Parit Sulong,Parit Sulong,1,Khairuddin A. Rahim,3853,PAS,3,18505
Johor,P.147 Parit Sulong,Parit Sulong,2,Noraini Ahmad,3501,BN,25,30258
Johor,P.148 Ayer Hitam,Ayer Hitam,1,Hu Pang Chaw,3854,PAS,3,14735
Johor,P.148 Ayer Hitam,Ayer Hitam,2,Wee Ka Siong,3502,BN,25,22045
Johor,P.149 Sri Gading,Sri Gading,1,Mohd Khuzzan Bin Abu Bakar,3855,PKR,11,16692
Johor,P.149 Sri Gading,Sri Gading,2,Aziz Kaprawi,3856,BN,25,22453
Johor,P.150 Batu Pahat,Batu Pahat,1,Idris Jusi,3857,PKR,11,38563
Johor,P.150 Batu Pahat,Batu Pahat,2,Mohd Puad Bin Zarkashi,3506,BN,25,37039
Johor,P.151 Simpang Renggam,Simpang Renggam,1,Suhaizan Bin Kaiat,3858,PAS,3,14048
Johor,P.151 Simpang Renggam,Simpang Renggam,2,Liang Teck Meng,3507,BN,25,19754
Johor,P.152 Kluang,Kluang,1,Hou Kok Chung,3509,BN,25,33215
Johor,P.152 Kluang,Kluang,2,Liew Chin Tong,3357,DAP,18,40574
Johor,P.153 Sembrong,Sembrong,1,Hishammuddin Tun Hussein,3510,BN,25,22841
Johor,P.153 Sembrong,Sembrong,2,Onn Bin Abu Bakar,3859,PKR,11,12210
Johor,P.154 Mersing,Mersing,1,Roslan,3860,PAS,3,10437
Johor,P.154 Mersing,Mersing,2,Abdul Latiff,3512,BN,25,26184
Johor,P.155 Tenggara,Tenggara,1,Halimah Binti Mohamed Sadique,3515,BN,25,25698
Johor,P.155 Tenggara,Tenggara,2,Muhamad Said,3861,PAS,3,8502
Johor,P.156 Kota Tinggi,Kota Tinggi,1,Onn Bin Jaafar,3517,PAS,3,5799
Johor,P.156 Kota Tinggi,Kota Tinggi,2,Ehsanuddin,3862,BN,25,30373
Johor,P.157 Pengerang,Pengerang,1,Dayangku Intan,3863,PKR,11,4484
Johor,P.157 Pengerang,Pengerang,2,Azalina Othman Said,3518,BN,25,26992
Johor,P.157 Pengerang,Pengerang,3,Mohd Azaman,3864,BEBAS,1,795
Johor,P.158 Tebrau,Tebrau,1,Steven Choong,3865,PKR,11,38218
Johor,P.158 Tebrau,Tebrau,2,Khoo Soo Seang,3866,BN,25,39985
Johor,P.159 Pasir Gudang,Pasir Gudang,1,Ahmad Faidhi B. Saidi,3867,PKR,11,42899
Johor,P.159 Pasir Gudang,Pasir Gudang,2,Normala Binti Abdul Samad,3868,BN,25,43834
Johor,P.160 Johor Bahru,Johor Bahru,1,Shahrir Abdul Samad,3522,BN,25,44509
Johor,P.160 Johor Bahru,Johor Bahru,2,Mohd Hashim Bin Hussein,3869,PKR,11,34014
Johor,P.161 Pulai,Pulai,1,Nur Jazlan Bin Mohamed,3524,BN,25,43751
Johor,P.161 Pulai,Pulai,2,Salahuddin Ayub,2958,PAS,3,40525
Johor,P.162 Gelang Patah,Iskandar Puteri,1,A. Ghani Bin Othman,1845,BN,25,39522
Johor,P.162 Gelang Patah,Iskandar Puteri,2,Lim Kit Siang,698,DAP,18,54284
Johor,P.163 Kulai,Kulai,1,Teo Nie Ching,3434,DAP,18,43338
Johor,P.163 Kulai,Kulai,2,Tay Chin Hein,3870,BN,25,29888
Johor,P.163 Kulai,Kulai,3,Surendiran,3871,BEBAS,1,238
Johor,P.164 Pontian,Pontian,1,Haniff @ Ghazali Hosman,3872,PKR,11,14077
Johor,P.164 Pontian,Pontian,2,Ahmad Maslan,3527,BN,25,27804
Johor,P.165 Tanjong Piai,Tanjung Piai,1,Wee Jeck Seng,3529,BN,25,25038
Johor,P.165 Tanjong Piai,Tanjung Piai,2,Mahdzir Ibrahim,3873,DAP,18,19581
W.P. Labuan,P.166 Labuan,Labuan,1,Ibrahim Bin Menudin,3874,PKR,11,6069
W.P. Labuan,P.166 Labuan,Labuan,2,Rozman Bin Isli,3875,BN,25,12694
W.P. Labuan,P.166 Labuan,Labuan,3,Hadnan Bin Mohamad,3876,PAS,3,386
Sabah,P.167 Kudat,Kudat,1,Mojurip Bin Diyun,3877,SAPP,66,963
Sabah,P.167 Kudat,Kudat,2,Rahimah Majid,3878,PKR,11,9507
Sabah,P.167 Kudat,Kudat,3,Abdul Rahim Bakri,3533,BN,25,21883
Sabah,P.167 Kudat,Kudat,4,Jutirim Bin Galibai Galabi,3879,STAR,64,3083
Sabah,P.168 Kota Marudu,Kota Marudu,1,Majamis Bin Timbong,3880,STAR,64,2228
Sabah,P.168 Kota Marudu,Kota Marudu,2,Panglima Maximus Johnity Ongkili,3537,BN,25,15168
Sabah,P.168 Kota Marudu,Kota Marudu,3,Yuntau K. Kolod,3881,SAPP,66,444
Sabah,P.168 Kota Marudu,Kota Marudu,4,Maijol Mahap,2826,PKR,11,14326
Sabah,P.169 Kota Belud,Kota Belud,1,Munirah Majilis,3882,PKR,11,16673
Sabah,P.169 Kota Belud,Kota Belud,2,Lamsil Hamidsor,3883,BEBAS,1,979
Sabah,P.169 Kota Belud,Kota Belud,3,Kanul Gindol,3884,BEBAS,1,185
Sabah,P.169 Kota Belud,Kota Belud,4,Abdul Rahman Bin Dahlan,3538,BN,25,21768
Sabah,P.169 Kota Belud,Kota Belud,5,Jalumin Bin Bayogoh,3885,STAR,64,2709
Sabah,P.170 Tuaran,Tuaran,1,Samin @ Jasmin Bin Dulin,3886,STAR,64,1509
Sabah,P.170 Tuaran,Tuaran,2,Erveana Ansari,3887,BEBAS,1,2264
Sabah,P.170 Tuaran,Tuaran,3,Panglima Wilfred Madius Tangau,3888,BN,25,20685
Sabah,P.170 Tuaran,Tuaran,4,Panglima Wilfred M. Bumburing,3541,PKR,11,15495
Sabah,P.171 Sepanggar,Sepanggar,1,Don Chin Hon Kiong,3889,SAPP,66,4070
Sabah,P.171 Sepanggar,Sepanggar,2,Daniel John Jambun,3890,STAR,64,1931
Sabah,P.171 Sepanggar,Sepanggar,3,Jeffrey Kumin,3891,DAP,18,13403
Sabah,P.171 Sepanggar,Sepanggar,4,Jumat Bin Idris,3892,BN,25,22845
Sabah,P.172 Kota Kinabalu,Kota Kinabalu,1,Chin Tek Ming,3546,BN,25,9557
Sabah,P.172 Kota Kinabalu,Kota Kinabalu,2,Liew Hock Leong @ Michael,3893,STAR,64,909
Sabah,P.172 Kota Kinabalu,Kota Kinabalu,3,Wong Sze Phin @ Jimmy,3894,DAP,18,28516
Sabah,P.173 Putatan,Putatan,1,Joseph Lee Han Kyun,3895,DAP,18,7958
Sabah,P.173 Putatan,Putatan,2,Marcus Makin Mojigoh,3547,BN,25,17465
Sabah,P.173 Putatan,Putatan,3,Duli @ Dullie Bin Mari @ Marie,3896,SAPP,66,1068
Sabah,P.173 Putatan,Putatan,4,Awang Ahmad Sah,3206,STAR,64,2604
Sabah,P.174 Penampang,Penampang,1,Bernard Giluk Dompok,1898,BN,25,12382
Sabah,P.174 Penampang,Penampang,2,Melanie Annol,3897,STAR,64,1119
Sabah,P.174 Penampang,Penampang,3,Darell Leiking,3898,PKR,11,22598
Sabah,P.175 Papar,Papar,1,Rosnah Hj Abdul Rashid Shirlin,3554,BN,25,21196
Sabah,P.175 Papar,Papar,2,Mohammad Yahya @ Yahya Bin Lampong,2510,PKR,11,10661
Sabah,P.175 Papar,Papar,3,Balon Bin Mujim,3899,STAR,64,838
Sabah,P.176 Kimanis,Kimanis,1,Anifah Aman,3558,BN,25,13754
Sabah,P.176 Kimanis,Kimanis,2,Jaafar Bin Ismail,3557,PKR,11,8031
Sabah,P.176 Kimanis,Kimanis,3,Jamil Bin William Core,3900,SAPP,66,650
Sabah,P.176 Kimanis,Kimanis,4,Lusin Bin Balangon,3901,STAR,64,240
Sabah,P.177 Beaufort,Beaufort,1,Guan Dee Bin Koh Hoi,3902,STAR,64,409
Sabah,P.177 Beaufort,Beaufort,2,Azizah Binti Mohd Dun,3903,BN,25,12827
Sabah,P.177 Beaufort,Beaufort,3,Lajim Bin Ukin (Panglima),3562,PKR,11,12155
Sabah,P.178 Sipitang,Sipitang,1,Sapawi Bin Amat Wasali @ Ahmad,3563,BN,25,16377
Sabah,P.178 Sipitang,Sipitang,2,Kamis Bin Daming,3904,SAPP,66,505
Sabah,P.178 Sipitang,Sipitang,3,Ramle B. Dua,3905,PKR,11,6908
Sabah,P.179 Ranau,Ranau,1,Jonathan Bin Yasin,3566,PKR,11,11823
Sabah,P.179 Ranau,Ranau,2,Yazid Bin Sahjinan,3906,BEBAS,1,914
Sabah,P.179 Ranau,Ranau,3,Ewon Ebin,3907,BN,25,15434
Sabah,P.179 Ranau,Ranau,4,Julianah Binti Situn @ Widya Julia,3908,STAR,64,2559
Sabah,P.180 Keningau,Keningau,1,Jeffrey Kitingan,5103,STAR,64,11900
Sabah,P.180 Keningau,Keningau,2,Joseph Pairin Kitingan,1895,BN,25,15818
Sabah,P.180 Keningau,Keningau,3,Stephen Sandor,3909,PKR,11,7825
Sabah,P.181 Tenom,Tenom,1,Raime Bin Unggi,3572,BN,25,9771
Sabah,P.181 Tenom,Tenom,2,Mutang @ Sylvester Bin Dawat,3571,KITA,29,423
Sabah,P.181 Tenom,Tenom,3,Jimmy Jawatah,3910,SAPP,66,1766
Sabah,P.181 Tenom,Tenom,4,Masdin Bin Tumas,3911,PKR,11,5885
Sabah,P.181 Tenom,Tenom,5,Hasmin Azroy Abdullah,3912,STAR,64,2449
Sabah,P.182 Pensiangan,Pensiangan,1,Martin Tomy @ Tommy,3224,STAR,64,3554
Sabah,P.182 Pensiangan,Pensiangan,2,Richard Sakian Bin Gunting,3913,PKR,11,7723
Sabah,P.182 Pensiangan,Pensiangan,3,Joseph Kurup,3573,BN,25,9467
Sabah,P.182 Pensiangan,Pensiangan,4,Fatimah Binti Agitor @ Mohd Daud,3914,BEBAS,1,152
Sabah,P.183 Beluran,Beluran,1,Ronald Kiandee,2857,BN,25,13174
Sabah,P.183 Beluran,Beluran,2,Raimon Bin Lanjat,3915,STAR,64,1460
Sabah,P.183 Beluran,Beluran,3,James Bin Miki,3916,PKR,11,3186
Sabah,P.183 Beluran,Beluran,4,Kamaruddin Bin Mustapha,3917,BEBAS,1,542
Sabah,P.184 Libaran,Libaran,1,Juslie Ajirol,3226,BN,25,19584
Sabah,P.184 Libaran,Libaran,2,Sahar Bin Saka,3918,BEBAS,1,3219
Sabah,P.184 Libaran,Libaran,3,Mohd Serman,3919,PKR,11,7998
Sabah,P.184 Libaran,Libaran,4,Rosnah Binti Unsari,3920,STAR,64,502
Sabah,P.185 Batu Sapi,Batu Sapi,1,Hamzah Bin Abdullah,3921,PAS,3,9287
Sabah,P.185 Batu Sapi,Batu Sapi,2,Linda Tsen Thau Lin,3922,BN,25,13085
Sabah,P.185 Batu Sapi,Batu Sapi,3,Saiful Bahari Rashada Bin Ahmad,3923,STAR,64,410
Sabah,P.186 Sandakan,Sandakan,1,Liew Vui Keong,3581,BN,25,13138
Sabah,P.186 Sandakan,Sandakan,2,Stephen Wong Tien Fatt,3924,DAP,18,14226
Sabah,P.187 Kinabatangan,Kinabatangan,1,Abdullah Bin Abdul Sani,3925,PKR,11,3646
Sabah,P.187 Kinabatangan,Kinabatangan,2,Bung Moktar Radin,2861,BN,25,13377
Sabah,P.187 Kinabatangan,Kinabatangan,3,Ali Latip Bin Taha,2862,BEBAS,1,1130
Sabah,P.187 Kinabatangan,Kinabatangan,4,Yambuya Bin Parantis @ Cyril Pongod,3926,STAR,64,1153
Sabah,P.188 Silam,Lahad Datu,1,Apas @ Nawawie Bin Saking,3927,STAR,64,841
Sabah,P.188 Silam,Lahad Datu,2,Badrulamin Bahron,3065,PKR,11,9671
Sabah,P.188 Silam,Lahad Datu,3,Nasrun Bin Mansur,3928,BN,25,23058
Sabah,P.188 Silam,Lahad Datu,4,Dumi Bin Pg. Masdal,3929,BEBAS,1,4959
Sabah,P.189 Semporna,Semporna,1,Mohd Shafie Apdal,3585,BN,25,25559
Sabah,P.189 Semporna,Semporna,2,Zamree @ Mohd Suffian B Abdul Habi,3930,PKR,11,4654
Sabah,P.189 Semporna,Semporna,3,Badaruddin Tun Mustapha,3931,BEBAS,1,325
Sabah,P.190 Tawau,Tawau,1,Mary Yap Kain Ching,3932,BN,25,21331
Sabah,P.190 Tawau,Tawau,2,Kong Hong Ming,2867,PKR,11,16352
Sabah,P.190 Tawau,Tawau,3,Chua Soon Bui,2550,SAPP,66,633
Sabah,P.190 Tawau,Tawau,4,Ahmad Awang,3011,BEBAS,1,553
Sabah,P.191 Kalabakan,Kalabakan,1,Mohd Bin Manuke,3933,BEBAS,1,1313
Sabah,P.191 Kalabakan,Kalabakan,2,Malvine Reyes,3934,STAR,64,603
Sabah,P.191 Kalabakan,Kalabakan,3,Abdul Ghapur Bin Salleh,3238,BN,25,23125
Sabah,P.191 Kalabakan,Kalabakan,4,Freddie Japat Anak Simol,3935,BEBAS,1,137
Sabah,P.191 Kalabakan,Kalabakan,5,Usman Madeaming,3936,PAS,3,8904
Sabah,P.191 Kalabakan,Kalabakan,6,Yahya Bin Zainal,3937,BEBAS,1,132
Sabah,P.191 Kalabakan,Kalabakan,7,Siamsir Bin Borhan,3938,BEBAS,1,891
Sarawak,P.192 Mas Gading,Mas Gading,1,Nogeh Anak Gumbek,3939,BN,25,8265
Sarawak,P.192 Mas Gading,Mas Gading,2,Patrick Anek Uren,1617,STAR,64,462
Sarawak,P.192 Mas Gading,Mas Gading,3,Mordi Bimol,3940,DAP,18,5293
Sarawak,P.192 Mas Gading,Mas Gading,4,Tiki Lafe,3591,BEBAS,1,6109
Sarawak,P.193 Santubong,Santubong,1,Wan Junaidi Bin Tuanku Jaafar,2242,BN,25,24655
Sarawak,P.193 Santubong,Santubong,2,Affendi Bin Jeman,3941,BEBAS,1,233
Sarawak,P.193 Santubong,Santubong,3,Zulrusdi Bin Mohamad Hol,2877,PKR,11,3719
Sarawak,P.193 Santubong,Santubong,4,Mura Bin Kadir,3942,STAR,64,206
Sarawak,P.194 Petra Jaya,Petra Jaya,1,Ahmad Nazib Bin Johari,3943,PKR,11,8116
Sarawak,P.194 Petra Jaya,Petra Jaya,2,Fadillah Hj Yusof,3242,BN,25,29559
Sarawak,P.195 Bandar Kuching,Bandar Kuching,1,Tan Kai,3944,BN,25,10491
Sarawak,P.195 Bandar Kuching,Bandar Kuching,2,Chong Chieng Jen,2874,DAP,18,30133
Sarawak,P.196 Stampin,Stampin,1,Yong Khoon Seng,2232,BN,25,22993
Sarawak,P.196 Stampin,Stampin,2,Julian Tan Kok Ping,3945,DAP,18,41663
Sarawak,P.196 Stampin,Stampin,3,Soo Lina,3946,STAR,64,239
Sarawak,P.197 Kota Samarahan,Kota Samarahan,1,Rubiah Wang,3947,BN,25,24202
Sarawak,P.197 Kota Samarahan,Kota Samarahan,2,Abang Ahmad,3948,PAS,3,6801
Sarawak,P.198 Mambong,Puncak Borneo,1,Willie Mongin,3949,PKR,11,10740
Sarawak,P.198 Mambong,Puncak Borneo,2,Dripin Anak Sakoi,3950,STAR,64,704
Sarawak,P.198 Mambong,Puncak Borneo,3,James Dawos Anak Mamit,3599,BN,25,20461
Sarawak,P.199 Serian,Serian,1,Edward Andrew Luwak,3951,DAP,18,6343
Sarawak,P.199 Serian,Serian,2,Johnny Bob Anak Aput,3952,STAR,64,390
Sarawak,P.199 Serian,Serian,3,Richard Riot Anak Jaem,2236,BN,25,19494
Sarawak,P.200 Batang Sadong,Batang Sadong,1,Mohamad Bin Jolhi,3594,PAS,3,2017
Sarawak,P.200 Batang Sadong,Batang Sadong,2,Nancy Shukri,3603,BN,25,13277
Sarawak,P.201 Batang Lupar,Batang Lupar,1,Abg. Zulkifli Abg. Engkeh,3953,PKR,11,4661
Sarawak,P.201 Batang Lupar,Batang Lupar,2,Rohani Karim,2230,BN,25,15625
Sarawak,P.202 Sri Aman,Sri Aman,1,Nicholas Mujah Anak Ason,3954,PKR,11,5618
Sarawak,P.202 Sri Aman,Sri Aman,2,Masir Kujat,3607,BN,25,12168
Sarawak,P.202 Sri Aman,Sri Aman,3,Wilfred Landong,3955,SWP,69,476
Sarawak,P.202 Sri Aman,Sri Aman,4,Donald Lawan,1940,BEBAS,1,3867
Sarawak,P.203 Lubok Antu,Lubok Antu,1,Nicholas Bawin Anggat,3608,PKR,11,2530
Sarawak,P.203 Lubok Antu,Lubok Antu,2,William Nyallau,3609,BN,25,8278
Sarawak,P.203 Lubok Antu,Lubok Antu,3,Larry Soon @ Larry Sng Wei Shien,3956,SWP,69,4187
Sarawak,P.204 Betong,Betong,1,Douglas Uggah Embas,3254,BN,25,15476
Sarawak,P.204 Betong,Betong,2,Cecilia Siti Una,3957,PKR,11,4589
Sarawak,P.205 Saratok,Saratok,1,Ali Biju,3958,PKR,11,9519
Sarawak,P.205 Saratok,Saratok,2,Roseli Paleng,3959,BEBAS,1,681
Sarawak,P.205 Saratok,Saratok,3,William Mawan Ikom,2254,BN,25,11600
Sarawak,P.206 Tanjong Manis,Tanjong Manis,1,Kak Jue,3960,PAS,3,1571
Sarawak,P.206 Tanjong Manis,Tanjong Manis,2,Norah Tun Abdul Rahman,3612,BN,25,12535
Sarawak,P.207 Igan,Igan,1,Abdul Wahabdul Bin Dolah,3613,BN,25,11896
Sarawak,P.207 Igan,Igan,2,Ajiji Fauzan,3961,PAS,3,1747
Sarawak,P.208 Sarikei,Sarikei,1,Ding Kuong Hiing,3615,BN,25,13758
Sarawak,P.208 Sarikei,Sarikei,2,Wong Ling Biu,3962,DAP,18,14263
Sarawak,P.209 Julau,Julau,1,Wong Anak Judat,3963,SWP,69,3936
Sarawak,P.209 Julau,Julau,2,Andy Wong Hong Yu,3964,PKR,11,2852
Sarawak,P.209 Julau,Julau,3,Joseph Salang Anak Gandum,2894,BN,25,9891
Sarawak,P.210 Kanowit,Kanowit,1,Ellison Ludan,3965,SWP,69,417
Sarawak,P.210 Kanowit,Kanowit,2,Thomas Laja Anak Besi,3966,PKR,11,5004
Sarawak,P.210 Kanowit,Kanowit,3,Aaron Ago Anak Dagang,3265,BN,25,8046
Sarawak,P.211 Lanang,Lanang,1,Tiong Thai King,2574,BN,25,17983
Sarawak,P.211 Lanang,Lanang,2,Alice Lau Kiong Yieng,3967,DAP,18,26613
Sarawak,P.212 Sibu,Sibu,1,Vincent Lau Lee Ming,3968,BN,25,23967
Sarawak,P.212 Sibu,Sibu,2,Oscar Ling Chai Yew,3969,DAP,18,26808
Sarawak,P.212 Sibu,Sibu,3,Narawi Bin Haron,2575,BEBAS,1,203
Sarawak,P.213 Mukah,Mukah,1,Sylvester Ajah Subah,3970,BEBAS,1,2219
Sarawak,P.213 Mukah,Mukah,2,Hai Bin Merawin @ Bonaventure,3620,DAP,18,2219
Sarawak,P.213 Mukah,Mukah,3,Muhammad Leo Michael Toyad,1644,BN,25,14983
Sarawak,P.214 Selangau,Selangau,1,Joseph Entulu Belaun,3270,BN,25,12040
Sarawak,P.214 Selangau,Selangau,2,Sng Chee Hua,2572,SWP,69,4485
Sarawak,P.214 Selangau,Selangau,3,Joshua Jabeng,3971,PKR,11,3891
Sarawak,P.215 Kapit,Kapit,1,Alexander Nanta Linggi,2903,BN,25,13446
Sarawak,P.215 Kapit,Kapit,2,Ramli Anak Malaka,3972,DAP,18,3715
Sarawak,P.216 Hulu Rajang,Hulu Rajang,1,George Anak Lagong,3621,SWP,69,2129
Sarawak,P.216 Hulu Rajang,Hulu Rajang,2,Abun Sui Anyit,3973,PKR,11,3283
Sarawak,P.216 Hulu Rajang,Hulu Rajang,3,Wilson Ugak Anak Kumbong,3974,BN,25,9117
Sarawak,P.217 Bintulu,Bintulu,1,Tiong King Sing,3622,BN,25,26458
Sarawak,P.217 Bintulu,Bintulu,2,John Brian Anthony,3975,DAP,18,19025
Sarawak,P.218 Sibuti,Sibuti,1,Robby Zaid Tandang,3976,PAS,3,7282
