state,parlimen,ballot_order,name,candidate_uid,party,party_uid,votes
Sarawak,P.134 Bandar Sibu,5,Peter Hwang,797,BEBAS,1,398
Sarawak,P.135 Rajang,1,Tibuoh Ak Rantai,798,SUPP,20,4217
Sarawak,P.135 Rajang,2,Penghulu Poh,799,PESAKA,22,2596
Sarawak,P.135 Rajang,3,Alexander Ak Seli,800,SNAP,19,1540
Sarawak,P.135 Rajang,4,Anyau Ak Bakit,801,BEBAS,1,1423
Sarawak,P.135 Rajang,5,Salleh Ak Garasi,802,BEBAS,1,573
Sarawak,P.136 Mukah,1,Latip Bin Haji Dris,803,PERIKATAN,2,3632
Sarawak,P.136 Mukah,2,Ugil Ak Unchong,804,SNAP,19,2300
Sarawak,P.136 Mukah,3,Stephen Kule,805,PESAKA,22,1892
Sarawak,P.136 Mukah,4,Richard Hanya,806,SUPP,20,1368
Sarawak,P.136 Mukah,5,Jawan Anak Kapong,807,BEBAS,1,896
Sarawak,P.137 Julau,1,Pengarah Banyang,808,PESAKA,22,2330
Sarawak,P.137 Julau,2,Salang Ak. P. Siden,809,SNAP,19,2267
Sarawak,P.138 Kanowit,1,Unting Ak Umang,810,BEBAS,1,2020
Sarawak,P.138 Kanowit,2,Chua Kai Siong,811,SUPP,20,1532
Sarawak,P.138 Kanowit,3,Bujang Ak Manja,812,PESAKA,22,949
Sarawak,P.138 Kanowit,4,Penghulu Masam,813,BEBAS,1,787
Sarawak,P.138 Kanowit,5,Blaja Ak Angkin,814,SNAP,19,686
Sarawak,P.138 Kanowit,6,Jarit Anak Meluda,815,BEBAS,1,463
Sarawak,P.138 Kanowit,7,Lee Ghin Ching,816,BEBAS,1,257
Sarawak,P.139 Kapit,1,Penghulu Abit Ak Angkin,817,SNAP,19,3008
Sarawak,P.139 Kapit,2,Penghulu Jinggot Ak Atan,818,PESAKA,22,2598
Sarawak,P.139 Kapit,3,Penghulu Kuleh,819,BEBAS,1,1609
Sarawak,P.140 Ulu Rajang,1,Temenggong Jugah Ak Bareng,820,PESAKA,22,2795
Sarawak,P.140 Ulu Rajang,2,Sibat Ak Tagong,821,SNAP,19,1428
Sarawak,P.140 Ulu Rajang,3,Rabong Ah Langgot,822,SUPP,20,1424
Sarawak,P.140 Ulu Rajang,4,Kupa Ak Kanyan,823,BEBAS,1,1107
Sarawak,P.141 Bintulu,1,Ting Ming Kiong,824,PERIKATAN,2,2919
Sarawak,P.141 Bintulu,2,Jilan Ak Nyeggang,825,PESAKA,22,2183
Sarawak,P.141 Bintulu,3,Ismail Bin Haji Sebli,826,SNAP,19,2038
Sarawak,P.141 Bintulu,4,Tedong Ah Taboh,827,SUPP,20,1461
Sarawak,P.141 Bintulu,5,Jubin Ak Magah,828,BEBAS,1,96
Sarawak,P.142 Miri-Subis,1,Dato' James Wong Kim Min,829,SNAP,19,4391
Sarawak,P.142 Miri-Subis,2,Ekoon Bin Bantar,830,SUPP,20,3892
Sarawak,P.142 Miri-Subis,3,Penghulu Guyang,831,BEBAS,1,1189
Sarawak,P.143 Baram,1,Lu Hat Wan,832,SNAP,19,5100
Sarawak,P.143 Baram,2,Tama Weng Tinggang Wan,833,SUPP,20,1863
Sarawak,P.143 Baram,3,Penghulu Gan Jau,834,PESAKA,22,1795
Sarawak,P.144 Limbang-Lawas,1,Chegu Bungsu Bin Abdullah,835,SNAP,19,4744
Sarawak,P.144 Limbang-Lawas,2,Awang Baja Bin Awang Besar,836,PERIKATAN,2,2773
Sarawak,P.144 Limbang-Lawas,3,Pengarah Ngang Ak Bundan,837,BEBAS,1,1348
