state,parlimen,ballot_order,name,candidate_uid,party,party_uid,votes
Sabah,P.121 Gaya,2,Chin Nyuk Fatt,1304,BEBAS,1,7902
Sabah,P.121 Gaya,3,Musa Bin Datuk Haji Taulani,1305,SEDAR,37,624
Sabah,P.122 Penampang,1,Clarence E. Mansul,1306,BN,25,8444
Sabah,P.122 Penampang,2,Ignatius Stephen Malanjum,1307,BEBAS,1,4857
Sabah,P.123 Sandakan,1,Fung Ket Wing,1308,DAP,18,8933
Sabah,P.123 Sandakan,2,Vincent Wong Fu Bin,1309,BN,25,6294
Sabah,P.123 Sandakan,3,Alexander Khoo Kay Mian,1310,BEBAS,1,2066
Sabah,P.123 Sandakan,4,Fu Sui Cheong @ Philip,1311,SCA,16,376
Sabah,P.124 Kinabatangan,1,Abdul Ghani Bin Misbah,1312,BEBAS,1,4935
Sabah,P.124 Kinabatangan,2,Pg. Ahmad Bin Pg. Endar,1313,BEBAS,1,2766
Sabah,P.125 Kimanis,1,A.K. Aliuddin Mohd. Tahir,1314,BN,25,6968
Sabah,P.125 Kimanis,2,Hussin Aman,1315,BEBAS,1,4476
Sabah,P.126 Hilir Padas,1,Haji Mohd. Taufeek Bin Datuk Haji Asneh,1316,BN,25,6668
Sabah,P.126 Hilir Padas,2,Norsuadah Binti Haji Basah,1317,BEBAS,1,6595
Sabah,P.127 Keningau,1,Robert Evans,1318,BN,25,8612
Sabah,P.127 Keningau,2,Juri Gahun,1319,PUSAKA,36,1778
Sabah,P.128 Silam,1,Datuk Haji Sakaran Bin Dandai,1320,BN,25,6070
Sabah,P.128 Silam,2,Mohammad Shakir Bin Pg. Abdullah,1321,BEBAS,1,3875
Sabah,P.128 Silam,3,Abu Bakar Bin Haji Mohd. Hassan,1322,BEBAS,1,1581
Sabah,P.128 Silam,4,Tadus Bin Udin,1323,PUSAKA,36,225
Sabah,P.129 Ulu Padas,1,Datuk Haris Bin Mohd. Salleh,1324,BN,25,0
Sabah,P.130 Tawau,1,Hiew Nyuk Yin,1325,BN,25,7889
Sabah,P.130 Tawau,2,Liew Kong Khai,1326,DAP,18,2800
Sabah,P.130 Tawau,3,Ibrahim Kamaruddin,1327,BEBAS,1,2773
Sabah,P.130 Tawau,4,Hiew Kim Siong,1328,SCA,16,929
Sarawak,P.131 Mas Gading,1,Patrick A/K Uren,1046,BN,25,7883
Sarawak,P.131 Mas Gading,2,Aloysius Dom Nagok,1329,BEBAS,1,5208
Sarawak,P.131 Mas Gading,3,Siyium Ak. Mutit,744,PAJAR,35,1587
Sarawak,P.131 Mas Gading,4,Ong Guan Cheng,1330,BEBAS,1,789
Sarawak,P.132 Bandar Kuching,1,Ong Kee Hui,748,BN,25,19902
Sarawak,P.132 Bandar Kuching,2,Leong Ho Yuen,1048,BEBAS,1,5089
Sarawak,P.133 Santubong,1,Dr Sulaiman Haji Daud,1050,BN,25,12683
Sarawak,P.133 Santubong,2,Alli Kawi,1331,PAJAR,35,7005
Sarawak,P.133 Santubong,3,Sulaiman Bin Tambun,1332,PEACE,39,165
Sarawak,P.134 Samarahan,1,Datuk Amar Haji Abdul Taib Bin Mahmud,754,BN,25,6522
Sarawak,P.134 Samarahan,2,Razali Sabang,1333,PAJAR,35,2282
Sarawak,P.134 Samarahan,3,Wan Ibrahim Abd. Rahman,1334,BEBAS,1,429
Sarawak,P.134 Samarahan,4,Bakawi Uteh,1335,UMAT,40,117
Sarawak,P.135 Padawan,1,Datuk Stephen Yong Kuek Tee,1336,BN,25,0
Sarawak,P.136 Serian,1,Richard Dampeng,1055,BN,25,7050
Sarawak,P.136 Serian,2,Johnny Rueh,1337,PAJAR,35,4574
Sarawak,P.136 Serian,3,Nelson Kundai Ngareng,1338,UMAT,40,3313
Sarawak,P.137 Simunjan,1,Bujang Bin Haji Ulis,1339,BN,25,5738
Sarawak,P.137 Simunjan,2,Ambi Bin Nen,1340,PAJAR,35,3454
Sarawak,P.137 Simunjan,3,Alli Bin Buang,1341,PEACE,39,262
Sarawak,P.138 Batang Lupar,1,Edwen Anak Tangkon,767,BN,25,7365
Sarawak,P.138 Batang Lupar,2,Brodie Ak. Sureng,1342,BEBAS,1,4340
Sarawak,P.139 Lubok Antu,1,Jonathan Narwin A/K Jinggong,1062,BN,25,2789
Sarawak,P.139 Lubok Antu,2,Kua Siang How,1343,BEBAS,1,1636
Sarawak,P.139 Lubok Antu,3,Ah Choon,1344,BEBAS,1,1405
Sarawak,P.139 Lubok Antu,4,Simon Dembab Ak. Maja,1345,BEBAS,1,1155
Sarawak,P.140 Betong,1,Liben Ak. Kato,1064,BN,25,6473
Sarawak,P.140 Betong,2,Charles Henry Ingka,1347,PAJAR,35,3098
Sarawak,P.140 Betong,3,Mahmood Bin Aman,1348,PEACE,39,434
Sarawak,P.141 Saratok,1,Edmund Langgu A/K Saga,780,BN,25,7260
Sarawak,P.141 Saratok,2,Vincent Busut Dang,1349,PAJAR,35,2527
Sarawak,P.142 Paloh,1,Datuk Patinggi Tan Sri Abdul Rahman Ya'Kub,1350,BN,25,8581
Sarawak,P.142 Paloh,2,Lona Binti Osman,1351,PAJAR,35,2441
Sarawak,P.143 Sarikei,1,Chieng Tiong Kai,1068,BN,25,7760
Sarawak,P.143 Sarikei,2,Chong Siew Chiang,1352,BEBAS,1,6372
Sarawak,P.144 Bandar Sibu,1,Dr Wong Soon Kai,1353,BN,25,13525
Sarawak,P.144 Bandar Sibu,2,Chieng Hie Kwong,1354,BEBAS,1,6772
Sarawak,P.145 Rajang,1,Jawan Empaling,1355,BN,25,6584
Sarawak,P.145 Rajang,2,Yong Ping Kuai,1356,BEBAS,1,4427
Sarawak,P.145 Rajang,3,Juga Ak. Buan,1357,BEBAS,1,933
Sarawak,P.146 Mukah,1,Haji Salleh Bin Jafaruddin,1358,BN,25,7103
Sarawak,P.146 Mukah,2,Ligam Peter,1359,PAJAR,35,2631
Sarawak,P.147 Julau,1,Thomas Salang,1078,BN,25,3637
Sarawak,P.147 Julau,2,Jagok Mandi,1360,BEBAS,1,1131
Sarawak,P.147 Julau,3,Nyadang Ak. Janting,1361,BEBAS,1,805
Sarawak,P.148 Kanowit,1,Leo Moggie Anak Irok,1080,BN,25,4973
Sarawak,P.148 Kanowit,2,Thomas Kanan,1081,BEBAS,1,3039
Sarawak,P.148 Kanowit,3,Jarit Ak. Meluda,815,BEBAS,1,342
Sarawak,P.149 Kapit,1,Leonard Linggi Ak. Jugah,1085,BN,25,5122
Sarawak,P.149 Kapit,2,Hillary Simon Salleh,1362,PAJAR,35,2467
Sarawak,P.150 Ulu Rejang,1,Sibat Miyut A/K Tagong,1084,BN,25,3983
Sarawak,P.150 Ulu Rejang,2,Manjah A/K Dengah,1086,PAJAR,35,1246
Sarawak,P.150 Ulu Rejang,3,Tuai Rimah Tuan Ak. Antau,1363,UMAT,40,468
Sarawak,P.151 Bintulu,1,Ting Ling Kiew,1087,BN,25,7328
Sarawak,P.151 Bintulu,2,Frederick Kiai,1364,PAJAR,35,1697
Sarawak,P.151 Bintulu,3,Mohd. Julaihi Hanaffie,1365,BEBAS,1,959
Sarawak,P.152 Lambir,1,Szetu Mei Thong,1366,SAPO,38,10150
Sarawak,P.152 Lambir,2,Datuk Chia Chin Shin,1367,BN,25,9278
Sarawak,P.153 Baram,1,Luhat Wan,1089,BN,25,0
Sarawak,P.154 Bukit Mas,1,Racha Umong,1091,BN,25,0
