state,parlimen,ballot_order,name,candidate_uid,party,party_uid,votes
Sabah,P.145 Tanjong Aru,2,Haji Jabar,2204,BEBAS,1,4687
Sabah,P.145 Tanjong Aru,3,Hsing Yin Shean,2205,DAP,18,2507
Sabah,P.145 Tanjong Aru,4,P. Amin Haji Mulia,2206,AKAR,60,763
Sabah,P.145 Tanjong Aru,5,Charles Tulis @ Mohd. Salleh,2207,BEBAS,1,37
Sabah,P.146 Papar,1,Wences Bin B. Lajingah,2208,BEBAS,1,45
Sabah,P.146 Papar,2,Huang Tzin Tat @ Alexander,2209,BEBAS,1,27
Sabah,P.146 Papar,3,Abd. Rahman Bin Juman,2210,BEBAS,1,7939
Sabah,P.146 Papar,4,Osu Hj. Sukam,1907,BN,25,8452
Sabah,P.146 Papar,5,Md. Ariff Bin Ab. Bakar,2211,BEBAS,1,41
Sabah,P.147 Kimanis,1,Nurnikman Bin Abdullah,1909,PBS,48,7618
Sabah,P.147 Kimanis,2,A.K. Aliuddin B Pg. Hj. Mohd Tahir,2212,BEBAS,1,1688
Sabah,P.147 Kimanis,3,Mohd Zahari Bin Mohd Zinin,2213,BEBAS,1,4296
Sabah,P.148 Limbawang,1,Jusri Bin Sahat,2214,BEBAS,1,5192
Sabah,P.148 Limbawang,2,Shi Bo Nguan,2215,DAP,18,288
Sabah,P.148 Limbawang,3,Tun Dato Haji Mustapha Bin Datu Harun,721,BN,25,7092
Sabah,P.149 Padas,1,Paul Bin Kadau,2216,DAP,18,1824
Sabah,P.149 Padas,2,Radin Malleh,2217,PBS,48,9848
Sabah,P.150 Pensiangan,1,Ampon @ Foo Tun Bung,2218,DAP,18,1394
Sabah,P.150 Pensiangan,2,Taimin B Lumaing,1917,PBS,48,7701
Sabah,P.151 Tawau,1,Osman Mohamad,2219,BEBAS,1,5504
Sabah,P.151 Tawau,2,Bandy Bin Pilo @ Sabandy,2220,BEBAS,1,3258
Sabah,P.151 Tawau,3,Samson Chin Chee Tsu,1919,DAP,18,1253
Sabah,P.151 Tawau,4,Mohamad Bin Husain,2221,PAS,3,426
Sabah,P.151 Tawau,5,Yee Lung Fook Geoffrey,2222,PBS,48,11595
Sabah,P.151 Tawau,6,Ismail Bin Hj. Senang,2223,BEBAS,1,731
Sabah,P.152 Silam,1,Mohamaddin Bin Ketapi,2224,BEBAS,1,8269
Sabah,P.152 Silam,2,Railey Bin Hj. Jeffrey,1925,BN,25,10322
Sabah,P.152 Silam,3,Hassan Bin Malempeng,2225,BEBAS,1,89
Sabah,P.153 Semporna,1,Abdillah Bin Hj. Abdul Hamid,1926,BEBAS,1,7574
Sabah,P.153 Semporna,2,Tan Sri Datuk Haji Sakaran Bin Dandai,2226,BN,25,10832
Sarawak,P.154 Mas Gading,1,Dr. Patau Rubis,1618,BN,25,10924
Sarawak,P.154 Mas Gading,2,See Chee How,2227,DAP,18,1637
Sarawak,P.154 Mas Gading,3,Wilfred Rata Nissam,2228,BEBAS,1,7692
Sarawak,P.155 Santubong,1,Wan Zainal Abidin B Senusi,2229,PERMAS,55,2832
Sarawak,P.155 Santubong,2,Rohani Karim,2230,BN,25,10200
Sarawak,P.156 Petra Jaya,1,Dr.Sulaiman Haji Daud,1050,BN,25,12686
Sarawak,P.156 Petra Jaya,2,Haji Musatapha Bin Ismail,2231,PERMAS,55,3080
Sarawak,P.157 Bandar Kuching,1,Stephen Yong Kuet Tze,1623,BN,25,19409
Sarawak,P.157 Bandar Kuching,2,Sim Kwang Yang,1620,DAP,18,25573
Sarawak,P.158 Padawan,1,Yong Khoon Seng,2232,BN,25,16362
Sarawak,P.158 Padawan,2,Cheng Hai Hong,2233,DAP,18,9751
Sarawak,P.159 Kota Samarahan,1,Datuk Patinggi Hj. Abdul Taib B. Mahmud,754,BN,25,14353
Sarawak,P.159 Kota Samarahan,2,Tahir Hj. Sham,2234,PERMAS,55,2072
Sarawak,P.160 Serian,1,William Aham,2235,BN,25,7664
Sarawak,P.160 Serian,2,Richard Riot Ak Jaem,2236,BEBAS,1,10349
Sarawak,P.161 Batang Sadong,1,Wahab Suhaili,2237,BN,25,8887
Sarawak,P.161 Batang Sadong,2,Pok Ak Ungkut,2238,BEBAS,1,258
Sarawak,P.161 Batang Sadong,3,Bujang Haji Ulis,2239,PERMAS,55,4719
Sarawak,P.162 Batang Lupar,1,Abg. Ismail B Abg. Hadari,2240,BEBAS,1,1722
Sarawak,P.162 Batang Lupar,2,W. Habib Mahmud,2241,PERMAS,55,3130
Sarawak,P.162 Batang Lupar,3,Wan Junaidi B Tuanku Jaafar,2242,BN,25,5795
Sarawak,P.163 Sri Aman,1,Barat Ak Utek,2243,BEBAS,1,3039
Sarawak,P.163 Sri Aman,2,Jacob Ak Imang,2244,BEBAS,1,1960
Sarawak,P.163 Sri Aman,3,Daniel Tajem Ak Miri,1942,BN,25,9740
Sarawak,P.164 Lubok Antu,1,Jawah Grang,2245,BN,25,0
Sarawak,P.165 Betong,1,David Impi,2246,BEBAS,1,1007
Sarawak,P.165 Betong,2,Musa B Jamaluddin,2247,PERMAS,55,2005
Sarawak,P.165 Betong,3,Douglas Uggah Embas,3254,BN,25,9178
Sarawak,P.166 Saratok,1,Datuk Peter Tinggom Ak Kamarau,1947,BN,25,9551
Sarawak,P.166 Saratok,2,Barudi Ak Linggong,2248,BEBAS,1,639
Sarawak,P.166 Saratok,3,Gerijih Ak Tabor,2249,BEBAS,1,293
Sarawak,P.166 Saratok,4,Banyi Ak Beriak,2250,BEBAS,1,5394
Sarawak,P.167 Kuala Rajang,1,Ali Hassan Jajol,2251,BEBAS,1,1892
Sarawak,P.167 Kuala Rajang,2,Asbor Bin Abdullah,2252,BEBAS,1,2230
Sarawak,P.167 Kuala Rajang,3,Abang Abu Bakar Bin Datu Bandar Abang Haji Mustapha,1638,BN,25,10886
Sarawak,P.168 Sarikei,1,Law Hieng Ping,1640,BN,25,12584
Sarawak,P.168 Sarikei,2,Chian Pao Koh,2253,DAP,18,7972
Sarawak,P.169 Julau,1,William Mawan Ikom,2254,BEBAS,1,5421
Sarawak,P.169 Julau,2,Thomas Salang,1078,BN,25,5886
Sarawak,P.170 Kanowit,1,Nicholas Ngalang,2255,BEBAS,1,4578
Sarawak,P.170 Kanowit,2,Datuk Leo Moggie,1080,BN,25,6964
Sarawak,P.171 Lanang,1,Wong Sing Nang,2256,DAP,18,15405
Sarawak,P.171 Lanang,2,Tiew Sung Seng,2257,BN,25,11432
Sarawak,P.172 Sibu,1,Robert Lau Hoi Chew,2258,BN,25,11914
Sarawak,P.172 Sibu,2,Ling Sie Ming,1642,DAP,18,9906
Sarawak,P.172 Sibu,3,Tang Lung Chiew,1950,PLUS,53,162
Sarawak,P.173 Mukah,1,Dr Leo Michael Toyad,1644,BN,25,11616
Sarawak,P.173 Mukah,2,Abdul Ghani @ Lai Rani B Etli,2259,PERMAS,55,3311
Sarawak,P.174 Selangau,1,Joseph Mauh,2260,BEBAS,1,5443
Sarawak,P.174 Selangau,2,Jerome Runggol,2261,BN,25,4418
Sarawak,P.174 Selangau,3,Linton Albert,2262,BEBAS,1,1099
Sarawak,P.175 Kapit,1,Ahmad Bin Salleh,1957,BEBAS,1,163
Sarawak,P.175 Kapit,2,Dato' Sng Chee Hua,2263,BEBAS,1,6162
Sarawak,P.175 Kapit,3,James Jimbun Ak Pungga,2264,BN,25,7403
Sarawak,P.176 Hulu Rajang,1,Billy Abit Joo,2265,BEBAS,1,5393
Sarawak,P.176 Hulu Rajang,2,Justine Jinggut,2266,BN,25,4200
Sarawak,P.177 Bintulu,1,Daniel Sigah Ak Limbai,2267,BEBAS,1,523
Sarawak,P.177 Bintulu,2,Dato Salleh Jafaruddin,2268,PERMAS,55,3227
Sarawak,P.177 Bintulu,3,Chiew Chiu Sing,2269,DAP,18,6050
Sarawak,P.177 Bintulu,4,Francis Lutau Jilan,2270,BEBAS,1,2118
Sarawak,P.177 Bintulu,5,Datuk Amar James Wong Kim Min,829,BN,25,6337
Sarawak,P.178 Miri,1,Sarbini Bin Morni,2271,PERMAS,55,3242
Sarawak,P.178 Miri,2,Lo Yung Tee,2272,DAP,18,10723
Sarawak,P.178 Miri,3,Peter Chin Fah Kui,2273,BN,25,18904
Sarawak,P.179 Baram,1,Luhat Wan,1089,BN,25,4742
Sarawak,P.179 Baram,2,Harrison Ngau Laing,2274,BEBAS,1,5581
Sarawak,P.179 Baram,3,Jok Ding,1966,BEBAS,1,1892
Sarawak,P.180 Bukit Mas,1,Michael Lisa Kaya,2275,BN,25,10057
Sarawak,P.180 Bukit Mas,2,Hj. Ibrahim B Hj. Abdullah,2276,BEBAS,1,294
Sarawak,P.180 Bukit Mas,3,Munir Karim,2277,BEBAS,1,7185
