date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
1999-11-29,SE-10,Perak,N.04 Selama,2,7D2CT,Hj. Mohd Ali Bin Hj. Mohd Isa,Mohd Ali bin Mohd Isa,M,Malay,60,BN,001-UMNO,UMNO,3,BN,6915,56.30648969953587,1,won
1999-11-29,SE-10,Perak,N.05 Batu Kurau,1,A7GBK,Hj. Mohd Jafri Bin Hj. Mohd Yunus,Mohd Jafri bin Mohd Yunus,M,Malay,53,BN,001-UMNO,UMNO,3,BN,7202,57.018446678806114,1,won
1999-11-29,SE-10,Perak,N.05 Batu Kurau,2,DN6DW,Ust. Saari Bin Osman,Saari bin Osman,M,Malay,-1,PAS,004-PAS,PAS,6,BA,5429,42.981553321193886,2,lost
1999-11-29,SE-10,Perak,N.06 Titi Serong,1,E8EHC,Hj. Abd Latif Bin Mat Ali,Abdul Latif bin Mat Ali,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,6896,45.20781434377868,2,lost
1999-11-29,SE-10,Perak,N.06 Titi Serong,2,H2WG5,Ahmad Azhar Sharin,Ahmad Azhar bin Sharin,M,Malay,31,PAS,004-PAS,PAS,6,BA,8358,54.792185656221314,1,won
1999-11-29,SE-10,Perak,N.07 Kuala Kurau,1,N4VHB,Ahmad Shahiffudin B. A. Aziz,Ahmad Shariffudin A. Aziz,M,Malay,47,BN,001-UMNO,UMNO,3,BN,6941,48.832137329393554,1,won
1999-11-29,SE-10,Perak,N.07 Kuala Kurau,2,MGJJE,Haji Zainuddin B. Haji Abdul Rashid,Zainuddin bin Abdul Rashid,M,Malay,-1,PKR,075-PKN,PKN,6,BA,6427,45.21598424088926,2,lost
1999-11-29,SE-10,Perak,N.07 Kuala Kurau,3,QY8MQ,Aswan Bin Ismail,Aswan bin Ismail,M,Malay,-1,PAS,004-PAS,PAS,6,BA,846,5.95187842971718,3,lost_deposit
1999-11-29,SE-10,Perak,N.08 Alor Pongsu,1,NX8TJ,Dato' Hj Qamaruz Zaman Bin Hj. Ismail,Qamaruz Zaman bin Ismail,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,7005,57.22571685319827,1,won
1999-11-29,SE-10,Perak,N.08 Alor Pongsu,2,VBYQ0,Mustafa Kamil Ayub,Mustaffa Kamil bin Ayub,M,Malay,36,PKR,075-PKN,PKN,6,BA,5236,42.774283146801736,2,lost
1999-11-29,SE-10,Perak,N.09 Gunong Semanggol,1,N3TNY,Tuan Guru Jaberal @ Sabran Bin Hasamawi @ Asmawi,Sabran (Jaberal) bin Asmawi,M,Malay,61,PAS,004-PAS,PAS,6,BA,8448,52.29988237479106,1,won
1999-11-29,SE-10,Perak,N.09 Gunong Semanggol,2,VZ6TG,Saikidol Bin Mohammad Noor,Saikidol bin Mohammad Noor,M,Malay,45,BN,001-UMNO,UMNO,3,BN,7705,47.70011762520894,2,lost
1999-11-29,SE-10,Perak,N.10 Kuala Sapetang,1,YSMS9,Mahi Din Bin Sari,Mahi Din bin Sari,M,Malay,55,PKR,075-PKN,PKN,6,BA,5249,41.638902110106294,2,lost
1999-11-29,SE-10,Perak,N.10 Kuala Sapetang,2,5V6ND,Siew Kok Kan,Siew Kok Kan,M,Chinese,58,BN,026-GERAKAN,GERAKAN,3,BN,7357,58.3610978898937,1,won
1999-11-29,SE-10,Perak,N.11 Changkat Jering,1,27AVJ,Ustaz Idris Haji Ahmad,Idris bin Ahmad,M,Malay,36,PAS,004-PAS,PAS,6,BA,6133,43.008415147265076,2,lost
1999-11-29,SE-10,Perak,N.11 Changkat Jering,2,5N0XV,Haji Mat Isa Bin Ismail,Mat Isa bin Ismail,M,Malay,49,BN,001-UMNO,UMNO,3,BN,8127,56.991584852734924,1,won
1999-11-29,SE-10,Perak,N.12 Trong,1,92Q04,Ustaz Haji Ghazali B. Hj Abdullah,Ghazali bin Abdullah,M,Malay,-1,PAS,004-PAS,PAS,6,BA,4749,46.39054410471818,2,lost
1999-11-29,SE-10,Perak,N.12 Trong,2,2TJZ2,Saharudin B. Abd Jabar,Saharudin bin Abd Jabar,M,Malay,54,BN,001-UMNO,UMNO,3,BN,5488,53.60945589528182,1,won
1999-11-29,SE-10,Perak,N.13 Kamunting,1,6891B,Dato' Dr. Abdul Malek Muhamed Hanafiah,Abdul Malek bin Mohamed Hanafiah,M,Malay,50,BN,001-UMNO,UMNO,3,BN,7303,58.890412063543266,1,won
1999-11-29,SE-10,Perak,N.13 Kamunting,2,CGD2D,Cikgu Hj. Kamarudin B. Ahmad,Kamarudin bin Ahmad,M,Malay,-1,PAS,004-PAS,PAS,6,BA,5098,41.109587936456734,2,lost
1999-11-29,SE-10,Perak,N.14 Pokok Assam,1,FY34P,Mah Om Ching,Mah Om Ching,M,Chinese,40,DAP,021-DAP,DAP,6,BA,5575,32.70945787373856,2,lost
1999-11-29,SE-10,Perak,N.14 Pokok Assam,2,KB2KQ,Ng Hoe Hun,Ng Hoe Hun,M,Chinese,65,MDP,073-MDP,MDP,0,ALONE,145,0.8507392630837831,3,lost_deposit
1999-11-29,SE-10,Perak,N.14 Pokok Assam,3,D3N5X,Ho Cheng Wang,Ho Cheng Wang,M,Chinese,44,BN,003-MCA,MCA,3,BN,11324,66.43980286317766,1,won
1999-11-29,SE-10,Perak,N.15 Aulong,1,KBS6Z,Yeong Sing Chee,Yeong Sing Chee,M,Chinese,37,BN,026-GERAKAN,GERAKAN,3,BN,8370,50.46424695526347,1,won
1999-11-29,SE-10,Perak,N.15 Aulong,2,HP4KN,Abd Hamid Bin Salleh,Abdul Hamid bin Salleh,M,Malay,-1,DAP,021-DAP,DAP,6,BA,2182,13.155673459544193,3,lost
1999-11-29,SE-10,Perak,N.15 Aulong,3,PSF98,Kapt (B) Mohd Zulkifli Bin Ahmad,Mohd Zulkifli bin Ahmad,M,Malay,-1,PKR,075-PKN,PKN,6,BA,6034,36.380079585192334,2,lost
1999-11-29,SE-10,Perak,N.16 Lenggong,1,T75BH,Haji Saarani B. Haji Mohamad,Saarani bin Mohamad,M,Malay,39,BN,001-UMNO,UMNO,3,BN,6427,61.72092576586958,1,won
1999-11-29,SE-10,Perak,N.16 Lenggong,2,YHCE7,Ustaz Hj Azizan B. Mohd Desa,Azizan bin Mohamed Desa,M,Malay,60,PAS,004-PAS,PAS,6,BA,3986,38.27907423413041,2,lost
1999-11-29,SE-10,Perak,N.17 Lubok Merbau,1,3D52E,Haji Jamal Nasir B. Rasdi,Jamal Nasir bin Rasdi,M,Malay,40,BN,001-UMNO,UMNO,3,BN,6707,54.33849145264522,1,won
1999-11-29,SE-10,Perak,N.17 Lubok Merbau,2,QCQCR,Haji Abdul Munim B. Haji Mohamad Zain,Abdul Munim bin Mohamad Zain,M,Malay,-1,PAS,004-PAS,PAS,6,BA,5636,45.66150854735477,2,lost
1999-11-29,SE-10,Perak,N.18 Lintang,1,XMVDT,Mejar (B) Ir Hj Ahmad Mazlan Othman,Ahmad Mazlan bin Othman,M,Malay,42,PAS,004-PAS,PAS,6,BA,4990,38.56855773689906,2,lost
1999-11-29,SE-10,Perak,N.18 Lintang,2,6TV4Q,Dato Haji Fadil Harun,Mohd Padil bin Harun,M,Malay,48,BN,001-UMNO,UMNO,3,BN,7948,61.43144226310094,1,won
1999-11-29,SE-10,Perak,N.19 Jalong,1,P7Y19,Lam Wai Mun,Lam Wai Mun,M,Chinese,28,DAP,021-DAP,DAP,6,BA,6994,40.301947677768815,2,lost
1999-11-29,SE-10,Perak,N.19 Jalong,2,DP799,Dato Chang Ko Youn,Chang Ko Youn,M,Chinese,42,BN,026-GERAKAN,GERAKAN,3,BN,9978,57.49683070185549,1,won
1999-11-29,SE-10,Perak,N.19 Jalong,3,12HG3,N. Ponniah,Ponniah a/l Narayanasamy,M,Indian,-1,MDP,073-MDP,MDP,0,ALONE,382,2.201221620375706,3,lost_deposit
1999-11-29,SE-10,Perak,N.20 Manjoi,1,4G7JC,Zulkifly Bin Ibrahim,Zulkifly bin Ibrahim,M,Malay,37,PKR,075-PKN,PKN,6,BA,10803,47.073946577192906,2,lost
1999-11-29,SE-10,Perak,N.20 Manjoi,2,1NSKK,Nadzri Bin Ismail,Nadzri bin Ismail,M,Malay,42,BN,001-UMNO,UMNO,3,BN,12146,52.926053422807094,1,won
1999-11-29,SE-10,Perak,N.21 Hulu Kinta,1,7XXMN,Mej (B) Yahya Ariff,Yahya Ariff,M,Malay,-1,PAS,004-PAS,PAS,6,BA,7457,37.985838724466404,2,lost
1999-11-29,SE-10,Perak,N.21 Hulu Kinta,2,QZ9G4,Mazidah Bt Zakaria,Mazidah binti Zakaria,F,Malay,60,BN,001-UMNO,UMNO,3,BN,12174,62.014161275533596,1,won
1999-11-29,SE-10,Perak,N.22 Taman Canning,1,BBKPY,V. Sivakumar,Sivakumar a/l Varatharaju Naidu,M,Indian,29,DAP,021-DAP,DAP,6,BA,8462,43.12945973496432,2,lost
1999-11-29,SE-10,Perak,N.22 Taman Canning,2,BYVTE,Hiew Yew Can,Hiew Yew Can,M,Chinese,56,BN,026-GERAKAN,GERAKAN,3,BN,11158,56.87054026503567,1,won
1999-11-29,SE-10,Perak,N.23 Tebing Tinggi,1,3M13P,Chew Wai Khoon,Chew Wai Khoon,M,Chinese,47,BN,003-MCA,MCA,3,BN,6894,54.99361837906829,1,won
1999-11-29,SE-10,Perak,N.23 Tebing Tinggi,2,ZX1HC,Fan Yew Teng,Fan Yew Teng,M,Chinese,-1,DAP,021-DAP,DAP,6,BA,5642,45.00638162093172,2,lost
1999-11-29,SE-10,Perak,N.24 Pasir Pinji,1,AFD88,Ngeh Koo Ham,Ngeh Koo Ham,M,Chinese,38,DAP,021-DAP,DAP,6,BA,7849,46.95220434288449,2,lost
1999-11-29,SE-10,Perak,N.24 Pasir Pinji,2,0J13H,Chan Kam,Chan Kam,M,Chinese,-1,BN,003-MCA,MCA,3,BN,8868,53.047795657115515,1,won
1999-11-29,SE-10,Perak,N.25 Bercham,1,PQ241,Chong Tat Cheong,Chong Tat Cheong,M,Chinese,45,DAP,021-DAP,DAP,6,BA,10668,42.872643973797366,2,lost
1999-11-29,SE-10,Perak,N.25 Bercham,2,FCHWQ,Tan Chin Meng,Tan Chin Meng,M,Chinese,41,BN,003-MCA,MCA,3,BN,14215,57.12735602620263,1,won
1999-11-29,SE-10,Perak,N.26 Buntong,1,8H5R5,M. Kulasegaran,M. Kulasegaran a/l V. Murugeson ,M,Indian,42,DAP,021-DAP,DAP,6,BA,8974,40.83731513083049,2,lost
1999-11-29,SE-10,Perak,N.26 Buntong,2,5P1S8,Yik Phooi Hong,Yik Phooi Hong,M,Chinese,49,BN,003-MCA,MCA,3,BN,13001,59.16268486916951,1,won
1999-11-29,SE-10,Perak,N.27 Menglembu,1,ES9S7,Keong Meng Sing,Keong Meng Sing,M,Chinese,45,DAP,021-DAP,DAP,6,BA,11136,54.396248534583826,1,won
1999-11-29,SE-10,Perak,N.27 Menglembu,2,JT7Z0,Liew Kay Chay @ Liew Choong Sang,Liew Choong Sang (Liew Kay Chay),M,Chinese,-1,BN,003-MCA,MCA,3,BN,9336,45.603751465416174,2,lost
1999-11-29,SE-10,Perak,N.28 Lahat,1,93QVH,Lee Kon Yin,Lee Kon Yin,M,Chinese,47,BN,003-MCA,MCA,3,BN,9399,54.25421380743477,1,won
1999-11-29,SE-10,Perak,N.28 Lahat,2,SNM3J,Yang Kar Ming,Yang Kar Ming,M,Chinese,40,MDP,073-MDP,MDP,0,ALONE,523,3.0189332717617177,3,lost_deposit
1999-11-29,SE-10,Perak,N.28 Lahat,3,8J6KJ,Chen Tiam Seong,Chen Tiam Seong,M,Chinese,46,DAP,021-DAP,DAP,6,BA,7402,42.72685292080351,2,lost
1999-11-29,SE-10,Perak,N.29 Bukit Chandan,1,X3A5V,Ahmad Bin Jaafar,Ahmad bin Jaafar,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,6016,57.3006953043147,1,won
1999-11-29,SE-10,Perak,N.29 Bukit Chandan,2,J6ZVG,Haji Che Mat Bin Haji Padali,Che Mat bin Padali,M,Malay,49,PKR,075-PKN,PKN,6,BA,4483,42.6993046956853,2,lost
1999-11-29,SE-10,Perak,N.30 Manong,1,3YPAD,Ramly Bin Zahari,Ramly bin Zahari,M,Malay,42,BN,001-UMNO,UMNO,3,BN,5977,55.38874988416273,1,won
1999-11-29,SE-10,Perak,N.30 Manong,2,NMNXS,Raja Ahmad Kamar Bin Raja Adenan,Raja Ahmad Kamar bin Raja Adenan,M,Malay,64,PAS,004-PAS,PAS,6,BA,4814,44.61125011583727,2,lost
1999-11-29,SE-10,Perak,N.31 Pengkalan Baharu,1,FZ403,Hamdi Bin Abu Bakar,Hamdi bin Abu Bakar,M,Malay,50,BN,001-UMNO,UMNO,3,BN,5758,56.038929440389296,1,won
1999-11-29,SE-10,Perak,N.31 Pengkalan Baharu,2,S2C02,Hisham Bin Mat Ali,Hisham bin Mat Ali,M,Malay,34,PAS,004-PAS,PAS,6,BA,4517,43.961070559610704,2,lost
1999-11-29,SE-10,Perak,N.32 Pantai Remis,1,WG22B,Nga Kor Ming,Nga Kor Ming,M,Chinese,27,DAP,021-DAP,DAP,6,BA,9896,57.053906024791004,1,won
1999-11-29,SE-10,Perak,N.32 Pantai Remis,2,PTG4N,Wong Chong Sang,Wong Chong Sang,M,Chinese,37,BN,003-MCA,MCA,3,BN,7449,42.946093975208996,2,lost
1999-11-29,SE-10,Perak,N.33 Belanja,1,ZXR4M,Dr. Faizol Fadzli Bin Haji Mohamed,Faizol Fadzli bin Mohamed,M,Malay,-1,PAS,004-PAS,PAS,6,BA,5971,50.50325636471285,1,won
1999-11-29,SE-10,Perak,N.33 Belanja,2,AT2EZ,Haji Mohd Zaim Bin Haji Abu Hassan,Mohd Zaim bin Abu Hasan,M,Malay,48,BN,001-UMNO,UMNO,3,BN,5852,49.49674363528715,2,lost
1999-11-29,SE-10,Perak,N.34 Bota,1,3BE6X,Kapt (B) Usaili Bin Alias,Usaili bin Alias,M,Malay,47,PKR,075-PKN,PKN,6,BA,5679,52.94117647058824,1,won
1999-11-29,SE-10,Perak,N.34 Bota,2,E7RH8,Ismail Bin Hasbollah,Ismail bin Hasbolah,M,Malay,57,BN,001-UMNO,UMNO,3,BN,5048,47.05882352941176,2,lost
1999-11-29,SE-10,Perak,N.35 Rapat Setia,1,P8YWP,Mohd Asri B. Othman,Mohamad Asri bin Othman,M,Malay,51,MDP,073-MDP,MDP,0,ALONE,367,1.6975023126734503,3,lost_deposit
1999-11-29,SE-10,Perak,N.35 Rapat Setia,2,EGPJW,Chang Kon You @ Chen Kwan Wu,Chang Kon You,M,Chinese,51,BN,003-MCA,MCA,3,BN,12819,59.29232192414431,1,won
1999-11-29,SE-10,Perak,N.35 Rapat Setia,3,6S496,Shuib B. Sahudin,Shuib bin Sahudin,M,Malay,47,PKR,075-PKN,PKN,6,BA,8434,39.01017576318224,2,lost
1999-11-29,SE-10,Perak,N.36 Teja,1,A6TBF,Narayanan A/L Alluriah,Narayanan a/l Alluriah,M,Indian,53,MDP,073-MDP,MDP,0,ALONE,167,1.1602862502605433,3,lost_deposit
1999-11-29,SE-10,Perak,N.36 Teja,2,QD281,Wong Yoon Choong,Wong Yoon Chong,M,Chinese,42,DAP,021-DAP,DAP,6,BA,6197,43.05565205308136,2,lost
1999-11-29,SE-10,Perak,N.36 Teja,3,XNW97,Ho Wai Cheong,Ho Wai Cheong,M,Chinese,51,BN,003-MCA,MCA,3,BN,8029,55.78406169665809,1,won
1999-11-29,SE-10,Perak,N.37 Tualang Sekah,1,ZC6WN,Hj. Mohd. Radzi Manan,Mohammed Radzi Manan,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,6352,59.17644866778461,1,won
1999-11-29,SE-10,Perak,N.37 Tualang Sekah,2,DMGDR,Hanafiah Man,Mohd Hanafiah bin Man,M,Malay,32,PKR,075-PKN,PKN,6,BA,4382,40.82355133221539,2,lost
1999-11-29,SE-10,Perak,N.38 Kuala Dipang,1,7YYG2,Dr. Chong Fah,Chong Fah (Chong Kam),M,Chinese,60,BN,003-MCA,MCA,3,BN,6910,55.35084908683115,1,won
1999-11-29,SE-10,Perak,N.38 Kuala Dipang,2,H26G1,Lau Jiann Chang,Lau Jiann Chang,M,Chinese,30,DAP,021-DAP,DAP,6,BA,5574,44.64915091316885,2,lost
1999-11-29,SE-10,Perak,N.39 Malim Nawar,1,ETAMM,Lee Chee Leong,Lee Chee Leong,M,Chinese,42,BN,003-MCA,MCA,3,BN,10678,69.44137347987254,1,won
1999-11-29,SE-10,Perak,N.39 Malim Nawar,2,MFWJA,Su Keong Siong,Thomas Su Keong Siong,M,Chinese,33,DAP,021-DAP,DAP,6,BA,4699,30.55862652012746,2,lost
1999-11-29,SE-10,Perak,N.40 Chenderiang,1,53TH5,Ong Ka Chuan,Ong Ka Chuan,M,Chinese,45,BN,003-MCA,MCA,3,BN,7168,66.49967529455422,1,won
1999-11-29,SE-10,Perak,N.40 Chenderiang,2,QXJMK,Mahinder Singh,Mahinder Singh,M,Other,-1,PKR,075-PKN,PKN,6,BA,3611,33.50032470544577,2,lost
1999-11-29,SE-10,Perak,N.41 Ayer Kuning,1,JTJT9,Dato' Hj. Azman Bin Mahalan,Azman bin Mahalan,M,Malay,57,BN,001-UMNO,UMNO,3,BN,8168,61.06459330143541,1,won
1999-11-29,SE-10,Perak,N.41 Ayer Kuning,2,VB8PW,Khalil Shah B. Jamaluddin,Khalil Shah bin Jamaluddin,M,Malay,-1,PKR,075-PKN,PKN,6,BA,5208,38.9354066985646,2,lost
1999-11-29,SE-10,Perak,N.42 Sungai Manik,1,P88WJ,Dato' Seri Mohamed Nazri Haji Abdul Rahim,Mohamed Nazri bin Abdul Rahim,M,Malay,57,BN,001-UMNO,UMNO,3,BN,8211,58.1721572794899,1,won
1999-11-29,SE-10,Perak,N.42 Sungai Manik,2,YRYS5,Muhaimin Bin Sulam,Muhaimin bin Sulam,M,Malay,35,PAS,004-PAS,PAS,6,BA,5904,41.82784272051009,2,lost
1999-11-29,SE-10,Perak,N.43 Kampong Gajah,1,26MVE,Ustaz Mustafa Bin Shaari,Mustafa bin Shaari,M,Malay,34,PAS,004-PAS,PAS,6,BA,6682,46.38023183174845,2,lost
1999-11-29,SE-10,Perak,N.43 Kampong Gajah,2,32V0J,Ainon Khariyah Binti Mohd. Abas,Ainon Khariyah binti Mohd. Abas,F,Malay,55,BN,001-UMNO,UMNO,3,BN,7725,53.61976816825155,1,won
1999-11-29,SE-10,Perak,N.44 Pangkor,1,WH2XR,Mohamad Wajdi Ishak,Mohamed Wajdi bin Ishak,M,Malay,50,BN,001-UMNO,UMNO,3,BN,7112,55.44122232616152,1,won
1999-11-29,SE-10,Perak,N.44 Pangkor,2,5MAXQ,Mohd Nor B. Mohd. Ali,Mohd Nor bin Mohd Ali,M,Malay,-1,PKR,075-PKN,PKN,6,BA,5716,44.55877767383848,2,lost
1999-11-29,SE-10,Perak,N.45 Pasir Panjang,1,0HB3D,Ustaz Sidek Noor,Sidek bin Mohd Noor,M,Malay,47,PAS,004-PAS,PAS,6,BA,6935,48.143005900728916,2,lost
1999-11-29,SE-10,Perak,N.45 Pasir Panjang,2,92100,K. Munisamy,K. Munisamy,M,Indian,-1,BN,002-MIC,MIC,3,BN,7470,51.856994099271084,1,won
1999-11-29,SE-10,Perak,N.46 Sitiawan,1,KYBAB,Dr. Kong Ding You,Kong Ding You,M,Chinese,36,BN,003-MCA,MCA,3,BN,5406,38.96216216216216,2,lost
1999-11-29,SE-10,Perak,N.46 Sitiawan,2,X3N14,Hu Chan You,Hu Chan You,M,Chinese,41,DAP,021-DAP,DAP,6,BA,8469,61.03783783783784,1,won
1999-11-29,SE-10,Perak,N.47 Rungkup,1,CFQ29,Abdullah Bin Ahmad,Abdullah bin Ahmad,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,4688,52.08310187756916,1,won
1999-11-29,SE-10,Perak,N.47 Rungkup,2,FXD4J,Ust. Misbahul Munir Masduki,Mohd Misbahul Munir bin Masduki (Ustaz Misbah),M,Malay,36,PAS,004-PAS,PAS,6,BA,4313,47.91689812243084,2,lost
1999-11-29,SE-10,Perak,N.48 Hutan Melintang,1,DNH95,Dato' G. Rajoo,Rajoo a/l Govindasamy,M,Indian,61,BN,002-MIC,MIC,3,BN,7063,58.22273514137334,1,won
1999-11-29,SE-10,Perak,N.48 Hutan Melintang,2,KB36V,J.P. Annah Dorai,Annah Dorai a/l Pakiri,M,Indian,41,PKR,075-PKN,PKN,6,BA,5068,41.77726485862666,2,lost
1999-11-29,SE-10,Perak,N.49 Pasir Bedamar,1,PRS94,Seah Leong Peng,Seah Leong Peng,M,Chinese,33,DAP,021-DAP,DAP,6,BA,12416,62.7260786096797,1,won
1999-11-29,SE-10,Perak,N.49 Pasir Bedamar,2,T6FBD,Teiw Book Toh,Teiw Book Toh,M,Chinese,-1,BN,026-GERAKAN,GERAKAN,3,BN,7378,37.2739213903203,2,lost
1999-11-29,SE-10,Perak,N.50 Changkat Jong,1,XM5DP,Hamdan Taha,Hamdan bin Mohd Taha,M,Malay,33,PKR,075-PKN,PKN,6,BA,6403,43.83214676889376,2,lost
1999-11-29,SE-10,Perak,N.50 Changkat Jong,2,11VFZ,Ir. Onn B. Hamzah,Onn bin Hamzah (Che Onn),M,Malay,51,BN,001-UMNO,UMNO,3,BN,8205,56.16785323110625,1,won
1999-11-29,SE-10,Perak,N.51 Sungkai,1,4FHJ8,Bathamanathan A/L Rajoo,Bathamanathan a/l Rajoo,M,Indian,49,DAP,021-DAP,DAP,6,BA,5091,40.28964862298196,2,lost
1999-11-29,SE-10,Perak,N.51 Sungkai,2,7X7MH,R. Ganesan,Ganesan a/l Retanam,M,Indian,47,BN,002-MIC,MIC,3,BN,7545,59.71035137701804,1,won
1999-11-29,SE-10,Perak,N.52 Slim,1,RH5KC,Junus B. Wahid,Junus bin Wahid,M,Malay,52,BN,001-UMNO,UMNO,3,BN,13348,64.8748481166464,1,won
1999-11-29,SE-10,Perak,N.52 Slim,2,BAXPT,Ustaz Tarmizi,Mohd Tarmizi bin Ab Rahman,M,Malay,34,PAS,004-PAS,PAS,6,BA,7227,35.12515188335358,2,lost
2004-03-21,SE-11,Perak,N.01 Pengkalan Hulu,1,1PTRJ,Hijaz @ Junid Bin Mat Ghodzali,Hijaz (Junid) bin Mat Ghodzali,M,Malay,56,PAS,004-PAS,PAS,6,BA,1909,22.96955841655637,2,lost
2004-03-21,SE-11,Perak,N.01 Pengkalan Hulu,2,ZS8NF,Mohamad Tajol Rosli Bin Mohd Ghazali,Mohd Tajol Rosli bin Mohd Ghazali,M,Malay,58,BN,001-UMNO,UMNO,3,BN,6402,77.03044158344363,1,won
2004-03-21,SE-11,Perak,N.02 Temengor,1,54GTV,Hasbullah Bin Osman,Hasbullah bin Osman,M,Malay,47,BN,001-UMNO,UMNO,3,BN,7180,76.62753468516541,1,won
2004-03-21,SE-11,Perak,N.02 Temengor,2,8J6X4,Mohamad Aun Bin Yob Abas,Mohamad Aun bin Yob Abas,M,Malay,61,PKR,078-PKR,PKR,6,BA,2190,23.372465314834578,2,lost
2004-03-21,SE-11,Perak,N.03 Kenering,1,BZWZD,Mohd Tarmizi Bin Idris,Mohd Tarmizi bin Idris,M,Malay,42,BN,001-UMNO,UMNO,3,BN,5823,66.23819815720623,1,won
2004-03-21,SE-11,Perak,N.03 Kenering,2,FDK1P,Mohd Sukri Bin Ahmad,Mohd Sukri bin Ahmad,M,Malay,-1,PAS,004-PAS,PAS,6,BA,2968,33.761801842793766,2,lost
2004-03-21,SE-11,Perak,N.04 Kota Tampan,1,T75BH,Saarani Bin Mohamad,Saarani bin Mohamad,M,Malay,44,BN,001-UMNO,UMNO,3,BN,5071,67.93034159410583,1,won
2004-03-21,SE-11,Perak,N.04 Kota Tampan,2,QDR85,Hamzah Bin Mohd Zain,Hamzah bin Mohd Zain,M,Malay,55,PKR,078-PKR,PKR,6,BA,2394,32.069658405894174,2,lost
2004-03-21,SE-11,Perak,N.05 Selama,1,JV93Z,Mohd Dhari Bin Othman,Mohd. Dhari bin Othman,M,Malay,57,PAS,004-PAS,PAS,6,BA,3920,39.6239765490751,2,lost
2004-03-21,SE-11,Perak,N.05 Selama,2,P8Z68,Mohamad Daud Bin Mohd Yusoff,Mohamad Daud bin Mohd Yusoff,M,Malay,44,BN,001-UMNO,UMNO,3,BN,5973,60.3760234509249,1,won
2004-03-21,SE-11,Perak,N.06 Kubu Gajah,1,A7GBK,Mohd. Jafri Bin Mohd. Yunus,Mohd Jafri bin Mohd Yunus,M,Malay,58,BN,001-UMNO,UMNO,3,BN,4775,58.61053148398183,1,won
2004-03-21,SE-11,Perak,N.06 Kubu Gajah,2,SPN8H,Mohd Nazri Bin Din,Mohd Nazri bin Din,M,Malay,27,PAS,004-PAS,PAS,6,BA,3372,41.38946851601817,2,lost
2004-03-21,SE-11,Perak,N.07 Batu Kurau,1,X4BAT,Mohd Najmuddin Bin Elias,Mohd Najmuddin bin Elias,M,Malay,40,BN,001-UMNO,UMNO,3,BN,7629,67.3285676462801,1,won
2004-03-21,SE-11,Perak,N.07 Batu Kurau,2,0J1D3,Mohamed Adly @ Adli Bin Kamarun,Mohamed Adly bin Kamarun,M,Malay,57,PAS,004-PAS,PAS,6,BA,3702,32.67143235371988,2,lost
2004-03-21,SE-11,Perak,N.08 Titi Serong,1,H2WG5,Ahmad Azhar Bin Sharin,Ahmad Azhar bin Sharin,M,Malay,36,PAS,004-PAS,PAS,6,BA,7773,43.082806784170266,2,lost
2004-03-21,SE-11,Perak,N.08 Titi Serong,2,3ZQFC,Abu Bakar Bin Mat Ali,Abu Bakar bin Mat Ali,M,Malay,45,BN,001-UMNO,UMNO,3,BN,10269,56.917193215829734,1,won
2004-03-21,SE-11,Perak,N.09 Kuala Kurau,1,7DDHN,Khalil Idham Lim Bin Abdullah,Khalil Idham Lim bin Abdullah,M,Chinese,40,PAS,004-PAS,PAS,6,BA,5849,36.9231740420428,2,lost
2004-03-21,SE-11,Perak,N.09 Kuala Kurau,2,AV3KY,Tan Ah An,Tan Ah An,M,Chinese,45,DAP,021-DAP,DAP,0,ALONE,1664,10.504387349283505,3,lost_deposit
2004-03-21,SE-11,Perak,N.09 Kuala Kurau,3,E8SP7,Mohd Salleh Bin Mat Disa,Mohd Salleh bin Mat Disa,M,Malay,47,BN,001-UMNO,UMNO,3,BN,8328,52.5724386086737,1,won
2004-03-21,SE-11,Perak,N.10 Alor Pongsu,1,HPFRG,Hamzah Bin Omri,Hamzah bin Omri,M,Malay,-1,PKR,078-PKR,PKR,6,BA,3696,34.196891191709845,2,lost
2004-03-21,SE-11,Perak,N.10 Alor Pongsu,2,N45TS,Sham Bin Mat Sahat,Sham bin Mat Sahat,M,Malay,43,BN,001-UMNO,UMNO,3,BN,7112,65.80310880829016,1,won
2004-03-21,SE-11,Perak,N.11 Gunong Semanggol,1,N3TNY,Jaberal @ Sabran Bin Hasamawi @ Asmawi,Sabran (Jaberal) bin Asmawi,M,Malay,66,PAS,004-PAS,PAS,6,BA,5836,49.60054394016658,2,lost
2004-03-21,SE-11,Perak,N.11 Gunong Semanggol,2,RHVX2,Abd Muhaimin Bin Abd Rahman Nazri,Abdul Muhaimin bin Abdul Rahman Nazri,M,Malay,42,BN,001-UMNO,UMNO,3,BN,5930,50.39945605983341,1,won
2004-03-21,SE-11,Perak,N.12 Selinsing,1,XWDF6,Ahmad Bin Awang,Ahmad bin Awang,M,Malay,68,PAS,004-PAS,PAS,6,BA,4711,40.657633554845944,2,lost
