date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
1969-05-10,SE-03,Melaka,N.07 Kota Tengah,1,D8SRG,Michael Khong Chye Huat,Michael Khong Chye Huat,M,Chinese,44,DAP,021-DAP,DAP,0,ALONE,2881,53.93111194309248,1,won
1969-05-10,SE-03,Melaka,N.07 Kota Tengah,2,GPFTS,Lee Kim Sun,Lee Kim Sun,F,Chinese,33,PERIKATAN,003-MCA,MCA,1,PERIKATAN,1454,27.21827031074504,2,lost
1969-05-10,SE-03,Melaka,N.07 Kota Tengah,3,M45X2,Low Kye Chye,Low Kye Chye,M,Chinese,-1,PR,009-PR,PR,0,ALONE,1007,18.850617746162484,3,lost
1969-05-10,SE-03,Melaka,N.08 Kota Barat,1,QHVZB,Ho Mong Yew,Ho Mong Yew,M,Chinese,-1,DAP,021-DAP,DAP,0,ALONE,2065,38.540500186636805,1,won
1969-05-10,SE-03,Melaka,N.08 Kota Barat,2,N4G2Y,Hasnul Bin Abdul Hadi,Hasnul bin Abdul Hadi,M,Malay,42,PR,009-PR,PR,0,ALONE,1651,30.813736468831653,2,lost
1969-05-10,SE-03,Melaka,N.08 Kota Barat,3,16MXQ,Yoong Yong Pow,Yoong Yong Pow,M,Chinese,-1,PERIKATAN,003-MCA,MCA,1,PERIKATAN,1642,30.64576334453154,3,lost
1969-05-10,SE-03,Melaka,N.09 Kota Utara,1,1PF0K,Tan Cheng Swee,Tan Cheng Swee,M,Chinese,49,PERIKATAN,003-MCA,MCA,1,PERIKATAN,2611,46.55848787446505,1,won
1969-05-10,SE-03,Melaka,N.09 Kota Utara,2,TZJ1M,Tay Chor,Tay Chor,M,Chinese,-1,DAP,021-DAP,DAP,0,ALONE,2247,40.06776034236805,2,lost
1969-05-10,SE-03,Melaka,N.09 Kota Utara,3,YD83X,Abbas Bin Haji Jalil,Abbas bin Jalil,M,Malay,-1,PR,009-PR,PR,0,ALONE,750,13.373751783166904,3,lost
1969-05-10,SE-03,Melaka,N.10 Kota Timor,1,1TY66,Bernard Sta Maria,Bernard Sta Maria,M,Other,25,DAP,021-DAP,DAP,0,ALONE,4394,63.41463414634146,1,won
1969-05-10,SE-03,Melaka,N.10 Kota Timor,2,58M8F,Chunilai Seth,Chunilai Seth,M,Indian,-1,PERIKATAN,002-MIC,MIC,1,PERIKATAN,1761,25.414922788281135,2,lost
1969-05-10,SE-03,Melaka,N.10 Kota Timor,3,8PAAR,Eric Theseira,Eric Theseira,M,Indian,-1,PR,009-PR,PR,0,ALONE,774,11.170443065377398,3,lost_deposit
1969-05-10,SE-03,Melaka,N.11 Sungei Bharu,1,C40D1,Abdullah Bin Samad,Abdullah bin Samad,M,Malay,28,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,4029,67.09408825978352,1,won
1969-05-10,SE-03,Melaka,N.11 Sungei Bharu,2,5JYAB,Ali Bin Md. Salleh,Ali bin Md. Salleh,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1976,32.90591174021649,2,lost
1969-05-10,SE-03,Melaka,N.12 Ramuan China,1,S6FDP,Abd. Ghani Bin Mohd. Ali,Abdul Ghani bin Ali,M,Malay,46,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,2166,51.40009492168961,1,won
1969-05-10,SE-03,Melaka,N.12 Ramuan China,2,FHPFA,Ab. Ghani Bin Long,Abdul Ghani bin Long,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,727,17.25201708590413,2,lost
1969-05-10,SE-03,Melaka,N.12 Ramuan China,3,WM5FZ,Ab. Rahim Bin Haji Basir,Abdul Rahim bin Basir,M,Malay,-1,PR,009-PR,PR,0,ALONE,725,17.20455624110109,3,lost
1969-05-10,SE-03,Melaka,N.12 Ramuan China,4,NRSBD,Ab. Latiff Bin Md. Yassin,Ab. Latiff bin Md. Yassin,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,596,14.143331751305174,4,lost
1969-05-10,SE-03,Melaka,N.13 Masjid Tanah,1,H1TR2,Abdul Ghani Bin Ishak,Abdul Ghani bin Ishak,M,Malay,45,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,2850,60.56098597535061,1,won
1969-05-10,SE-03,Melaka,N.13 Masjid Tanah,2,F7Q8Q,Haji Mohd. Yusoff Bin Haji Sulong,Mohd. Yusoff bin Sulong,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1856,39.43901402464938,2,lost
1969-05-10,SE-03,Melaka,N.14 Alor Gajah,1,7D1SP,Dato' Haji Talib Bin Haji Karim,Talib bin Karim,M,Malay,58,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,3079,66.52981849611062,1,won
1969-05-10,SE-03,Melaka,N.14 Alor Gajah,2,JZCHK,Mohd. Yasin Bin Said,Mohd. Yasin bin Said,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1549,33.47018150388937,2,lost
1969-05-10,SE-03,Melaka,N.15 Pulau Sebang,1,E8DY8,Yeow Kay,Yeow Kay,M,Chinese,-1,PERIKATAN,003-MCA,MCA,1,PERIKATAN,0,,1,won_uncontested
1969-05-10,SE-03,Melaka,N.16 Batang Malaka,1,R1P27,Haji Ahmad Bin Haji Joned,Ahmad bin Joned,M,Malay,-1,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,4037,57.311186825667235,1,won
1969-05-10,SE-03,Melaka,N.16 Batang Malaka,2,N3T2T,Mamat Bin Bentong,Mamat bin Bentong,M,Malay,-1,PR,009-PR,PR,0,ALONE,1736,24.645088018171492,2,lost
1969-05-10,SE-03,Melaka,N.16 Batang Malaka,3,PD2KW,Abdullah Bin Taib,Abdullah bin Taib,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1271,18.043725156161273,3,lost
1969-05-10,SE-03,Melaka,N.17 Rim,1,STRP5,Mohamed Juddi Bin Abdullah,Mohamed Juddi bin Abdullah,M,Malay,-1,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,3127,55.95919828203293,1,won
1969-05-10,SE-03,Melaka,N.17 Rim,2,X8ERE,Alias Bin Sijak,Alias bin Sijak,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1180,21.11667859699356,2,lost
1969-05-10,SE-03,Melaka,N.17 Rim,3,0P4TQ,Minhad Bin Maludin,Minhad bin Maludin,M,Malay,-1,PR,009-PR,PR,0,ALONE,728,13.027916964924838,3,lost
1969-05-10,SE-03,Melaka,N.17 Rim,4,CEAEX,Gan Hong Hui,Gan Hong Hui,M,Chinese,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,553,9.896206156048676,4,lost_deposit
1969-05-10,SE-03,Melaka,N.18 Jasin,1,VZ67C,Tan Nai Kwi,Tan Nai Kwi,M,Chinese,-1,PERIKATAN,003-MCA,MCA,1,PERIKATAN,3451,60.006955312119636,1,won
1969-05-10,SE-03,Melaka,N.18 Jasin,2,VFC4G,Embi Bin Long,Embi bin Long,M,Malay,-1,PR,009-PR,PR,0,ALONE,1160,20.17040514693097,2,lost
1969-05-10,SE-03,Melaka,N.18 Jasin,3,43TX0,Mohd. Ali Bin Mohd. Akip,Mohd. Ali bin Mohd. Akip,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1140,19.8226395409494,3,lost
1969-05-10,SE-03,Melaka,N.19 Serkam,1,7HGZ9,Hussain Bin Haji Yahya,Hussain bin Yahya,M,Malay,-1,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,2804,57.45901639344262,1,won
1969-05-10,SE-03,Melaka,N.19 Serkam,2,AZ71J,Haji Abdul Rahim Bin Baba,Abdul Rahim bin Baba,M,Malay,29,PAS,004-PAS,PAS,0,ALONE,1737,35.59426229508197,2,lost
1969-05-10,SE-03,Melaka,N.19 Serkam,3,ECX3V,Mohd. Salleh Bin Mohamad,Mohd. Salleh bin Mohamad,M,Malay,-1,PR,009-PR,PR,0,ALONE,339,6.946721311475409,3,lost_deposit
1969-05-10,SE-03,Melaka,N.20 Sungei Rambai,1,HTK64,Haji Ahmad Dahlan Bin Haji Salleh,Ahmad Dahlan bin Salleh,M,Malay,-1,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,2522,54.18994413407822,1,won
1969-05-10,SE-03,Melaka,N.20 Sungei Rambai,2,5REBB,Omar Bin Abdullah,Omar bin Abdullah,M,Malay,-1,PR,009-PR,PR,0,ALONE,1405,30.1890846583584,2,lost
1969-05-10,SE-03,Melaka,N.20 Sungei Rambai,3,N898D,Jantan Bin Leman,Jantan bin Leman,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,727,15.620971207563386,3,lost
1974-08-24,SE-04,Melaka,N.01 Taboh Naning,1,29QDN,Ab. Razak Bin Alias,Abdul Razak bin Alias,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,3876,68.31159675713782,1,won
1974-08-24,SE-04,Melaka,N.01 Taboh Naning,2,5QDFY,Hanafiah Bin Mokhtar,Hanafiah bin Mokhtar,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,1107,19.510045823052522,2,lost
1974-08-24,SE-04,Melaka,N.01 Taboh Naning,3,WM5FZ,Ab. Rahim Bin Haji Basir,Abdul Rahim bin Basir,M,Malay,-1,PSRM,009-PSRM,PSRM,0,ALONE,691,12.17835741980966,3,lost_deposit
1974-08-24,SE-04,Melaka,N.02 Sungai Bahru,1,S6FDP,Haji Abd. Ghani Bin Ali,Abdul Ghani bin Ali,M,Malay,51,BN,001-UMNO,UMNO,3,BN,0,,1,won_uncontested
1974-08-24,SE-04,Melaka,N.03 Machap,1,E8DY8,Yeow Kay,Yeow Kay,M,Chinese,-1,BN,003-MCA,MCA,3,BN,3006,67.02341137123746,1,won
1974-08-24,SE-04,Melaka,N.03 Machap,2,953J7,Ahad Bin Osman,Ahad bin Osman,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,1061,23.656633221850612,2,lost
1974-08-24,SE-04,Melaka,N.03 Machap,3,CJSMG,Amat Bin Muin,Amat bin Muin,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,418,9.319955406911928,3,lost_deposit
1974-08-24,SE-04,Melaka,N.04 Kelemak,1,H1TR2,Abdul Ghani Bin Ishak,Abdul Ghani bin Ishak,M,Malay,50,BN,001-UMNO,UMNO,3,BN,3218,68.01944620587614,1,won
1974-08-24,SE-04,Melaka,N.04 Kelemak,2,G0FPS,A. Kadir Bin Hamid,Abdul Kadir bin Hamid,M,Malay,31,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,1513,31.98055379412386,2,lost
1974-08-24,SE-04,Melaka,N.05 Masjid Tanah,1,KE5S2,Johari Bin Mohd. Yusof,Johari bin Mohd. Yusof,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,4420,83.75971195755164,1,won
1974-08-24,SE-04,Melaka,N.05 Masjid Tanah,2,PVVVB,Yaakob Bin Ishak,Yaakob bin Ishak,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,464,8.792874739435286,2,lost_deposit
1974-08-24,SE-04,Melaka,N.05 Masjid Tanah,3,T9HXM,Mohd. Kassim Bin Haji Yasin,Mohd. Kassim bin Yasin,M,Malay,53,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,393,7.447413303013076,3,lost_deposit
1974-08-24,SE-04,Melaka,N.06 Batang Melaka,1,XQ7ZX,Lai See Leong,Lai See Liong,M,Chinese,34,BN,003-MCA,MCA,3,BN,2723,52.13478843576489,1,won
1974-08-24,SE-04,Melaka,N.06 Batang Melaka,2,14Y26,Foo Nyong Piam,Foo Nyong Piam,M,Chinese,-1,DAP,021-DAP,DAP,0,ALONE,1022,19.567298487459315,2,lost
1974-08-24,SE-04,Melaka,N.06 Batang Melaka,3,4JM4F,Haji Mohd. Adam Bin Mohd. Anas,Mohd. Adam bin Mohd. Anas,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,754,14.436147807773311,3,lost
1974-08-24,SE-04,Melaka,N.06 Batang Melaka,4,80A6R,Abdul Aziz Bin Abas,Abdul Aziz bin Abas,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,552,10.568638713383113,4,lost_deposit
1974-08-24,SE-04,Melaka,N.06 Batang Melaka,5,0P4TQ,Minhad Bin Maludin,Minhad bin Maludin,M,Malay,-1,PSRM,009-PSRM,PSRM,0,ALONE,172,3.293126555619376,5,lost_deposit
1974-08-24,SE-04,Melaka,N.07 Nyalas,1,BE091,Sabaruddin Bin Yaakub,Sabaruddin bin Yaakub,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,3166,67.10470538363712,1,won
1974-08-24,SE-04,Melaka,N.07 Nyalas,2,EVPBA,Kwong Lye Sing,Kwong Lye Sing,M,Chinese,32,DAP,021-DAP,DAP,0,ALONE,869,18.418821534548538,2,lost
1974-08-24,SE-04,Melaka,N.07 Nyalas,3,N898D,Jantan Bin Leman,Jantan bin Leman,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,683,14.476473081814328,3,lost
1974-08-24,SE-04,Melaka,N.08 Ayer Panas,1,J9CDK,Hashim Bin Haji Yusuf,Hashim bin Yusuf,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,3240,61.155152887882224,1,won
1974-08-24,SE-04,Melaka,N.08 Ayer Panas,2,NQ2FW,Othman Bin Taha,Othman bin Taha,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,1707,32.21970554926387,2,lost
1974-08-24,SE-04,Melaka,N.08 Ayer Panas,3,S4RJ5,Gan Kim Kee,Gan Kim Kee,M,Chinese,-1,DAP,021-DAP,DAP,0,ALONE,351,6.625141562853908,3,lost_deposit
1974-08-24,SE-04,Melaka,N.09 Serkam,1,WJEME,Abdul Aziz Bin Haji Alias,Abdul Aziz bin Alias,M,Malay,30,BN,001-UMNO,UMNO,3,BN,4085,82.97785902904732,1,won
1974-08-24,SE-04,Melaka,N.09 Serkam,2,9NYGG,Abdul Bin Chudang,Abdul bin Chudang,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,838,17.02214097095267,2,lost
1974-08-24,SE-04,Melaka,N.10 Sungei Rambai,1,HTK64,Haji Ahmad Dahalan Bin Haji Saleh,Ahmad Dahlan bin Salleh,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,3114,67.44639376218323,1,won
1974-08-24,SE-04,Melaka,N.10 Sungei Rambai,2,JNDB0,Abd. Karim Bin Abu,Abdul Karim bin Abu,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,1503,32.553606237816766,2,lost
1974-08-24,SE-04,Melaka,N.11 Tanjong Minyak,1,AVDW3,Haji Mohd. Nor Bin Noordin,Mohd Nor bin Noordin,M,Malay,45,BN,004-PAS,PAS,3,BN,4660,68.4287812041116,1,won
1974-08-24,SE-04,Melaka,N.11 Tanjong Minyak,2,HV968,Bong Geok Cheng,Bong Geok Cheng,M,Chinese,-1,PSRM,009-PSRM,PSRM,0,ALONE,2150,31.5712187958884,2,lost
1974-08-24,SE-04,Melaka,N.12 Ayer Keroh,1,2BE96,Haji Hashim Bin Pit,Hashim bin Pit,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,3441,59.00205761316872,1,won
1974-08-24,SE-04,Melaka,N.12 Ayer Keroh,2,N4G2Y,Hasnul Bin Ab. Hadi,Hasnul bin Abdul Hadi,M,Malay,47,PSRM,009-PSRM,PSRM,0,ALONE,1656,28.39506172839506,2,lost
1974-08-24,SE-04,Melaka,N.12 Ayer Keroh,3,004PQ,Blement Be. Brito,Clement Eustace De Brito,M,Other,30,DAP,021-DAP,DAP,0,ALONE,553,9.482167352537722,3,lost_deposit
1974-08-24,SE-04,Melaka,N.12 Ayer Keroh,4,3DTS0,Md. Said Bin Yaman,Md. Said bin Yaman,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,182,3.1207133058984913,4,lost_deposit
1974-08-24,SE-04,Melaka,N.13 Ayer Molek,1,6VGV9,Md. Di Bin Ab. Ghani,Md Di bin Ab Ghani,M,Malay,37,BN,001-UMNO,UMNO,3,BN,4025,78.14016695787225,1,won
1974-08-24,SE-04,Melaka,N.13 Ayer Molek,2,2ZQHN,Sidek Bin Ahmad,Sidek bin Ahmad,M,Malay,-1,PSRM,009-PSRM,PSRM,0,ALONE,1126,21.85983304212774,2,lost
1974-08-24,SE-04,Melaka,N.14 Sungai Udang,1,X94RJ,Dato' Haji Ahmad Bin Haji Manap,Ahmad bin Manap,M,Malay,52,BN,001-UMNO,UMNO,3,BN,3829,75.85182250396197,1,won
1974-08-24,SE-04,Melaka,N.14 Sungai Udang,2,A96XJ,Koh Chan Bin,Koh Chan Bin,M,Chinese,-1,PSRM,009-PSRM,PSRM,0,ALONE,1219,24.148177496038034,2,lost
1974-08-24,SE-04,Melaka,N.15 Bukit Rambai,1,DPWZV,Fatimah Binti Ahmad,Fatimah binti Ahmad,F,Malay,-1,BN,001-UMNO,UMNO,3,BN,2630,51.81245074862096,1,won
1974-08-24,SE-04,Melaka,N.15 Bukit Rambai,2,44GX4,Lim Yak Thye,Lim Yak Tye,M,Chinese,37,DAP,021-DAP,DAP,0,ALONE,1361,26.812450748620964,2,lost
1974-08-24,SE-04,Melaka,N.15 Bukit Rambai,3,H4K24,Mohamad Bin Bakar,Mohamad bin Bakar,M,Malay,-1,PSRM,009-PSRM,PSRM,0,ALONE,1085,21.375098502758078,3,lost
1974-08-24,SE-04,Melaka,N.16 Pringgit,1,1PF0K,Dato' Tan Cheng Swee,Tan Cheng Swee,M,Chinese,54,BN,003-MCA,MCA,3,BN,3999,59.008410801239485,1,won
1974-08-24,SE-04,Melaka,N.16 Pringgit,2,MJ94D,Hassan Bak Tee Bin Mohd.,Hassan Bak Tee bin Mohd,M,Malay,40,DAP,021-DAP,DAP,0,ALONE,1470,21.691013722886233,2,lost
1974-08-24,SE-04,Melaka,N.16 Pringgit,3,8CP90,Haji Maidin Bin Haji Manap,Maidin bin Manap,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,487,7.186070532684079,3,lost_deposit
1974-08-24,SE-04,Melaka,N.16 Pringgit,4,M45X2,Low Kye Chye,Low Kye Chye,M,Chinese,-1,PSRM,009-PSRM,PSRM,0,ALONE,473,6.979489449608972,4,lost_deposit
1974-08-24,SE-04,Melaka,N.16 Pringgit,5,QZZ6P,Mizan Puteh,Mizan Puteh,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,348,5.13501549358123,5,lost_deposit
1974-08-24,SE-04,Melaka,N.17 Tranquerah,1,VDN8Z,Chan Teck Chan,Chan Teck Chan (Chan Ah Kow),M,Chinese,28,DAP,021-DAP,DAP,0,ALONE,2829,42.135835567470956,1,won
1974-08-24,SE-04,Melaka,N.17 Tranquerah,2,16MXQ,Yoong Yong,Yoong Yong Pow,M,Chinese,-1,BN,003-MCA,MCA,3,BN,2708,40.33363121834972,2,lost
1974-08-24,SE-04,Melaka,N.17 Tranquerah,3,YVBB8,Thei Niu Kim,Thei Niu Kim,M,Chinese,36,PSRM,009-PSRM,PSRM,0,ALONE,916,13.643133750372357,3,lost
1974-08-24,SE-04,Melaka,N.17 Tranquerah,4,291DH,S. George De Souza,Silvester George De Souza,M,Other,43,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,261,3.8873994638069704,4,lost_deposit
1974-08-24,SE-04,Melaka,N.18 Kubu,1,YQJ5S,Lim Kit Siang,Lim Kit Siang,M,Chinese,33,DAP,021-DAP,DAP,0,ALONE,4746,61.18344720897254,1,won
1974-08-24,SE-04,Melaka,N.18 Kubu,2,5PQFT,Sivapunniah S/O Krishnasamy,Sivapunniah S/O Krishnasamy,M,Indian,-1,BN,002-MIC,MIC,3,BN,1881,24.24906536031971,2,lost
1974-08-24,SE-04,Melaka,N.18 Kubu,3,6DDKY,Tan Giap Seng,Tan Giap Seng,M,Chinese,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,697,8.985432512569293,3,lost_deposit
1974-08-24,SE-04,Melaka,N.18 Kubu,4,F82DJ,Thum Kim Kiu,Thum Kim Kiu,M,Chinese,-1,PSRM,009-PSRM,PSRM,0,ALONE,433,5.582054918138455,4,lost_deposit
1974-08-24,SE-04,Melaka,N.19 Durian Daun,1,94DJ3,Yong Wee Yook,Yong Wee Yook,M,Chinese,-1,DAP,021-DAP,DAP,0,ALONE,3538,53.5249621785174,1,won
1974-08-24,SE-04,Melaka,N.19 Durian Daun,2,PXJPW,Ng Chong Chee,Ng Chong Chee,M,Chinese,48,BN,003-MCA,MCA,3,BN,2488,37.639939485627835,2,lost
1974-08-24,SE-04,Melaka,N.19 Durian Daun,3,CJ3MC,Khoo Chin Sun,Khoo Chin Sun,M,Malay,-1,PSRM,009-PSRM,PSRM,0,ALONE,334,5.052950075642966,3,lost_deposit
1974-08-24,SE-04,Melaka,N.19 Durian Daun,4,7VV15,Lee Kuo Ming,Lee Kuo Ming,M,Chinese,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,250,3.7821482602118004,4,lost_deposit
1974-08-24,SE-04,Melaka,N.20 Bandar Hilir,1,1TY66,Bernard Sta. Maria,Bernard Sta Maria,M,Other,30,DAP,021-DAP,DAP,0,ALONE,3093,52.39708622734203,1,won
1974-08-24,SE-04,Melaka,N.20 Bandar Hilir,2,FZSPN,Gan Boon Leong,Gan Boon Leong,M,Chinese,37,BN,003-MCA,MCA,3,BN,2538,42.99508724377436,2,lost
1974-08-24,SE-04,Melaka,N.20 Bandar Hilir,3,KDFRY,Mohd. Yusof Bin Haji Mohd.,Mohd. Yusof bin Mohd.,M,Malay,35,PSRM,009-PSRM,PSRM,0,ALONE,138,2.337794341860071,3,lost_deposit
1974-08-24,SE-04,Melaka,N.20 Bandar Hilir,4,PV5V7,Geh Thuan Choo,Geh Thuan Choo,M,Chinese,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,134,2.2700321870235474,4,lost_deposit
1978-07-08,SE-05,Melaka,N.01 Taboh Naning,1,29QDN,Ab. Razak Bin Alias,Abdul Razak bin Alias,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,4117,59.892347977887695,1,won
1978-07-08,SE-05,Melaka,N.01 Taboh Naning,2,WM5FZ,Ab. Rahim Bin  Haji Basir,Abdul Rahim bin Basir,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,2125,30.913587430899042,2,lost
1978-07-08,SE-05,Melaka,N.01 Taboh Naning,3,DVPQ5,Abd. Karim Bakar,Abdul Karim bin Bakar,M,Malay,56,PAS,004-PAS,PAS,0,ALONE,632,9.194064591213268,3,lost_deposit
1978-07-08,SE-05,Melaka,N.02 Sungai Bahru,1,7EE3G,Mohamed Bin Jais,Mohamed bin Jais,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,3935,62.47023337037625,1,won
1978-07-08,SE-05,Melaka,N.02 Sungai Bahru,2,AW45S,Samat Bin Mamat,Samat bin Mamat,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,1679,26.65502460708049,2,lost
1978-07-08,SE-05,Melaka,N.02 Sungai Bahru,3,E9T82,Jamil Bin Md. Derus,Jamil bin Md. Derus,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,685,10.874742022543261,3,lost_deposit
1978-07-08,SE-05,Melaka,N.03 Machap,1,HQGAB,Ng Kim Fong,Ng Kim Fong,M,Chinese,-1,BN,003-MCA,MCA,3,BN,2734,52.830917874396135,1,won
1978-07-08,SE-05,Melaka,N.03 Machap,2,N56CM,Wu Tek Mee,Wu Tek Mee,M,Chinese,35,DAP,021-DAP,DAP,0,ALONE,1558,30.106280193236717,2,lost
1978-07-08,SE-05,Melaka,N.03 Machap,3,RJWEX,Haji Ahmad Baba,Ahmad bin Baba,M,Chinese,-1,PAS,004-PAS,PAS,0,ALONE,883,17.06280193236715,3,lost
1978-07-08,SE-05,Melaka,N.04 Kelemak,1,W0JH6,Abdul Jalil Bin Abdul Rahman,Abdul Jalil bin Abdul Rahman,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,3861,69.156367544331,1,won
1978-07-08,SE-05,Melaka,N.04 Kelemak,2,G0FPS,Haji Abdul Kadir,Abdul Kadir bin Hamid,M,Malay,35,PAS,004-PAS,PAS,0,ALONE,918,16.442772702847932,2,lost
1978-07-08,SE-05,Melaka,N.04 Kelemak,3,ZE8KF,Abu Bakar Bin Mohd. Darus,Abu Bakar bin Mohd. Darus,M,Malay,24,DAP,021-DAP,DAP,0,ALONE,804,14.400859752821063,3,lost
1978-07-08,SE-05,Melaka,N.05 Masjid Tanah,1,2VYNR,Idris Bin Abd. Gani,Idris bin Abd. Gani,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,4225,70.28780568956913,1,won
1978-07-08,SE-05,Melaka,N.05 Masjid Tanah,2,69MR1,A. Majid Bin Sulaiman,A. Majid bin Sulaiman,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1786,29.712194310430878,2,lost
1978-07-08,SE-05,Melaka,N.06 Batang Melaka,1,9QATA,Lim Soo Kiang,Lim Soo Kiang (Lim Ah Kow),M,Chinese,42,BN,003-MCA,MCA,3,BN,3599,55.86774293697609,1,won
1978-07-08,SE-05,Melaka,N.06 Batang Melaka,2,S4RJ5,Gan Kim See,Gan Kim Kee,M,Chinese,-1,DAP,021-DAP,DAP,0,ALONE,1751,27.180999689537412,2,lost
1978-07-08,SE-05,Melaka,N.06 Batang Melaka,3,D50WK,Mohd. Said Bin Montel,Mohd. Said bin Montel,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1092,16.951257373486495,3,lost
1978-07-08,SE-05,Melaka,N.07 Nyalas,1,GJPYW,Dato' Aziz Tapa,Abdul Aziz bin Tapa,M,Malay,55,BN,001-UMNO,UMNO,3,BN,3535,59.48174322732627,1,won
1978-07-08,SE-05,Melaka,N.07 Nyalas,2,004PQ,Clement De Brito,Clement Eustace De Brito,M,Other,34,DAP,021-DAP,DAP,0,ALONE,1233,20.747097425542655,2,lost
1978-07-08,SE-05,Melaka,N.07 Nyalas,3,M0D15,Tuan Haji Salleh Bin Haji Noor,Salleh bin Noor,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1175,19.77115934713108,3,lost
1978-07-08,SE-05,Melaka,N.08 Ayer Panas,1,QE33E,Mohd. Adib Bin Haji Adam,Mohd. Adib bin Mohd. Adam,M,Malay,37,BN,001-UMNO,UMNO,3,BN,4002,60.78371810449574,1,won
1978-07-08,SE-05,Melaka,N.08 Ayer Panas,2,NQ2FW,Othman Bin Taha,Othman bin Taha,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,1572,23.87606318347509,2,lost
1978-07-08,SE-05,Melaka,N.08 Ayer Panas,3,X8ERE,Alias Bin Sijak,Alias bin Sijak,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1010,15.340218712029161,3,lost
1978-07-08,SE-05,Melaka,N.09 Serkam,1,WJEME,Abdul Aziz Bin Haji Alias,Abdul Aziz bin Alias,M,Malay,34,BN,001-UMNO,UMNO,3,BN,3686,62.38997968855789,1,won
1978-07-08,SE-05,Melaka,N.09 Serkam,2,TVS5Q,Mansor Bin Ngah,Mansor bin Ngah,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1541,26.083276912660796,2,lost
1978-07-08,SE-05,Melaka,N.09 Serkam,3,Y9F80,Md. Ramli Bin Md. Natar,Md. Ramli bin Md. Natar,M,Malay,34,DAP,021-DAP,DAP,0,ALONE,681,11.526743398781313,3,lost_deposit
