date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
1967-04-08,SE-01,Sabah,N.09 Jesselton Bandar,4,A8VRQ,Spencer Lim Lai Mun,Spencer Lim Lai Mun,M,Chinese,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,14,0.2931323283082077,4,lost_deposit
1967-04-08,SE-01,Sabah,N.10 Tanjong Aru,1,DPHV0,Lee Vui Min,Lee Vui Min,M,Chinese,-1,SCA,017-SCA-SBH,SCA,1,PERIKATAN,3186,43.08316430020284,1,won
1967-04-08,SE-01,Sabah,N.10 Tanjong Aru,2,H47X9,George Chin Kok Min,George Chin Kok Min,M,Chinese,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,1389,18.78296146044625,3,lost
1967-04-08,SE-01,Sabah,N.10 Tanjong Aru,3,MHXZJ,Awid Mail,Awid Mail,M,Bumi Sabah,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,52,0.7031778228532792,5,lost_deposit
1967-04-08,SE-01,Sabah,N.10 Tanjong Aru,4,QZM1V,Thomas Jayasuriya,Thomas Jayasuriya,M,Bumi Sabah,-1,PPKB,022-UPKO,UPKO,1,PERIKATAN,2272,30.72346179851251,2,lost
1967-04-08,SE-01,Sabah,N.10 Tanjong Aru,5,VDA44,James Voon Kyam Kuin,James Voon Kyam Kuin,M,Chinese,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,496,6.707234617985125,4,lost_deposit
1967-04-08,SE-01,Sabah,N.11 Moyog,1,YV06D,Chin Kui Sai,Chin Kui Sai,M,Chinese,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,64,0.7063238053195011,3,lost_deposit
1967-04-08,SE-01,Sabah,N.11 Moyog,2,28P8P,Alex Ng,Alex Ng,M,Chinese,-1,USNO,014-USNO,USNO,1,PERIKATAN,2089,23.054850458006843,2,lost
1967-04-08,SE-01,Sabah,N.11 Moyog,3,5PCAZ,Peter Joinod Mojuntin,Peter Joinod Mojuntin,M,Bumi Sabah,28,PPKB,022-UPKO,UPKO,1,PERIKATAN,6908,76.23882573667366,1,won
1967-04-08,SE-01,Sabah,N.12 Papar,1,942D8,Jumah Bin Sallim,Jumah bin Sallim,M,Bumi Sabah,-1,USNO,014-USNO,USNO,1,PERIKATAN,2389,54.049773755656105,1,won
1967-04-08,SE-01,Sabah,N.12 Papar,2,CHRFH,Fred Sinidol,Fred Sinidol,M,Bumi Sabah,43,PPKB,022-UPKO,UPKO,1,PERIKATAN,2031,45.95022624434389,2,lost
1967-04-08,SE-01,Sabah,N.13 Bongawan,1,FZEHT,Abu Bakar Bin Hj. Pengiran Ahmad,Pengiran Abu Bakar bin Pengiran Ahmad,M,Bumi Sabah,-1,PPKB,022-UPKO,UPKO,1,PERIKATAN,2966,43.94074074074074,2,lost
1967-04-08,SE-01,Sabah,N.13 Bongawan,2,KD4M3,Sherzeman Mulkiaman Sherzeman,Sherzeman Mulkiaman Sherzeman,M,Bumi Sabah,-1,USNO,014-USNO,USNO,1,PERIKATAN,3784,56.059259259259264,1,won
