date,election,state,seat,voters_total,ballots_issued,ballots_not_returned,votes_rejected,votes_valid,majority,voter_turnout,majority_perc,votes_rejected_perc,ballots_not_returned_perc
2008-03-08,SE-12,Johor,N.09 Gambir,18724,14434,18,499,13917,2463,77.0882290108951,17.697779693899548,3.461431742508324,0.12470555632534293
2008-03-08,SE-12,Johor,N.10 Tangkak,19198,14514,27,522,13965,295,75.60162516928847,2.112423916935195,3.603230482501553,0.18602728400165358
2008-03-08,SE-12,Johor,N.11 Serom,20579,15609,56,348,15205,4971,75.84916662617232,32.69319302860901,2.2375104481450525,0.35876737779486195
2008-03-08,SE-12,Johor,N.12 Bentayan,21233,15737,20,277,15440,2796,74.11576319879433,18.10880829015544,1.7624228542342686,0.12708902586261675
2008-03-08,SE-12,Johor,N.13 Sungai Abong,21592,16352,34,316,16002,1550,75.73175250092626,9.68628921384827,1.936511827429832,0.20792563600782776
2008-03-08,SE-12,Johor,N.14 Bukit Naning,13547,11061,157,367,10537,2895,81.64907359563003,27.474613267533453,3.36573734409391,1.4194015007684657
2008-03-08,SE-12,Johor,N.15 Maharani,22902,16551,47,354,16150,158,72.2687974849358,0.978328173374613,2.1449345613184683,0.2839707570539544
2008-03-08,SE-12,Johor,N.16 Sungai Balang,18117,13722,15,391,13316,2018,75.74101672462328,15.15470111144488,2.8525570876194646,0.10931351114997813
2008-03-08,SE-12,Johor,N.17 Semerah,28563,21828,45,545,21238,5074,76.42054406049785,23.891138525284866,2.5019510627553596,0.2061572292468389
2008-03-08,SE-12,Johor,N.18 Sri Medan,21671,17807,19,466,17322,7654,82.16971990217341,44.18658353538852,2.619743647402743,0.1066996125119335
2008-03-08,SE-12,Johor,N.19 Yong Peng,18328,14134,9,490,13635,2493,77.11697948494107,18.283828382838283,3.4690265486725664,0.06367624168671289
2008-03-08,SE-12,Johor,N.20 Semarang,16477,13354,21,287,13046,7314,81.04630697335679,56.06316112218305,2.152553813845346,0.15725625280814737
2008-03-08,SE-12,Johor,N.21 Parit Yaani,19545,15373,34,358,14981,3857,78.65438731133281,25.745944863493758,2.333920073016494,0.22116698107070837
2008-03-08,SE-12,Johor,N.22 Parit Raja,17300,13926,39,334,13553,5827,80.4971098265896,42.994171032243784,2.4051270972852308,0.2800517018526497
2008-03-08,SE-12,Johor,N.23 Penggaram,34519,26252,73,1232,24947,575,76.05087053506765,2.3048863590812525,4.706062110852209,0.278074051500838
2008-03-08,SE-12,Johor,N.24 Senggarang,19799,15495,27,428,15040,3028,78.26152836001819,20.132978723404253,2.7670028445823633,0.17424975798644723
2008-03-08,SE-12,Johor,N.25 Rengit,15751,12354,28,293,12033,5279,78.43311535775507,43.87102135793236,2.37708907999351,0.22664723976040152
2008-03-08,SE-12,Johor,N.26 Machap,18244,14017,8,369,13640,4178,76.83073887305414,30.630498533724342,2.634020986508673,0.05707355354212742
2008-03-08,SE-12,Johor,N.27 Layang-Layang,16615,11981,18,375,11588,2442,72.1095395726753,21.073524335519505,3.1346652177547436,0.1502378766380102
2008-03-08,SE-12,Johor,N.28 Mengkibol,35253,26717,361,561,25795,1281,75.78645789010864,4.966078697421981,2.1285475792988318,1.3511996107347382
2008-03-08,SE-12,Johor,N.29 Mahkota,35980,27849,313,1038,26498,8480,77.40133407448583,32.00241527662465,3.7696106914584546,1.1239182735466264
2008-03-08,SE-12,Johor,N.30 Paloh,16084,11563,21,360,11182,2794,71.89132056702313,24.986585583974243,3.1190434933287126,0.18161376805327337
2008-03-08,SE-12,Johor,N.31 Kahang,17097,13648,42,386,13220,5324,79.82687021114816,40.27231467473525,2.8369836836689695,0.30773739742086753
2008-03-08,SE-12,Johor,N.32 Endau,16269,11550,30,261,11259,3527,70.99391480730223,31.326050270894395,2.265625,0.2597402597402597
2008-03-08,SE-12,Johor,N.33 Tenggaroh,20176,15999,127,527,15345,8233,79.29718477398889,53.65265558813947,3.3203125,0.7937996124757797
2008-03-08,SE-12,Johor,N.34 Panti,14448,11638,20,189,11429,7503,80.55094130675526,65.64878817044361,1.6267860216904801,0.17185083347654237
2008-03-08,SE-12,Johor,N.35 Pasir Raja,17849,14141,413,1118,12610,6792,79.22572693148075,53.86201427438541,8.143939393939394,2.9205855314334204
2008-03-08,SE-12,Johor,N.36 Sedili,19190,15606,0,330,15276,12758,81.32360604481501,83.51662738936895,2.1145713187235677,0.0
2008-03-08,SE-12,Johor,N.37 Johor Lama,15000,11259,0,228,11031,6305,75.06,57.157102710543015,2.0250466293631764,0.0
2008-03-08,SE-12,Johor,N.38 Penawar,16498,13056,54,172,12830,10102,79.13686507455449,78.7373343725643,1.3228734040916783,0.4136029411764706
2008-03-08,SE-12,Johor,N.39 Tanjong Surat,16504,12456,475,215,11766,9208,75.47261269995153,78.25939146693864,1.7945079709540106,3.813423249839435
2008-03-08,SE-12,Johor,N.40 Tiram,34018,26544,32,680,25832,8178,78.02927861720266,31.658408175905855,2.5648762824381413,0.12055455093429776
2008-03-08,SE-12,Johor,N.41 Puteri Wangsa,28487,22156,29,496,21631,5791,77.77582757047074,26.771762747908095,2.2416052786188816,0.13089005235602094
2008-03-08,SE-12,Johor,N.42 Johor Jaya,38167,29517,216,713,28588,10488,77.33644247648492,36.686721701413184,2.433364049008566,0.7317816851306027
2008-03-08,SE-12,Johor,N.43 Permas,34695,26374,46,590,25738,2018,76.01671710621127,7.840547051052918,2.2409601944697664,0.17441419579889283
2008-03-08,SE-12,Johor,N.44 Tanjong Puteri,47062,33020,3,711,32306,13740,70.1627640134291,42.53079923234074,2.1534361086712908,0.009085402786190189
2008-03-08,SE-12,Johor,N.45 Stulang,42663,29898,565,770,28563,6181,70.07945995358976,21.639883765710884,2.6250298298844306,1.8897585122750686
2008-03-08,SE-12,Johor,N.46 Pengkalan Rinting,46664,32763,121,610,32032,10374,70.21044059660552,32.38636363636363,1.8687580417866552,0.36931904892714346
2008-03-08,SE-12,Johor,N.47 Kempas,32958,24102,55,439,23608,8186,73.12943746586565,34.674686546933245,1.825591549881482,0.22819683013857772
2008-03-08,SE-12,Johor,N.48 Skudai,44459,34029,45,590,33394,12854,76.54018309003801,38.49194466071749,1.7361111111111112,0.13224014810896587
2008-03-08,SE-12,Johor,N.49 Nusa Jaya,34217,26699,47,750,25902,7384,78.02846538270451,28.507451162072428,2.814047726249437,0.17603655567624255
2008-03-08,SE-12,Johor,N.50 Bukit Permai,14863,12116,59,479,11578,5192,81.51786315010429,44.84366902746588,3.9727958862071824,0.48695939253879167
2008-03-08,SE-12,Johor,N.51 Bukit Batu,19556,15810,17,524,15269,2341,80.84475352832891,15.331717859715763,3.3179256632685368,0.10752688172043011
2008-03-08,SE-12,Johor,N.52 Senai,32939,25800,29,577,25194,4030,78.32660372203163,15.995872033023737,2.2389507586046333,0.11240310077519379
2008-03-08,SE-12,Johor,N.53 Benut,18646,14376,27,457,13892,6304,77.09964603668347,45.378635185718394,3.1848909331660744,0.18781302170283806
2008-03-08,SE-12,Johor,N.54 Pulai Sebatang,24618,18460,0,469,17991,5765,74.98578276058169,32.04379967761658,2.5406283856988083,0.0
2008-03-08,SE-12,Johor,N.55 Pekan Nenas,28012,21746,0,476,21270,3324,77.63101527916606,15.627644569816642,2.1889083049756275,0.0
2008-03-08,SE-12,Johor,N.56 Kukup,17689,13605,0,450,13155,8639,76.91220532534344,65.67084758646902,3.307607497243661,0.0
2013-05-05,SE-13,Johor,N.01 Buloh Kasap,18779,16057,34,497,15526,3370,85.50508546780978,21.70552621409249,3.101791175185671,0.21174565610014326
2013-05-05,SE-13,Johor,N.02 Jementah,28230,23838,44,428,23366,2196,84.44208289054198,9.398270992039716,1.7987727998655123,0.18457924322510277
2013-05-05,SE-13,Johor,N.03 Pemanis,22617,19679,33,365,19281,1329,87.00977141088562,6.892796016804108,1.8578845566527538,0.16769144773616546
2013-05-05,SE-13,Johor,N.04 Kemelah,20449,17840,37,229,17574,2260,87.24142989877257,12.859906680323204,1.2863000617873392,0.20739910313901347
2013-05-05,SE-13,Johor,N.05 Tenang,16940,14619,26,337,14256,1586,86.2987012987013,11.125140291806957,2.309326389364764,0.17785074218482796
2013-05-05,SE-13,Johor,N.06 Bekok,20774,17408,25,298,17085,1401,83.79705400981997,8.20017559262511,1.7143185871253523,0.14361213235294118
2013-05-05,SE-13,Johor,N.07 Bukit Serampang,21429,18527,36,382,18109,7845,86.4576041812497,43.32100060743277,2.0658698826456114,0.19431100555945377
2013-05-05,SE-13,Johor,N.08 Jorak,25364,22086,37,449,21600,3726,87.07617095095411,17.25,2.036373531679441,0.16752694014307706
2013-05-05,SE-13,Johor,N.09 Gambir,21382,18711,21,492,18198,310,87.50818445421382,1.7034838993295967,2.6324237560192616,0.11223344556677892
2013-05-05,SE-13,Johor,N.10 Tangkak,23394,20381,22,438,19921,1537,87.12062922116782,7.71547613071633,2.1513826808782355,0.10794367302880133
2013-05-05,SE-13,Johor,N.11 Serom,24540,21290,13,305,20972,2264,86.7563162184189,10.795346175853519,1.4334727640174838,0.06106153123532175
2013-05-05,SE-13,Johor,N.12 Bentayan,23438,19882,50,209,19623,6847,84.82805700145065,34.892727921316826,1.0538523598225091,0.25148375414948193
2013-05-05,SE-13,Johor,N.13 Sungai Abong,28262,24762,73,334,24355,3813,87.61587998018541,15.655922808458222,1.3528291951881406,0.2948065584363137
2013-05-05,SE-13,Johor,N.14 Bukit Naning,15502,13809,54,319,13436,1455,89.07882853825313,10.829115808276272,2.319156670301709,0.3910493156636976
2013-05-05,SE-13,Johor,N.15 Maharani,27090,22743,48,369,22326,3136,83.95348837209302,14.046403296604856,1.6259087904824852,0.21105395066613902
2013-05-05,SE-13,Johor,N.16 Sungai Balang,21118,18249,44,408,17797,1635,86.4144331849607,9.186941619374052,2.241142543257347,0.24110910186859552
2013-05-05,SE-13,Johor,N.17 Semerah,31046,26683,78,446,26159,2649,85.9466597951427,10.126533888910126,1.6763766209359143,0.29232095341603265
2013-05-05,SE-13,Johor,N.18 Sri Medan,25850,23171,59,474,22638,9430,89.63636363636364,41.65562328827635,2.050882658359294,0.25462863061585606
2013-05-05,SE-13,Johor,N.19 Yong Peng,22484,19584,44,365,19175,2475,87.10193915673368,12.907431551499348,1.8679631525076765,0.22467320261437906
2013-05-05,SE-13,Johor,N.20 Semarang,20429,18254,47,320,17887,8075,89.35337020901659,45.14451836529323,1.757565771406602,0.2574778130820642
2013-05-05,SE-13,Johor,N.21 Parit Yaani,24609,21782,35,379,21368,1188,88.51233288634239,5.559715462373642,1.7427691175794364,0.16068313286199615
2013-05-05,SE-13,Johor,N.22 Parit Raja,20207,18117,45,350,17722,3956,89.65704953728905,22.322536959711094,1.936697653829128,0.24838549428713363
2013-05-05,SE-13,Johor,N.23 Penggaram,45157,39408,69,836,38503,10051,87.26886197045862,26.104459392774586,2.1251175678080276,0.1750913520097442
2013-05-05,SE-13,Johor,N.24 Senggarang,24048,21171,49,469,20653,1855,88.03642714570859,8.981745993318162,2.2204336710538777,0.23144867979783668
2013-05-05,SE-13,Johor,N.25 Rengit,19067,16623,35,316,16272,5492,87.18204227198825,33.75122910521141,1.9049915601639738,0.21055164531071408
2013-05-05,SE-13,Johor,N.26 Machap,22221,19596,26,442,19128,3902,88.18685027676523,20.399414470932665,2.2585590189064897,0.13268013880383753
2013-05-05,SE-13,Johor,N.27 Layang-Layang,17922,15158,60,390,14708,2518,84.57761410556857,17.119934729398967,2.583123592528812,0.39583058450982983
2013-05-05,SE-13,Johor,N.28 Mengkibol,42380,36763,80,527,36156,10001,86.74610665408211,27.660692554486115,1.4366327726739907,0.21761009710850585
2013-05-05,SE-13,Johor,N.29 Mahkota,44352,38499,103,642,37754,1108,86.80330086580086,2.9347883667955714,1.672049171788728,0.26753941660822356
2013-05-05,SE-13,Johor,N.30 Paloh,18222,15378,16,403,14959,103,84.39249259137307,0.688548699779397,2.6233563338107015,0.10404473923787229
2013-05-05,SE-13,Johor,N.31 Kahang,23366,20532,37,386,20109,7801,87.87126594196695,38.79357501616192,1.8833861917540864,0.18020650691603352
2013-05-05,SE-13,Johor,N.32 Endau,19040,15625,58,311,15256,3110,82.06407563025209,20.385422128998425,1.9978158925933063,0.3712
2013-05-05,SE-13,Johor,N.33 Tenggaroh,25457,21768,57,617,21094,13014,85.50889735632636,61.69526879681426,2.8418773893418083,0.2618522601984564
2013-05-05,SE-13,Johor,N.34 Panti,17358,15407,52,319,15036,10270,88.76022583246917,68.30274009044959,2.0774991859329206,0.33750892451483094
2013-05-05,SE-13,Johor,N.35 Pasir Raja,22336,19539,36,329,19174,6666,87.47761461318052,34.765828726400336,1.686919961031636,0.18424689083371718
2013-05-05,SE-13,Johor,N.36 Sedili,24716,22139,50,402,21687,18127,89.57355559151966,83.58463595702494,1.8199103626239306,0.22584579249288586
2013-05-05,SE-13,Johor,N.37 Johor Lama,17178,14804,34,254,14516,7022,86.1799976714402,48.37420777073574,1.7197020988490181,0.2296676573898946
2013-05-05,SE-13,Johor,N.38 Penawar,19881,17683,47,252,17384,12818,88.9442180976812,73.73446847676024,1.4288954411431163,0.2657920036192954
2013-05-05,SE-13,Johor,N.39 Tanjong Surat,18118,15384,52,339,14993,9035,84.91003422011259,60.261455345828054,2.2110618314636055,0.3380135205408216
2013-05-05,SE-13,Johor,N.40 Tiram,46658,40861,37,835,39989,7443,87.57554974495262,18.612618470079273,2.0453654712913973,0.09055089204865274
2013-05-05,SE-13,Johor,N.41 Puteri Wangsa,43824,38974,47,709,38218,3469,88.93300474625777,9.07687477105029,1.8213579263750095,0.12059321599014727
2013-05-05,SE-13,Johor,N.42 Johor Jaya,51648,45618,56,1087,44475,1460,88.32481412639405,3.2827431141090497,2.38576006321057,0.12275856021745801
2013-05-05,SE-13,Johor,N.43 Permas,49393,43032,51,829,42152,5752,87.12165691494747,13.645853103055607,1.9287592191898746,0.1185164528722811
2013-05-05,SE-13,Johor,N.44 Tanjong Puteri,51442,43067,98,692,42277,9097,83.71952878970491,21.517610048016653,1.6104633573041027,0.22755241832493556
2013-05-05,SE-13,Johor,N.45 Stulang,44879,36998,71,625,36302,3296,82.43944829430245,9.079389565313207,1.692528502179977,0.1919022649872966
2013-05-05,SE-13,Johor,N.46 Pengkalan Rinting,61217,52213,92,1163,50958,1970,85.29166734730549,3.865928804113191,2.2313462903628096,0.17620132917089615
2013-05-05,SE-13,Johor,N.47 Kempas,39273,33911,74,594,33243,3947,86.34685407277264,11.873176307794123,1.755474776132636,0.21821827725516793
2013-05-05,SE-13,Johor,N.48 Skudai,56543,50048,90,624,49334,18050,88.51316697027042,36.58734341427818,1.2490492013291163,0.17982736572890026
2013-05-05,SE-13,Johor,N.49 Nusa Jaya,50183,45220,117,972,44131,2201,90.11019668015065,4.987423806394598,2.1550672904241406,0.25873507297655907
2013-05-05,SE-13,Johor,N.50 Bukit Permai,21619,19474,44,327,19103,3369,90.07817197835237,17.63597340731822,1.6829644879053012,0.22594228201704836
2013-05-05,SE-13,Johor,N.51 Bukit Batu,22262,20040,33,493,19514,4015,90.01886622944929,20.5749718151071,2.46413755185685,0.16467065868263472
2013-05-05,SE-13,Johor,N.52 Senai,40110,35601,50,558,34993,11227,88.7584143605086,32.08355956905667,1.5695761019380607,0.1404454931041263
2013-05-05,SE-13,Johor,N.53 Benut,21463,18624,34,446,18144,6572,86.77258537949028,36.22134038800706,2.399139322216245,0.18256013745704466
2013-05-05,SE-13,Johor,N.54 Pulai Sebatang,28170,24207,46,465,23696,3412,85.9318423855165,14.39905469277515,1.9245892140225984,0.19002767794439626
2013-05-05,SE-13,Johor,N.55 Pekan Nenas,32486,28745,37,505,28203,2669,88.48427014714031,9.463532248342375,1.759091542427198,0.1287180379196382
2013-05-05,SE-13,Johor,N.56 Kukup,19389,16877,33,426,16418,6946,87.04420031976893,42.30722377877939,2.529090477321301,0.19553238134739584
2018-05-09,SE-14,Johor,N.01 Buloh Kasap,21484,17881,45,341,17495,877,83.22938000372369,5.012860817376393,1.9118636465575238,0.2516637771936692
2018-05-09,SE-14,Johor,N.02 Jementah,33866,28296,82,557,27657,7001,83.55282584302842,25.313663810246958,1.9741972070603246,0.2897936104042974
2018-05-09,SE-14,Johor,N.03 Pemanis,22314,18843,8,439,18396,363,84.44474321054047,1.9732550554468362,2.330767188744359,0.04245608448760813
2018-05-09,SE-14,Johor,N.04 Kemelah,23282,19687,74,296,19317,2355,84.55888669358302,12.191334058083553,1.5092030795900677,0.37588256209681514
2018-05-09,SE-14,Johor,N.05 Tenang,18398,15270,29,227,15014,1070,82.99815197304055,7.126681763687226,1.4894035824420968,0.1899148657498363
2018-05-09,SE-14,Johor,N.06 Bekok,21958,17878,48,333,17497,2469,81.41907277529829,14.11099045550666,1.8676388109927091,0.2684864078756013
2018-05-09,SE-14,Johor,N.07 Bukit Kepong,28992,24352,151,383,23818,1273,83.99558498896246,5.344697287765555,1.5825792322631296,0.6200722733245729
2018-05-09,SE-14,Johor,N.08 Bukit Pasir,22520,19305,136,1382,17787,1883,85.72380106571936,10.586383313656041,7.209557097396839,0.7044807044807044
2018-05-09,SE-14,Johor,N.09 Gambir,22726,19740,79,383,19278,3088,86.86086420839567,16.01825915551406,1.948018920705966,0.4002026342451875
2018-05-09,SE-14,Johor,N.10 Tangkak,26354,22583,73,563,21947,5077,85.69097670182894,23.133002232651386,2.5011106175033317,0.3232520037196121
2018-05-09,SE-14,Johor,N.11 Serom,28394,24389,98,359,23932,2324,85.8949073747975,9.710847400969413,1.4779136305627598,0.40182049284513516
2018-05-09,SE-14,Johor,N.12 Bentayan,27856,23234,54,253,22927,13629,83.4075244112579,59.44519562088367,1.091458153580673,0.23241800809158994
2018-05-09,SE-14,Johor,N.13 Simpang Jeram,28193,24069,77,235,23757,7687,85.37225552442096,32.35677905459443,0.9794931643881294,0.31991358178569945
2018-05-09,SE-14,Johor,N.14 Bukit Naning,17834,15330,75,206,15049,1552,85.95940338678928,10.31297760648548,1.3503769255981646,0.4892367906066536
2018-05-09,SE-14,Johor,N.15 Maharani,27900,23397,93,299,23005,5674,83.86021505376344,24.66420343403608,1.2830415379334021,0.3974868572893961
2018-05-09,SE-14,Johor,N.16 Sungai Balang,22943,19470,62,392,19016,174,84.86248528963083,0.9150189314261673,2.019785655399835,0.31843862352336927
2018-05-09,SE-14,Johor,N.17 Semerah,35557,29961,102,405,29454,98,84.26188936074472,0.33272221090514026,1.3563749623229175,0.34044257534795236
2018-05-09,SE-14,Johor,N.18 Sri Medan,24052,20811,76,363,20372,6040,86.52502910360886,29.648537207932456,1.750663129973475,0.36519148527221185
2018-05-09,SE-14,Johor,N.19 Yong Peng,24903,21113,45,300,20768,5089,84.78095008633498,24.50404468412943,1.4239605088285552,0.21313882442097284
2018-05-09,SE-14,Johor,N.20 Semarang,21254,18372,47,242,18083,5842,86.44019949186035,32.306586296521594,1.320600272851296,0.25582408012192465
2018-05-09,SE-14,Johor,N.21 Parit Yaani,26635,23158,194,237,22727,4834,86.94574807584006,21.269855238262856,1.0320501654763978,0.8377234648933415
2018-05-09,SE-14,Johor,N.22 Parit Raja,25484,22037,91,380,21566,638,86.47386595510909,2.9583603820829083,1.7315228287615054,0.41294187049053865
2018-05-09,SE-14,Johor,N.23 Penggaram,49750,42257,207,420,41630,17205,84.93869346733668,41.32836896468893,0.9988109393579072,0.48985966822064986
2018-05-09,SE-14,Johor,N.24 Senggarang,27587,23493,73,394,23026,809,85.15967665929605,3.5134196126118304,1.6823228010247653,0.3107308559996595
2018-05-09,SE-14,Johor,N.25 Rengit,21206,17818,64,329,17425,4172,84.02338960671509,23.942611190817793,1.8531035259659796,0.35918733864631275
2018-05-09,SE-14,Johor,N.26 Machap,24156,20445,48,421,19976,404,84.63735717834079,2.022426912294754,2.0640290238760604,0.23477622890682318
2018-05-09,SE-14,Johor,N.27 Layang-Layang,19842,16257,48,336,15873,364,81.93226489265196,2.293202293202293,2.072922450490468,0.2952574275696623
2018-05-09,SE-14,Johor,N.28 Mengkibol,48365,40657,205,560,39892,19226,84.06285537061925,48.195126842474686,1.3843567685157718,0.5042182158053963
2018-05-09,SE-14,Johor,N.29 Mahkota,48550,41185,197,550,40438,1668,84.83007209062822,4.124833077798111,1.341856153020396,0.4783294888915868
2018-05-09,SE-14,Johor,N.30 Paloh,21399,17633,73,366,17194,783,82.40104677788682,4.553914156100966,2.0842824601366745,0.41399648386547955
2018-05-09,SE-14,Johor,N.31 Kahang,22738,19132,82,375,18675,2861,84.14108540768758,15.319946452476573,1.968503937007874,0.428601296257579
2018-05-09,SE-14,Johor,N.32 Endau,19538,15282,58,343,14881,3080,78.21680827106152,20.697533767891944,2.253021544929059,0.3795314749378354
2018-05-09,SE-14,Johor,N.33 Tenggaroh,28638,23025,79,550,22396,5765,80.40016760946993,25.741203786390425,2.3969319271332696,0.34310532030401736
2018-05-09,SE-14,Johor,N.34 Panti,25751,21779,66,248,21465,3424,84.57535629684284,15.95154903331004,1.1421728918159628,0.30304421690619404
2018-05-09,SE-14,Johor,N.35 Pasir Raja,18998,16012,0,398,15614,1847,84.28255605853248,11.829127705904957,2.4856357731701224,0.0
2018-05-09,SE-14,Johor,N.36 Sedili,21456,18162,181,335,17646,9168,84.64765100671141,51.95511730703842,1.863077693120516,0.9965862790441581
2018-05-09,SE-14,Johor,N.37 Johor Lama,25221,21256,230,336,20690,5807,84.27897387098054,28.06669888835186,1.5980214971939504,1.0820474219044034
2018-05-09,SE-14,Johor,N.38 Penawar,21490,18121,340,255,17526,7134,84.32294090274546,40.70523793221499,1.4341150666441709,1.8762761437006787
2018-05-09,SE-14,Johor,N.39 Tanjung Surat,18989,15459,450,303,14706,4522,81.41029016799199,30.749354005167955,2.0187887267639417,2.910925674364448
2018-05-09,SE-14,Johor,N.40 Tiram,60686,51234,85,735,50414,8098,84.42474376297663,16.06299837346769,1.4369782400437936,0.16590545340984503
2018-05-09,SE-14,Johor,N.41 Puteri Wangsa,62347,54188,197,546,53445,24959,86.91356440566507,46.70034615024792,1.0112796577207313,0.3635491252675869
2018-05-09,SE-14,Johor,N.42 Johor Jaya,61079,52645,222,699,51724,15565,86.19165343243995,30.092413579769545,1.3333842015909048,0.42169246842055275
2018-05-09,SE-14,Johor,N.43 Permas,63093,53929,96,699,53134,8746,85.47540931640594,16.46027026009711,1.2984600523842253,0.17801183036955998
2018-05-09,SE-14,Johor,N.44 Larkin,55858,45341,179,495,44667,8590,81.17190017544488,19.231199767165915,1.096054204862495,0.39478617586731657
2018-05-09,SE-14,Johor,N.45 Stulang,45551,36302,90,678,35534,12470,79.69528660183092,35.093150222322286,1.872307522368276,0.24792022478100378
2018-05-09,SE-14,Johor,N.46 Perling,62895,52222,157,524,51541,19533,83.03044757134907,37.89798412913991,1.0064342648612312,0.30063957718969014
2018-05-09,SE-14,Johor,N.47 Kempas,43373,35883,116,350,35417,9178,82.7311922163558,25.914109043679588,0.9785556518578579,0.3232728590140178
2018-05-09,SE-14,Johor,N.48 Skudai,70928,60440,122,726,59592,35126,85.21317392285134,58.94415357766143,1.2036208097085448,0.20185307743216413
2018-05-09,SE-14,Johor,N.49 Kota Iskandar,67371,58335,82,920,57333,14543,86.58770093957341,25.3658451502625,1.5793178033749335,0.14056741235964687
2018-05-09,SE-14,Johor,N.50 Bukit Permai,24275,21178,43,278,20857,2531,87.24201853759011,12.135014623387832,1.3153536787319613,0.20304089149117008
2018-05-09,SE-14,Johor,N.51 Bukit Batu,30216,26400,53,306,26041,10057,87.37092930897538,38.61986866863792,1.1614225528523172,0.20075757575757575
2018-05-09,SE-14,Johor,N.52 Senai,44656,38225,96,483,37646,18902,85.59879971336439,50.20984965202147,1.266752340738021,0.2511445389143231
2018-05-09,SE-14,Johor,N.53 Benut,20894,17750,289,358,17103,4447,84.95261797645257,26.00128632403672,2.0502834889181605,1.6281690140845069
2018-05-09,SE-14,Johor,N.54 Pulai Sebatang,34676,29100,130,376,28594,3395,83.91971392317453,11.873120235014339,1.297894373489817,0.4467353951890034
2018-05-09,SE-14,Johor,N.55 Pekan Nanas,26608,22997,39,554,22404,1308,86.42889356584486,5.838243170862346,2.4131021866016202,0.1695873374788016
2018-05-09,SE-14,Johor,N.56 Kukup,26920,22863,37,422,22404,862,84.9294205052006,3.8475272272808425,1.8487689476912292,0.16183353015789703
2022-03-12,SE-15,Johor,N.01 Buloh Kasap,28481,16255,67,464,15724,5377,57.07313647694955,34.1961332994149,2.8663207314059798,0.41218086742540755
2022-03-12,SE-15,Johor,N.02 Jementah,41221,22146,104,348,21694,714,53.72504306057591,3.291232598875265,1.5788041012612286,0.46961076492368825
2022-03-12,SE-15,Johor,N.03 Pemanis,29923,17640,98,301,17241,4187,58.95130835811917,24.285134272954004,1.7158818834796488,0.5555555555555556
2022-03-12,SE-15,Johor,N.04 Kemelah,33702,18770,80,412,18278,1611,55.694024093525606,8.813874603348287,2.204387372926699,0.42621204049014383
2022-03-12,SE-15,Johor,N.05 Tenang,22613,12317,59,281,11977,1736,54.468668465042235,14.494447691408533,2.292380486213085,0.4790127466103759
2022-03-12,SE-15,Johor,N.06 Bekok,27426,14071,86,271,13714,3569,51.30533070808722,26.024500510427302,1.9377904898105112,0.611186127496269
2022-03-12,SE-15,Johor,N.07 Bukit Kepong,37495,22874,85,486,22303,710,61.00546739565276,3.1834282383535846,2.132607837114397,0.3716009443035761
2022-03-12,SE-15,Johor,N.08 Bukit Pasir,32213,19281,63,381,18837,198,59.85471703970446,1.051122790253225,1.9825163908835466,0.32674653804263265
2022-03-12,SE-15,Johor,N.09 Gambir,29434,18053,245,305,17503,3146,61.33383162329279,17.97406158944181,1.712713387241689,1.3571151609150833
2022-03-12,SE-15,Johor,N.10 Tangkak,35554,20247,81,326,19840,372,56.94717893907858,1.875,1.6165823663592185,0.4000592680397096
2022-03-12,SE-15,Johor,N.11 Serom,39018,22651,108,387,22156,699,58.05269362858168,3.1549016067882287,1.7167191589406912,0.4768001412741159
2022-03-12,SE-15,Johor,N.12 Bentayan,34728,17334,91,239,17004,7476,49.91361437456807,43.96612561750177,1.386069709447312,0.524979808468905
2022-03-12,SE-15,Johor,N.13 Simpang Jeram,40014,21897,141,387,21369,2399,54.723346828609984,11.226543123215874,1.778819635962493,0.6439238251815317
2022-03-12,SE-15,Johor,N.14 Bukit Naning,22594,14550,56,238,14256,1535,64.39762768876693,10.767396184062852,1.642058782944667,0.3848797250859107
2022-03-12,SE-15,Johor,N.15 Maharani,38596,21523,151,356,21016,1037,55.76484609804125,4.9343357441948985,1.665730862811155,0.7015750592389537
2022-03-12,SE-15,Johor,N.16 Sungai Balang,30121,18624,93,331,18200,2293,61.830616513395974,12.5989010989011,1.7861961038260215,0.49935567010309273
2022-03-12,SE-15,Johor,N.17 Semerah,46640,28620,161,543,27916,4041,61.36363636363637,14.47556956584038,1.9080080115253522,0.5625436757512229
2022-03-12,SE-15,Johor,N.18 Sri Medan,32696,22241,139,350,21752,6274,68.02361145094201,28.84332475174697,1.5835670980001808,0.62497189874556
2022-03-12,SE-15,Johor,N.19 Yong Peng,33053,19017,83,254,18680,2741,57.5348682419145,14.673447537473233,1.3415020597866272,0.43645159594047434
2022-03-12,SE-15,Johor,N.20 Semarang,27734,18513,224,330,17959,5846,66.75200115381841,32.55192382649368,1.8043632784733994,1.2099605682493382
2022-03-12,SE-15,Johor,N.21 Parit Yaani,41851,24101,157,424,23520,294,57.58763231464003,1.25,1.7707985299031073,0.6514252520642297
2022-03-12,SE-15,Johor,N.22 Parit Raja,36059,21957,164,341,21452,4219,60.89187165478799,19.66716390080179,1.5647226173541962,0.7469144236462176
2022-03-12,SE-15,Johor,N.23 Penggaram,69092,35024,228,870,33926,9956,50.691831181612926,29.346224134881805,2.500287389355098,0.6509821836455002
