date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
2010-11-04,BY-ELECTION,Kelantan,N.45 Galas,2,3654,Dr. Zul,PAS,4,PAS,7,PR,4134,43.70902939310636,2,lost
2010-11-04,BY-ELECTION,Sabah,P.185 Batu Sapi,1,2050,Haji Ansari Bin Abdullah,PKR,75,PKR,7,PR,3414,22.433959784465767,2,lost
2010-11-04,BY-ELECTION,Sabah,P.185 Batu Sapi,2,3118,Yong Teck Lee,SAPP,65,SAPP,0,ALONE,2031,13.346037587067947,3,lost
2010-11-04,BY-ELECTION,Sabah,P.185 Batu Sapi,3,4280,Tsen Thau Lin,BN,54,PBS,3,BN,9773,64.22000262846629,1,won
2011-01-30,BY-ELECTION,Johor,N.05 Tenang,1,6315,Cikgu Mala,PAS,4,PAS,7,PR,2992,30.87400681044268,2,lost
2011-01-30,BY-ELECTION,Johor,N.05 Tenang,2,6317,Mohd Azahar Bin Ibrahim,BN,1,UMNO,3,BN,6699,69.12599318955732,1,won
2011-03-06,BY-ELECTION,Pahang,N.28 Kerdau,1,1316,Syed Ibrahim,BN,1,UMNO,3,BN,5060,68.41535965386696,1,won
2011-03-06,BY-ELECTION,Pahang,N.28 Kerdau,2,10707,Hassanuddin Bin Salim,PAS,4,PAS,7,PR,2336,31.584640346133046,2,lost
2011-03-06,BY-ELECTION,Melaka,N.27 Merlimau,1,5339,Roslan Bin Ahmad,BN,1,UMNO,3,BN,5962,71.99613573239947,1,won
2011-03-06,BY-ELECTION,Melaka,N.27 Merlimau,2,9160,Haji Yuhaizad Bin Abdullah,PAS,4,PAS,7,PR,2319,28.00386426760053,2,lost
2013-07-24,BY-ELECTION,Terengganu,N.01 Kuala Besut,1,19094,Tengku Zaihan Bin Che Ku Abd Rahman,BN,1,UMNO,3,BN,8288,59.26773455377574,1,won
2013-07-24,BY-ELECTION,Terengganu,N.01 Kuala Besut,2,19245,Endot @Azlan Bin Yusof,PAS,4,PAS,7,PR,5696,40.73226544622426,2,lost
2013-11-04,BY-ELECTION,Kedah,N.20 Sungai Limau,1,19246,Dr Haji Sohaimi Lazim,BN,1,UMNO,3,BN,10985,47.64899800468466,2,lost
2013-11-04,BY-ELECTION,Kedah,N.20 Sungai Limau,2,7432,Ustaz Mohd Azam Bin Abd Samat,PAS,4,PAS,7,PR,12069,52.35100199531535,1,won
2014-03-23,BY-ELECTION,Selangor,N.25 Kajang,1,3014,Chew Mei Fun,BN,3,MCA,3,BN,11362,40.4298473472583,2,lost
2014-03-23,BY-ELECTION,Selangor,N.25 Kajang,2,2927,Wan Azizah Wan Ismail,PKR,75,PKR,7,PR,16741,59.570152652741704,1,won
2014-03-29,BY-ELECTION,Sarawak,N.51 Balingian,1,16990,Yussibnosh Balo,BN,30,PBB,3,BN,8194,86.46196053603461,1,won
2014-03-29,BY-ELECTION,Sarawak,N.51 Balingian,2,4764,Abdul Jalil Bin Bujang,PKR,75,PKR,7,PR,1283,13.53803946396539,2,lost
2014-05-25,BY-ELECTION,Pulau Pinang,P.051 Bukit Gelugor,1,3293,Huan Cheng Guan,PCM,79,PCM,0,ALONE,3583,7.8147833104320705,2,lost_deposit
2014-05-25,BY-ELECTION,Pulau Pinang,P.051 Bukit Gelugor,2,19248,Mohamed Nabi,BEBAS,0,BEBAS,0,ALONE,799,1.7426770485724878,3,lost_deposit
2014-05-25,BY-ELECTION,Pulau Pinang,P.051 Bukit Gelugor,3,4442,Ramkarpal Singh,DAP,23,DAP,7,PR,41242,89.95179829440119,1,won
2014-05-25,BY-ELECTION,Pulau Pinang,P.051 Bukit Gelugor,4,19249,Abu Backer Sidek,BEBAS,0,BEBAS,0,ALONE,225,0.49074134659425506,4,lost_deposit
2014-05-31,BY-ELECTION,Perak,P.076 Telok Intan,1,2978,Mah Siew Keong,BN,3,MCA,3,BN,20157,50.29693582193831,1,won
2014-05-31,BY-ELECTION,Perak,P.076 Telok Intan,2,19250,Dyana Sofya Binti Mohd Daud,DAP,23,DAP,7,PR,19919,49.70306417806169,2,lost
2014-09-25,BY-ELECTION,Kelantan,N.01 Pengkalan Kubor,1,4864,Izat Bukhary,BEBAS,0,BEBAS,0,ALONE,38,0.21933621933621933,3,lost_deposit
2014-09-25,BY-ELECTION,Kelantan,N.01 Pengkalan Kubor,2,8459,Wan Rosdi,PAS,4,PAS,7,PR,7326,42.285714285714285,2,lost
2014-09-25,BY-ELECTION,Kelantan,N.01 Pengkalan Kubor,3,19252,Ustaz Mat Razi,BN,1,UMNO,3,BN,9961,57.4949494949495,1,won
2015-03-22,BY-ELECTION,Kelantan,N.06 Chempaka,1,3637,Kak Lah,BEBAS,0,BEBAS,0,ALONE,89,0.7495999326202308,3,lost_deposit
2015-03-22,BY-ELECTION,Kelantan,N.06 Chempaka,2,8471,Ustaz Fathan,PAS,4,PAS,7,PR,10899,91.79651309694265,1,won
2015-03-22,BY-ELECTION,Kelantan,N.06 Chempaka,3,4864,Izat Bukhary,BEBAS,0,BEBAS,0,ALONE,51,0.4295460288048513,4,lost_deposit
2015-03-22,BY-ELECTION,Kelantan,N.06 Chempaka,4,19253,Aslah Bin Mamat,BEBAS,0,BEBAS,0,ALONE,27,0.22740672113198013,5,lost_deposit
2015-03-22,BY-ELECTION,Kelantan,N.06 Chempaka,5,19254,Hj. Sharif,BEBAS,0,BEBAS,0,ALONE,807,6.796934220500295,2,lost_deposit
2015-05-05,BY-ELECTION,Pahang,P.091 Rompin,1,10951,Ustaz Nazri Bin Haji Ahmad,PAS,4,PAS,7,PR,14901,38.50686099697651,2,lost
2015-05-05,BY-ELECTION,Pahang,P.091 Rompin,2,4520,Dato' Hasan Bin Arifin,BN,1,UMNO,3,BN,23796,61.49313900302349,1,won
2015-05-07,BY-ELECTION,Pulau Pinang,P.044 Permatang Pauh,1,13473,Suhaimi Bin Sabudin,BN,1,UMNO,3,BN,21475,41.09340017987332,2,lost
2015-05-07,BY-ELECTION,Pulau Pinang,P.044 Permatang Pauh,2,19257,Salleh Bin Isahak,BEBAS,0,BEBAS,0,ALONE,367,0.7022713790925965,3,lost_deposit
2015-05-07,BY-ELECTION,Pulau Pinang,P.044 Permatang Pauh,3,2927,Dr Wan Azizah Wan Ismail,PKR,75,PKR,7,PR,30316,58.01106029583421,1,won
