date,election,state,seat,type,lineage
1982-04-22,GE-06,Johor,P.111 Batu Pahat,federal,[P.150]
1986-08-02,GE-07,Johor,P.125 Batu Pahat,federal,[P.150]
1990-10-20,GE-08,Johor,P.125 Batu Pahat,federal,[P.150]
1995-04-24,GE-09,Johor,P.135 Batu Pahat,federal,[P.150]
1999-11-29,GE-10,Johor,P.135 Batu Pahat,federal,[P.150]
2004-03-21,GE-11,Johor,P.150 Batu Pahat,federal,[P.150]
2008-03-08,GE-12,Johor,P.150 Batu Pahat,federal,[P.150]
2013-05-05,GE-13,Johor,P.150 Batu Pahat,federal,[P.150]
2018-05-09,GE-14,Johor,P.150 Batu Pahat,federal,[P.150]
2022-11-19,GE-15,Johor,P.150 Batu Pahat,federal,[P.150]
2004-03-21,GE-11,Johor,P.151 Simpang Renggam,federal,[P.151]
2008-03-08,GE-12,Johor,P.151 Simpang Renggam,federal,[P.151]
2013-05-05,GE-13,Johor,P.151 Simpang Renggam,federal,[P.151]
2018-05-09,GE-14,Johor,P.151 Simpang Renggam,federal,[P.151]
2022-11-19,GE-15,Johor,P.151 Simpang Renggam,federal,[P.151]
1974-08-24,GE-04,Johor,P.101 Kluang,federal,[P.152]
1978-07-08,GE-05,Johor,P.101 Kluang,federal,[P.152]
1982-04-22,GE-06,Johor,P.101 Kluang,federal,[P.152]
1986-08-02,GE-07,Johor,P.120 Kluang,federal,[P.152]
1990-10-20,GE-08,Johor,P.120 Kluang,federal,[P.152]
1995-04-24,GE-09,Johor,P.130 Kluang,federal,[P.152]
1999-11-29,GE-10,Johor,P.130 Kluang,federal,[P.152]
2004-03-21,GE-11,Johor,P.152 Kluang,federal,[P.152]
2008-03-08,GE-12,Johor,P.152 Kluang,federal,[P.152]
2013-05-05,GE-13,Johor,P.152 Kluang,federal,[P.152]
2018-05-09,GE-14,Johor,P.152 Kluang,federal,[P.152]
2022-11-19,GE-15,Johor,P.152 Kluang,federal,[P.152]
2004-03-21,GE-11,Johor,P.153 Sembrong,federal,[P.153]
2008-03-08,GE-12,Johor,P.153 Sembrong,federal,[P.153]
2013-05-05,GE-13,Johor,P.153 Sembrong,federal,[P.153]
2018-05-09,GE-14,Johor,P.153 Sembrong,federal,[P.153]
2022-11-19,GE-15,Johor,P.153 Sembrong,federal,[P.153]
1986-08-02,GE-07,Johor,P.119 Mersing,federal,[P.154]
1990-10-20,GE-08,Johor,P.119 Mersing,federal,[P.154]
1995-04-24,GE-09,Johor,P.129 Mersing,federal,[P.154]
1999-11-29,GE-10,Johor,P.129 Mersing,federal,[P.154]
2004-03-21,GE-11,Johor,P.154 Mersing,federal,[P.154]
2008-03-08,GE-12,Johor,P.154 Mersing,federal,[P.154]
2013-05-05,GE-13,Johor,P.154 Mersing,federal,[P.154]
2018-05-09,GE-14,Johor,P.154 Mersing,federal,[P.154]
2022-11-19,GE-15,Johor,P.154 Mersing,federal,[P.154]
1995-04-24,GE-09,Johor,P.136 Tenggara,federal,[P.155]
1999-11-29,GE-10,Johor,P.136 Tenggara,federal,[P.155]
2004-03-21,GE-11,Johor,P.155 Tenggara,federal,[P.155]
2008-03-08,GE-12,Johor,P.155 Tenggara,federal,[P.155]
2013-05-05,GE-13,Johor,P.155 Tenggara,federal,[P.155]
2018-05-09,GE-14,Johor,P.155 Tenggara,federal,[P.155]
2022-11-19,GE-15,Johor,P.155 Tenggara,federal,[P.155]
1986-08-02,GE-07,Johor,P.128 Kota Tinggi,federal,[P.156]
1990-10-20,GE-08,Johor,P.128 Kota Tinggi,federal,[P.156]
1995-04-24,GE-09,Johor,P.139 Kota Tinggi,federal,[P.156]
1999-11-29,GE-10,Johor,P.139 Kota Tinggi,federal,[P.156]
2004-03-21,GE-11,Johor,P.156 Kota Tinggi,federal,[P.156]
2008-03-08,GE-12,Johor,P.156 Kota Tinggi,federal,[P.156]
2013-05-05,GE-13,Johor,P.156 Kota Tinggi,federal,[P.156]
2018-05-09,GE-14,Johor,P.156 Kota Tinggi,federal,[P.156]
2022-11-19,GE-15,Johor,P.156 Kota Tinggi,federal,[P.156]
2004-03-21,GE-11,Johor,P.157 Pengerang,federal,[P.157]
2008-03-08,GE-12,Johor,P.157 Pengerang,federal,[P.157]
2013-05-05,GE-13,Johor,P.157 Pengerang,federal,[P.157]
2018-05-09,GE-14,Johor,P.157 Pengerang,federal,[P.157]
2022-11-19,GE-15,Johor,P.157 Pengerang,federal,[P.157]
1986-08-02,GE-07,Johor,P.129 Tebrau,federal,[P.158]
1990-10-20,GE-08,Johor,P.129 Tebrau,federal,[P.158]
1995-04-24,GE-09,Johor,P.140 Tebrau,federal,[P.158]
1999-11-29,GE-10,Johor,P.140 Tebrau,federal,[P.158]
2004-03-21,GE-11,Johor,P.158 Tebrau,federal,[P.158]
2008-03-08,GE-12,Johor,P.158 Tebrau,federal,[P.158]
2013-05-05,GE-13,Johor,P.158 Tebrau,federal,[P.158]
2018-05-09,GE-14,Johor,P.158 Tebrau,federal,[P.158]
2022-11-19,GE-15,Johor,P.158 Tebrau,federal,[P.158]
2004-03-21,GE-11,Johor,P.159 Pasir Gudang,federal,[P.159]
2008-03-08,GE-12,Johor,P.159 Pasir Gudang,federal,[P.159]
2013-05-05,GE-13,Johor,P.159 Pasir Gudang,federal,[P.159]
2018-05-09,GE-14,Johor,P.159 Pasir Gudang,federal,[P.159]
2022-11-19,GE-15,Johor,P.159 Pasir Gudang,federal,[P.159]
1955-07-25,GE-00,Johor,P.031 Johore Bahru,federal,"[P.160,P.161]"
1959-05-20,GE-01,Johor,P.002 Johore Bahru Timor,federal,[P.160]
1964-04-25,GE-02,Johor,P.100 Johore Bahru Timor,federal,[P.160]
1969-05-10,GE-03,Johor,P.100 Johore Bahru Timor,federal,[P.160]
1974-08-24,GE-04,Johor,P.114 Johor Bahru,federal,[P.160]
1978-07-08,GE-05,Johor,P.114 Johor Bahru,federal,[P.160]
1982-04-22,GE-06,Johor,P.114 Johor Bahru,federal,[P.160]
1986-08-02,GE-07,Johor,P.130 Johor Bahru,federal,[P.160]
1990-10-20,GE-08,Johor,P.130 Johor Bahru,federal,[P.160]
1995-04-24,GE-09,Johor,P.141 Johor Bahru,federal,[P.160]
1999-11-29,GE-10,Johor,P.141 Johor Bahru,federal,[P.160]
2004-03-21,GE-11,Johor,P.160 Johor Bahru,federal,[P.160]
2008-03-08,GE-12,Johor,P.160 Johor Bahru,federal,[P.160]
2013-05-05,GE-13,Johor,P.160 Johor Bahru,federal,[P.160]
2018-05-09,GE-14,Johor,P.160 Johor Bahru,federal,[P.160]
2022-11-19,GE-15,Johor,P.160 Johor Bahru,federal,[P.160]
1959-05-20,GE-01,Johor,P.003 Johore Bahru Barat,federal,[P.161]
1964-04-25,GE-02,Johor,P.101 Johore Bahru Barat,federal,[P.161]
1969-05-10,GE-03,Johor,P.101 Johore Bahru Barat,federal,[P.161]
1974-08-24,GE-04,Johor,P.113 Pulai,federal,[P.161]
1978-07-08,GE-05,Johor,P.113 Pulai,federal,[P.161]
1982-04-22,GE-06,Johor,P.113 Pulai,federal,[P.161]
1986-08-02,GE-07,Johor,P.131 Pulai,federal,[P.161]
1990-10-20,GE-08,Johor,P.131 Pulai,federal,[P.161]
1995-04-24,GE-09,Johor,P.142 Pulai,federal,[P.161]
1999-11-29,GE-10,Johor,P.142 Pulai,federal,[P.161]
2004-03-21,GE-11,Johor,P.161 Pulai,federal,[P.161]
2008-03-08,GE-12,Johor,P.161 Pulai,federal,[P.161]
2013-05-05,GE-13,Johor,P.161 Pulai,federal,[P.161]
2018-05-09,GE-14,Johor,P.161 Pulai,federal,[P.161]
2022-11-19,GE-15,Johor,P.161 Pulai,federal,[P.161]
2023-09-09,BY-ELECTION,Johor,P.161 Pulai,federal,[P.161]
2008-03-08,GE-12,Johor,P.162 Gelang Patah,federal,[P.162]
2013-05-05,GE-13,Johor,P.162 Gelang Patah,federal,[P.162]
2018-05-09,GE-14,Johor,P.162 Iskandar Puteri,federal,[P.162]
2022-11-19,GE-15,Johor,P.162 Iskandar Puteri,federal,[P.162]
2004-03-21,GE-11,Johor,P.163 Kulai,federal,[P.163]
2008-03-08,GE-12,Johor,P.163 Kulai,federal,[P.163]
2013-05-05,GE-13,Johor,P.163 Kulai,federal,[P.163]
2018-05-09,GE-14,Johor,P.163 Kulai,federal,[P.163]
2022-11-19,GE-15,Johor,P.163 Kulai,federal,[P.163]
1974-08-24,GE-04,Johor,P.112 Pontian,federal,[P.164]
1978-07-08,GE-05,Johor,P.112 Pontian,federal,[P.164]
1982-04-22,GE-06,Johor,P.112 Pontian,federal,[P.164]
1986-08-02,GE-07,Johor,P.132 Pontian,federal,[P.164]
1990-10-20,GE-08,Johor,P.132 Pontian,federal,[P.164]
1995-04-24,GE-09,Johor,P.144 Pontian,federal,[P.164]
1999-11-29,GE-10,Johor,P.144 Pontian,federal,[P.164]
2004-03-21,GE-11,Johor,P.164 Pontian,federal,[P.164]
2008-03-08,GE-12,Johor,P.164 Pontian,federal,[P.164]
2013-05-05,GE-13,Johor,P.164 Pontian,federal,[P.164]
2018-05-09,GE-14,Johor,P.164 Pontian,federal,[P.164]
2022-11-19,GE-15,Johor,P.164 Pontian,federal,[P.164]
2008-03-08,GE-12,Johor,P.165 Tanjong Piai,federal,[P.165]
2013-05-05,GE-13,Johor,P.165 Tanjong Piai,federal,[P.165]
2018-05-09,GE-14,Johor,P.165 Tanjung Piai,federal,[P.165]
2019-11-16,BY-ELECTION,Johor,P.165 Tanjung Piai,federal,[P.165]
2022-11-19,GE-15,Johor,P.165 Tanjung Piai,federal,[P.165]
1969-05-10,GE-03,Sabah,P.112 Labuan-Beaufort,federal,"[P.166,P.177,P.178]"
1974-08-24,GE-04,Sabah,P.126 Hilir Padas,federal,"[P.166,P.177,P.178]"
1978-07-08,GE-05,Sabah,P.126 Hilir Padas,federal,"[P.166,P.177,P.178]"
1982-04-22,GE-06,Sabah,P.126 Hilir Padas,federal,"[P.166,P.177,P.178]"
1986-08-02,GE-07,W.P. Labuan,P.133 Labuan,federal,[P.166]
1990-10-20,GE-08,W.P. Labuan,P.133 Labuan,federal,[P.166]
1995-04-24,GE-09,W.P. Labuan,P.145 Labuan,federal,[P.166]
1999-11-29,GE-10,W.P. Labuan,P.145 Labuan,federal,[P.166]
2004-03-21,GE-11,W.P. Labuan,P.166 Labuan,federal,[P.166]
2008-03-08,GE-12,W.P. Labuan,P.166 Labuan,federal,[P.166]
2013-05-05,GE-13,W.P. Labuan,P.166 Labuan,federal,[P.166]
2018-05-09,GE-14,W.P. Labuan,P.166 Labuan,federal,[P.166]
2022-11-19,GE-15,W.P. Labuan,P.166 Labuan,federal,[P.166]
2004-03-21,GE-11,Sabah,P.167 Kudat,federal,[P.167]
2008-03-08,GE-12,Sabah,P.167 Kudat,federal,[P.167]
2013-05-05,GE-13,Sabah,P.167 Kudat,federal,[P.167]
2018-05-09,GE-14,Sabah,P.167 Kudat,federal,[P.167]
2022-11-19,GE-15,Sabah,P.167 Kudat,federal,[P.167]
2004-03-21,GE-11,Sabah,P.168 Kota Marudu,federal,[P.168]
2008-03-08,GE-12,Sabah,P.168 Kota Marudu,federal,[P.168]
2013-05-05,GE-13,Sabah,P.168 Kota Marudu,federal,[P.168]
2018-05-09,GE-14,Sabah,P.168 Kota Marudu,federal,[P.168]
2022-11-19,GE-15,Sabah,P.168 Kota Marudu,federal,[P.168]
1969-05-10,GE-03,Sabah,P.107 Kota Belud,federal,[P.169]
1974-08-24,GE-04,Sabah,P.117 Kota Belud,federal,[P.169]
1978-07-08,GE-05,Sabah,P.117 Kota Belud,federal,[P.169]
1982-04-22,GE-06,Sabah,P.117 Kota Belud,federal,[P.169]
1986-08-02,GE-07,Sabah,P.136 Kota Belud,federal,[P.169]
1990-10-20,GE-08,Sabah,P.136 Kota Belud,federal,[P.169]
1995-04-24,GE-09,Sabah,P.148 Kota Belud,federal,[P.169]
1999-11-29,GE-10,Sabah,P.148 Kota Belud,federal,[P.169]
2004-03-21,GE-11,Sabah,P.169 Kota Belud,federal,[P.169]
2008-03-08,GE-12,Sabah,P.169 Kota Belud,federal,[P.169]
2013-05-05,GE-13,Sabah,P.169 Kota Belud,federal,[P.169]
2018-05-09,GE-14,Sabah,P.169 Kota Belud,federal,[P.169]
2022-11-19,GE-15,Sabah,P.169 Kota Belud,federal,[P.169]
1969-05-10,GE-03,Sabah,P.108 Tuaran,federal,[P.170]
1974-08-24,GE-04,Sabah,P.119 Tuaran,federal,[P.170]
1978-07-08,GE-05,Sabah,P.119 Tuaran,federal,[P.170]
1982-04-22,GE-06,Sabah,P.119 Tuaran,federal,[P.170]
1986-08-02,GE-07,Sabah,P.137 Tuaran,federal,[P.170]
1990-10-20,GE-08,Sabah,P.137 Tuaran,federal,[P.170]
1995-04-24,GE-09,Sabah,P.149 Tuaran,federal,[P.170]
1999-11-29,GE-10,Sabah,P.149 Tuaran,federal,[P.170]
2004-03-21,GE-11,Sabah,P.170 Tuaran,federal,[P.170]
2008-03-08,GE-12,Sabah,P.170 Tuaran,federal,[P.170]
2013-05-05,GE-13,Sabah,P.170 Tuaran,federal,[P.170]
2018-05-09,GE-14,Sabah,P.170 Tuaran,federal,[P.170]
2022-11-19,GE-15,Sabah,P.170 Tuaran,federal,[P.170]
2004-03-21,GE-11,Sabah,P.171 Sepanggar,federal,[P.171]
2008-03-08,GE-12,Sabah,P.171 Sepanggar,federal,[P.171]
2013-05-05,GE-13,Sabah,P.171 Sepanggar,federal,[P.171]
2018-05-09,GE-14,Sabah,P.171 Sepanggar,federal,[P.171]
2022-11-19,GE-15,Sabah,P.171 Sepanggar,federal,[P.171]
2004-03-21,GE-11,Sabah,P.172 Kota Kinabalu,federal,[P.172]
2008-03-08,GE-12,Sabah,P.172 Kota Kinabalu,federal,[P.172]
2013-05-05,GE-13,Sabah,P.172 Kota Kinabalu,federal,[P.172]
2018-05-09,GE-14,Sabah,P.172 Kota Kinabalu,federal,[P.172]
2022-11-19,GE-15,Sabah,P.172 Kota Kinabalu,federal,[P.172]
2004-03-21,GE-11,Sabah,P.173 Putatan,federal,[P.173]
2008-03-08,GE-12,Sabah,P.173 Putatan,federal,[P.173]
2013-05-05,GE-13,Sabah,P.173 Putatan,federal,[P.173]
2018-05-09,GE-14,Sabah,P.173 Putatan,federal,[P.173]
2022-11-19,GE-15,Sabah,P.173 Putatan,federal,[P.173]
1969-05-10,GE-03,Sabah,P.110 Penampang,federal,[P.174]
1974-08-24,GE-04,Sabah,P.122 Penampang,federal,[P.174]
1978-07-08,GE-05,Sabah,P.122 Penampang,federal,[P.174]
1982-04-22,GE-06,Sabah,P.122 Penampang,federal,[P.174]
1986-08-02,GE-07,Sabah,P.143 Penampang,federal,[P.174]
1990-10-20,GE-08,Sabah,P.143 Penampang,federal,[P.174]
1995-04-24,GE-09,Sabah,P.152 Penampang,federal,[P.174]
1999-11-29,GE-10,Sabah,P.152 Penampang,federal,[P.174]
2004-03-21,GE-11,Sabah,P.174 Penampang,federal,[P.174]
2008-03-08,GE-12,Sabah,P.174 Penampang,federal,[P.174]
2013-05-05,GE-13,Sabah,P.174 Penampang,federal,[P.174]
2018-05-09,GE-14,Sabah,P.174 Penampang,federal,[P.174]
2022-11-19,GE-15,Sabah,P.174 Penampang,federal,[P.174]
1986-08-02,GE-07,Sabah,P.146 Papar,federal,[P.175]
1990-10-20,GE-08,Sabah,P.146 Papar,federal,[P.175]
1995-04-24,GE-09,Sabah,P.153 Papar,federal,[P.175]
1999-11-29,GE-10,Sabah,P.153 Papar,federal,[P.175]
2004-03-21,GE-11,Sabah,P.175 Papar,federal,[P.175]
2008-03-08,GE-12,Sabah,P.175 Papar,federal,[P.175]
2013-05-05,GE-13,Sabah,P.175 Papar,federal,[P.175]
2018-05-09,GE-14,Sabah,P.175 Papar,federal,[P.175]
2022-11-19,GE-15,Sabah,P.175 Papar,federal,[P.175]
1969-05-10,GE-03,Sabah,P.111 Kimanis,federal,[P.176]
1974-08-24,GE-04,Sabah,P.125 Kimanis,federal,[P.176]
1978-07-08,GE-05,Sabah,P.125 Kimanis,federal,[P.176]
1982-04-22,GE-06,Sabah,P.125 Kimanis,federal,[P.176]
1986-08-02,GE-07,Sabah,P.147 Kimanis,federal,[P.176]
1990-10-20,GE-08,Sabah,P.147 Kimanis,federal,[P.176]
2004-03-21,GE-11,Sabah,P.176 Kimanis,federal,[P.176]
2008-03-08,GE-12,Sabah,P.176 Kimanis,federal,[P.176]
2013-05-05,GE-13,Sabah,P.176 Kimanis,federal,[P.176]
2018-05-09,GE-14,Sabah,P.176 Kimanis,federal,[P.176]
2020-01-18,BY-ELECTION,Sabah,P.176 Kimanis,federal,[P.176]
2022-11-19,GE-15,Sabah,P.176 Kimanis,federal,[P.176]
1995-04-24,GE-09,Sabah,P.154 Beaufort,federal,[P.177]
1999-11-29,GE-10,Sabah,P.154 Beaufort,federal,[P.177]
2004-03-21,GE-11,Sabah,P.177 Beaufort,federal,[P.177]
2008-03-08,GE-12,Sabah,P.177 Beaufort,federal,[P.177]
2013-05-05,GE-13,Sabah,P.177 Beaufort,federal,[P.177]
2018-05-09,GE-14,Sabah,P.177 Beaufort,federal,[P.177]
2022-11-19,GE-15,Sabah,P.177 Beaufort,federal,[P.177]
1995-04-24,GE-09,Sabah,P.155 Sipitang,federal,[P.178]
1999-11-29,GE-10,Sabah,P.155 Sipitang,federal,[P.178]
2004-03-21,GE-11,Sabah,P.178 Sipitang,federal,[P.178]
2008-03-08,GE-12,Sabah,P.178 Sipitang,federal,[P.178]
2013-05-05,GE-13,Sabah,P.178 Sipitang,federal,[P.178]
2018-05-09,GE-14,Sabah,P.178 Sipitang,federal,[P.178]
2022-11-19,GE-15,Sabah,P.178 Sipitang,federal,[P.178]
2004-03-21,GE-11,Sabah,P.179 Ranau,federal,[P.179]
2008-03-08,GE-12,Sabah,P.179 Ranau,federal,[P.179]
2013-05-05,GE-13,Sabah,P.179 Ranau,federal,[P.179]
2018-05-09,GE-14,Sabah,P.179 Ranau,federal,[P.179]
2022-11-19,GE-15,Sabah,P.179 Ranau,federal,[P.179]
1974-08-24,GE-04,Sabah,P.127 Keningau,federal,[P.180]
1978-07-08,GE-05,Sabah,P.127 Keningau,federal,[P.180]
1982-04-22,GE-06,Sabah,P.127 Keningau,federal,[P.180]
1986-08-02,GE-07,Sabah,P.142 Keningau,federal,[P.180]
1990-10-20,GE-08,Sabah,P.142 Keningau,federal,[P.180]
1995-04-24,GE-09,Sabah,P.157 Keningau,federal,[P.180]
1999-11-29,GE-10,Sabah,P.157 Keningau,federal,[P.180]
2004-03-21,GE-11,Sabah,P.180 Keningau,federal,[P.180]
2008-03-08,GE-12,Sabah,P.180 Keningau,federal,[P.180]
2013-05-05,GE-13,Sabah,P.180 Keningau,federal,[P.180]
2018-05-09,GE-14,Sabah,P.180 Keningau,federal,[P.180]
2022-11-19,GE-15,Sabah,P.180 Keningau,federal,[P.180]
1995-04-24,GE-09,Sabah,P.158 Tenom,federal,[P.181]
1999-11-29,GE-10,Sabah,P.158 Tenom,federal,[P.181]
2004-03-21,GE-11,Sabah,P.181 Tenom,federal,[P.181]
2008-03-08,GE-12,Sabah,P.181 Tenom,federal,[P.181]
2013-05-05,GE-13,Sabah,P.181 Tenom,federal,[P.181]
2018-05-09,GE-14,Sabah,P.181 Tenom,federal,[P.181]
2022-11-19,GE-15,Sabah,P.181 Tenom,federal,[P.181]
1986-08-02,GE-07,Sabah,P.150 Pensiangan,federal,[P.182]
1990-10-20,GE-08,Sabah,P.150 Pensiangan,federal,[P.182]
2004-03-21,GE-11,Sabah,P.182 Pensiangan,federal,[P.182]
2008-03-08,GE-12,Sabah,P.182 Pensiangan,federal,[P.182]
2013-05-05,GE-13,Sabah,P.182 Pensiangan,federal,[P.182]
2018-05-09,GE-14,Sabah,P.182 Pensiangan,federal,[P.182]
2022-11-19,GE-15,Sabah,P.182 Pensiangan,federal,[P.182]
1995-04-24,GE-09,Sabah,P.159 Beluran,federal,[P.183]
1999-11-29,GE-10,Sabah,P.159 Beluran,federal,[P.183]
2004-03-21,GE-11,Sabah,P.183 Beluran,federal,[P.183]
2008-03-08,GE-12,Sabah,P.183 Beluran,federal,[P.183]
2013-05-05,GE-13,Sabah,P.183 Beluran,federal,[P.183]
2018-05-09,GE-14,Sabah,P.183 Beluran,federal,[P.183]
2022-11-19,GE-15,Sabah,P.183 Beluran,federal,[P.183]
1995-04-24,GE-09,Sabah,P.160 Libaran,federal,[P.184]
1999-11-29,GE-10,Sabah,P.160 Libaran,federal,[P.184]
2004-03-21,GE-11,Sabah,P.184 Libaran,federal,[P.184]
2008-03-08,GE-12,Sabah,P.184 Libaran,federal,[P.184]
2013-05-05,GE-13,Sabah,P.184 Libaran,federal,[P.184]
2018-05-09,GE-14,Sabah,P.184 Libaran,federal,[P.184]
2022-11-19,GE-15,Sabah,P.184 Libaran,federal,[P.184]
2004-03-21,GE-11,Sabah,P.185 Batu Sapi,federal,[P.185]
2008-03-08,GE-12,Sabah,P.185 Batu Sapi,federal,[P.185]
2010-11-04,BY-ELECTION,Sabah,P.185 Batu Sapi,federal,[P.185]
2013-05-05,GE-13,Sabah,P.185 Batu Sapi,federal,[P.185]
2018-05-09,GE-14,Sabah,P.185 Batu Sapi,federal,[P.185]
2022-11-19,GE-15,Sabah,P.185 Batu Sapi,federal,[P.185]
1969-05-10,GE-03,Sabah,P.116 Sandakan,federal,[P.186]
1974-08-24,GE-04,Sabah,P.123 Sandakan,federal,[P.186]
1978-07-08,GE-05,Sabah,P.123 Sandakan,federal,[P.186]
1982-04-22,GE-06,Sabah,P.123 Sandakan,federal,[P.186]
1986-08-02,GE-07,Sabah,P.140 Sandakan,federal,[P.186]
1990-10-20,GE-08,Sabah,P.140 Sandakan,federal,[P.186]
1995-04-24,GE-09,Sabah,P.161 Sandakan,federal,[P.186]
1999-11-29,GE-10,Sabah,P.161 Sandakan,federal,[P.186]
2004-03-21,GE-11,Sabah,P.186 Sandakan,federal,[P.186]
2008-03-08,GE-12,Sabah,P.186 Sandakan,federal,[P.186]
2013-05-05,GE-13,Sabah,P.186 Sandakan,federal,[P.186]
2018-05-09,GE-14,Sabah,P.186 Sandakan,federal,[P.186]
2019-05-11,BY-ELECTION,Sabah,P.186 Sandakan,federal,[P.186]
2022-11-19,GE-15,Sabah,P.186 Sandakan,federal,[P.186]
1969-05-10,GE-03,Sabah,P.118 Kinabatangan,federal,[P.187]
1974-08-24,GE-04,Sabah,P.124 Kinabatangan,federal,[P.187]
1978-07-08,GE-05,Sabah,P.124 Kinabatangan,federal,[P.187]
1982-04-22,GE-06,Sabah,P.124 Kinabatangan,federal,[P.187]
1986-08-02,GE-07,Sabah,P.141 Kinabatangan,federal,[P.187]
1990-10-20,GE-08,Sabah,P.141 Kinabatangan,federal,[P.187]
1995-04-24,GE-09,Sabah,P.162 Kinabatangan,federal,[P.187]
1999-11-29,GE-10,Sabah,P.162 Kinabatangan,federal,[P.187]
2004-03-21,GE-11,Sabah,P.187 Kinabatangan,federal,[P.187]
2008-03-08,GE-12,Sabah,P.187 Kinabatangan,federal,[P.187]
2013-05-05,GE-13,Sabah,P.187 Kinabatangan,federal,[P.187]
2018-05-09,GE-14,Sabah,P.187 Kinabatangan,federal,[P.187]
2022-11-19,GE-15,Sabah,P.187 Kinabatangan,federal,[P.187]
1974-08-24,GE-04,Sabah,P.128 Silam,federal,[P.188]
1978-07-08,GE-05,Sabah,P.128 Silam,federal,[P.188]
1982-04-22,GE-06,Sabah,P.128 Silam,federal,[P.188]
1986-08-02,GE-07,Sabah,P.152 Silam,federal,[P.188]
1990-10-20,GE-08,Sabah,P.152 Silam,federal,[P.188]
1995-04-24,GE-09,Sabah,P.163 Silam,federal,[P.188]
1999-11-29,GE-10,Sabah,P.163 Silam,federal,[P.188]
2004-03-21,GE-11,Sabah,P.188 Silam,federal,[P.188]
2008-03-08,GE-12,Sabah,P.188 Silam,federal,[P.188]
2013-05-05,GE-13,Sabah,P.188 Silam,federal,[P.188]
2018-05-09,GE-14,Sabah,P.188 Silam,federal,[P.188]
2022-11-19,GE-15,Sabah,P.188 Lahad Datu,federal,[P.188]
1986-08-02,GE-07,Sabah,P.153 Semporna,federal,[P.189]
1990-10-20,GE-08,Sabah,P.153 Semporna,federal,[P.189]
1995-04-24,GE-09,Sabah,P.164 Semporna,federal,[P.189]
1999-11-29,GE-10,Sabah,P.164 Semporna,federal,[P.189]
2004-03-21,GE-11,Sabah,P.189 Semporna,federal,[P.189]
2008-03-08,GE-12,Sabah,P.189 Semporna,federal,[P.189]
2013-05-05,GE-13,Sabah,P.189 Semporna,federal,[P.189]
2018-05-09,GE-14,Sabah,P.189 Semporna,federal,[P.189]
2022-11-19,GE-15,Sabah,P.189 Semporna,federal,[P.189]
1969-05-10,GE-03,Sabah,P.120 Tawau,federal,[P.190]
1974-08-24,GE-04,Sabah,P.130 Tawau,federal,[P.190]
1978-07-08,GE-05,Sabah,P.130 Tawau,federal,[P.190]
1982-04-22,GE-06,Sabah,P.130 Tawau,federal,[P.190]
1986-08-02,GE-07,Sabah,P.151 Tawau,federal,[P.190]
1990-10-20,GE-08,Sabah,P.151 Tawau,federal,[P.190]
1995-04-24,GE-09,Sabah,P.165 Tawau,federal,[P.190]
1999-11-29,GE-10,Sabah,P.165 Tawau,federal,[P.190]
2004-03-21,GE-11,Sabah,P.190 Tawau,federal,[P.190]
2008-03-08,GE-12,Sabah,P.190 Tawau,federal,[P.190]
2013-05-05,GE-13,Sabah,P.190 Tawau,federal,[P.190]
2018-05-09,GE-14,Sabah,P.190 Tawau,federal,[P.190]
2022-11-19,GE-15,Sabah,P.190 Tawau,federal,[P.190]
2004-03-21,GE-11,Sabah,P.191 Kalabakan,federal,[P.191]
2008-03-08,GE-12,Sabah,P.191 Kalabakan,federal,[P.191]
2013-05-05,GE-13,Sabah,P.191 Kalabakan,federal,[P.191]
2018-05-09,GE-14,Sabah,P.191 Kalabakan,federal,[P.191]
2022-11-19,GE-15,Sabah,P.191 Kalabakan,federal,[P.191]
1978-07-08,GE-05,Sarawak,P.131 Mas Gading,federal,[P.192]
1982-04-22,GE-06,Sarawak,P.131 Mas Gading,federal,[P.192]
1986-08-02,GE-07,Sarawak,P.154 Mas Gading,federal,[P.192]
1990-10-20,GE-08,Sarawak,P.154 Mas Gading,federal,[P.192]
1995-04-24,GE-09,Sarawak,P.166 Mas Gading,federal,[P.192]
1999-11-29,GE-10,Sarawak,P.166 Mas Gading,federal,[P.192]
2004-03-21,GE-11,Sarawak,P.192 Mas Gading,federal,[P.192]
2008-03-08,GE-12,Sarawak,P.192 Mas Gading,federal,[P.192]
2013-05-05,GE-13,Sarawak,P.192 Mas Gading,federal,[P.192]
2018-05-09,GE-14,Sarawak,P.192 Mas Gading,federal,[P.192]
2022-11-19,GE-15,Sarawak,P.192 Mas Gading,federal,[P.192]
1969-05-10,GE-03,Sarawak,P.123 Santubong,federal,[P.193]
1974-08-24,GE-04,Sarawak,P.133 Santubong,federal,[P.193]
1978-07-08,GE-05,Sarawak,P.133 Santubong,federal,[P.193]
1982-04-22,GE-06,Sarawak,P.133 Santubong,federal,[P.193]
1986-08-02,GE-07,Sarawak,P.156 Santubong,federal,[P.193]
1990-10-20,GE-08,Sarawak,P.155 Santubong,federal,[P.193]
1995-04-24,GE-09,Sarawak,P.167 Santubong,federal,[P.193]
1999-11-29,GE-10,Sarawak,P.167 Santubong,federal,[P.193]
2004-03-21,GE-11,Sarawak,P.193 Santubong,federal,[P.193]
2008-03-08,GE-12,Sarawak,P.193 Santubong,federal,[P.193]
2013-05-05,GE-13,Sarawak,P.193 Santubong,federal,[P.193]
2018-05-09,GE-14,Sarawak,P.193 Santubong,federal,[P.193]
