state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Pahang,N.10 Benus,Benus,3,Chow Tek Noe,5540,PERIKATAN,2160
Pahang,N.11 Mentakab,Mentakab,1,Sallehuddin Bin Awang Pekan,5541,PERIKATAN,2330
Pahang,N.11 Mentakab,Mentakab,2,Mohd. Said Bin Ibrahim,5542,PAS,988
Pahang,N.11 Mentakab,Mentakab,3,Mat Bin Yaacob,5543,SF,1457
Pahang,N.12 Chenor,Chenor,1,Wan Abdul Aziz Bin Ungku Haji Abdullah,5544,PERIKATAN,1928
Pahang,N.12 Chenor,Chenor,2,Wan Ahmad Bin Wan Mohd. Salleh,5545,PAS,1000
Pahang,N.12 Chenor,Chenor,3,Md. Sham Bin Bilal Bar,5546,SF,234
Pahang,N.13 Triang,Triang,1,Yap Kim Chuan,5547,SF,1096
Pahang,N.13 Triang,Triang,2,Lum Wah Kum Alias Lum Ban Kee,5548,PERIKATAN,1967
Pahang,N.13 Triang,Triang,3,Abdullah Bin Mohamed,12214,PAS,756
Pahang,N.14 Kuala Semantan,Kuala Semantan,1,Jaafar Bin Hussin,5550,SF,664
Pahang,N.14 Kuala Semantan,Kuala Semantan,2,Abdul Wahab Bin Mohamed Zabidin,5551,PAS,500
Pahang,N.14 Kuala Semantan,Kuala Semantan,3,Awang Ngah Bin Tok Muda Ibrahim,5552,PERIKATAN,1431
Pahang,N.15 Jenderak,Jenderak,1,Abdul Aziz Bin Uda,5553,PAS,1344
Pahang,N.15 Jenderak,Jenderak,2,Mohd. Yusof Bin Haji Long,5554,PERIKATAN,1614
Pahang,N.16 Sanggang,Sanggang,1,Salleh Bin Tais,5555,BEBAS,282
Pahang,N.16 Sanggang,Sanggang,2,Dato' Abu Samah Bin Haji Ali,492,PAS,1071
Pahang,N.16 Sanggang,Sanggang,3,Yahaya Bin Hj. Mohd. Seh,5557,PERIKATAN,1545
Pahang,N.17 Tanah Puteh,Tanah Puteh,1,Dato' Setia Bakti Wong Kwan Tan,5558,PERIKATAN,2265
Pahang,N.17 Tanah Puteh,Tanah Puteh,2,Shaikh Hussin Bin Shaikh Long,5559,PAS,487
Pahang,N.18 Telok Sisek,Telok Sisek,1,Haji Hamzah Bin Dahaman,240,PAS,765
Pahang,N.18 Telok Sisek,Telok Sisek,2,Mahimon Binti Harun,5561,PERIKATAN,1673
Pahang,N.19 Beserah,Beserah,1,Haji Nik Leh Bin Haji Nik Mat,5562,PAS,724
Pahang,N.19 Beserah,Beserah,2,Abdul Aziz Bin Ahmad,5563,PERIKATAN,2453
Pahang,N.20 Ulu Kuantan,Ulu Kuantan,1,Abdul Aziz Bin Kassim,856,PAS,526
Pahang,N.20 Ulu Kuantan,Ulu Kuantan,2,Zainuddin Bin Haji Ahmad,5565,PERIKATAN,2274
Pahang,N.20 Ulu Kuantan,Ulu Kuantan,3,Mohamed Kameil Bin H. Ibrahim,5566,SF,898
Pahang,N.21 Kuala Pahang,Kuala Pahang,1,Sulong Bin Awang Hitam,5567,PAS,1461
Pahang,N.21 Kuala Pahang,Kuala Pahang,2,Muhamad Bin Jusoh,5568,PERIKATAN,2379
Pahang,N.21 Kuala Pahang,Kuala Pahang,3,Syed Muhammad Bin Tuan Ngah,5569,BEBAS,167
Pahang,N.22 Bandar Bentong,Bandar Bentong,1,Chow Seng Toong,5570,PERIKATAN,0
Pahang,N.23 Pahang Tua,Pahang Tua,1,Abdul Hamid Bin Awang Hitam,5571,PAS,1389
Pahang,N.23 Pahang Tua,Pahang Tua,2,Tengku Haji Ja'Afar Bin Tengku Muda Ali,5572,BEBAS,266
Pahang,N.23 Pahang Tua,Pahang Tua,3,Ahmad Bin Othman Alias Haji Ahmad Bin Othman,5573,PERIKATAN,2877
Pahang,N.24 Rompin,Rompin,1,Tengku Abdul Hamid Ibni Al-Marhom Sultan Abdullah,5574,PAS,1096
Pahang,N.24 Rompin,Rompin,2,Ibrahim Bin Arshad,527,PERIKATAN,1839
