state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Kelantan,N.14 Chetok,Chetok,2,Zakaria Bin Hasan,11695,BEBAS,25
Kelantan,N.14 Chetok,Chetok,3,Ustaz Afifi,20648,BN,6044
Kelantan,N.14 Chetok,Chetok,4,Haji Zuraidin Bin Abdullah,20649,PAS,8701
Kelantan,N.15 Gual Periok,Gual Periok,1,Cikgu Li,8280,BN,6509
Kelantan,N.15 Gual Periok,Gual Periok,2,Lawyer Wan,20733,PKR,1570
Kelantan,N.15 Gual Periok,Gual Periok,3,Ustaz Mat,16353,PAS,8632
Kelantan,N.16 Apam Putra,Apam Putra,1,Akbar,20653,BN,6786
Kelantan,N.16 Apam Putra,Apam Putra,2,Abd Rasul,19270,PAS,7134
Kelantan,N.16 Apam Putra,Apam Putra,3,Syam Ghaz,4538,PKR,1082
Kelantan,N.17 Salor,Salor,1,Husam Musa,3826,PKR,3617
Kelantan,N.17 Salor,Salor,2,Haji Saiful,20657,PAS,11206
Kelantan,N.17 Salor,Salor,3,Datuk Noordin,19271,BN,6540
Kelantan,N.18 Pasir Tumboh,Pasir Tumboh,1,Cikgu Noor Yazid,20659,PKR,2759
Kelantan,N.18 Pasir Tumboh,Pasir Tumboh,2,Ustaz Abd Rahman,20660,PAS,12470
Kelantan,N.18 Pasir Tumboh,Pasir Tumboh,3,Bakri Bin Yusoff,20661,BN,5049
Kelantan,N.19 Demit,Demit,1,Kak Long Nurul Amal,20662,BN,4553
Kelantan,N.19 Demit,Demit,2,Kak Taz,20663,PAS,13621
Kelantan,N.19 Demit,Demit,3,Dr.Wan Ahmad Kamil,4505,PKR,3601
Kelantan,N.20 Tawang,Tawang,1,Ustaz Hassan,4470,PAS,14991
Kelantan,N.20 Tawang,Tawang,2,Datuk Mohd Radzuan Bin Abdullah,20666,BN,10408
Kelantan,N.21 Pantai Irama,Pantai Irama,1,Haji Mie,20667,PAS,12827
Kelantan,N.21 Pantai Irama,Pantai Irama,2,Dato' Dr. Ilias Bin Husain,17731,BN,10348
Kelantan,N.21 Pantai Irama,Pantai Irama,3,Hj Ismail,20669,PKR,1445
Kelantan,N.22 Jelawat,Jelawat,1,Pak Su Wan,8258,BN,9968
Kelantan,N.22 Jelawat,Jelawat,2,Cikgu Azziz,19282,PAS,12463
Kelantan,N.22 Jelawat,Jelawat,3,Mohd Fami Zakaria,20672,PKR,1425
Kelantan,N.23 Melor,Melor,1,Hj Aziz,20673,PKR,2122
Kelantan,N.23 Melor,Melor,2,Cikgu Haji Azmi,20674,BN,7173
Kelantan,N.23 Melor,Melor,3,Dr. Yusnan,19284,PAS,7820
Kelantan,N.24 Kadok,Kadok,1,Ustaz Him,12805,PKR,1246
Kelantan,N.24 Kadok,Kadok,2,Hj Azami,17735,PAS,7025
Kelantan,N.24 Kadok,Kadok,3,Azam Ismail,20678,BN,5161
Kelantan,N.25 Kok Lanas,Kok Lanas,1,Ustaz Nik,19287,PAS,9799
Kelantan,N.25 Kok Lanas,Kok Lanas,2,Dr. Hanapi,20680,PKR,1779
Kelantan,N.25 Kok Lanas,Kok Lanas,3,Datuk Alwi,20681,BN,10921
Kelantan,N.26 Bukit Panau,Bukit Panau,1,Cikgu Dayang Saniah,20682,BN,10215
Kelantan,N.26 Bukit Panau,Bukit Panau,2,Dato' Abdul Fattah,19289,PAS,14506
Kelantan,N.26 Bukit Panau,Bukit Panau,3,Lawyer Hisham,20684,PKR,2963
Kelantan,N.27 Gual Ipoh,Gual Ipoh,1,Cikgu Bakri,4518,BN,8509
Kelantan,N.27 Gual Ipoh,Gual Ipoh,2,Cikgu Wan Yusoff,16401,PAS,7094
Kelantan,N.27 Gual Ipoh,Gual Ipoh,3,Abe Soba,20687,PKR,499
Kelantan,N.28 Kemahang,Kemahang,1,Wan Rakemi,20688,BN,6338
Kelantan,N.28 Kemahang,Kemahang,2,Mej (B) Dato Nizam,19294,PAS,7261
Kelantan,N.28 Kemahang,Kemahang,3,Bahari Bin Mohamad Nor,20690,PKR,737
Kelantan,N.29 Selising,Selising,1,Cikgu Ismail,20691,PKR,808
Kelantan,N.29 Selising,Selising,2,Ustaz Tuan Saripudin,20692,PAS,9640
Kelantan,N.29 Selising,Selising,3,Zul Ali,19295,BN,6520
Kelantan,N.30 Limbongan,Limbongan,1,Ustaz Nazlan,19299,PAS,10563
Kelantan,N.30 Limbongan,Limbongan,2,Cikgu Zarir,4413,PKR,1921
Kelantan,N.30 Limbongan,Limbongan,3,Tok Imam Hanafiah,20696,BN,7425
Kelantan,N.31 Semerak,Semerak,1,Cikgu Awi,20697,BN,7646
Kelantan,N.31 Semerak,Semerak,2,Kapten Wan Marzudi,4523,PKR,950
Kelantan,N.31 Semerak,Semerak,3,Tok Wan Hassan,20699,PAS,8278
Kelantan,N.32 Gaal,Gaal,1,Ustaz Rodzi,20700,PAS,7533
Kelantan,N.32 Gaal,Gaal,2,Dato' Dr. Kaisan,20701,BN,5956
Kelantan,N.32 Gaal,Gaal,3,Abe Man Batu Hitam,20702,PKR,897
Kelantan,N.33 Pulai Chondong,Pulai Chondong,1,Ustaz Azhar,192,PAS,9140
Kelantan,N.33 Pulai Chondong,Pulai Chondong,2,Cikgu Din,20704,PKR,1328
Kelantan,N.33 Pulai Chondong,Pulai Chondong,3,Hj Ahmad Tarmizi,20705,BN,7021
Kelantan,N.34 Temangan,Temangan,1,Dato' Dr. Fadzli Hassan,20706,PAS,8711
Kelantan,N.34 Temangan,Temangan,2,Redzuan,20707,PKR,914
Kelantan,N.34 Temangan,Temangan,3,Cikgu Adnan,20708,BN,6814
Kelantan,N.35 Kemuning,Kemuning,1,Ustaz Li,19309,PAS,9969
Kelantan,N.35 Kemuning,Kemuning,2,Cikgu Kadir,20710,PKR,2163
Kelantan,N.35 Kemuning,Kemuning,3,Eriandi,19308,BN,8934
Kelantan,N.36 Bukit Bunga,Bukit Bunga,1,Dato' Adhan Kechik,20712,BN,7068
Kelantan,N.36 Bukit Bunga,Bukit Bunga,2,Haji Ramzi Bin Mohd Yusoff,20713,PAS,5987
Kelantan,N.36 Bukit Bunga,Bukit Bunga,3,Asran Bin Alias,13036,PKR,659
Kelantan,N.37 Air Lanas,Air Lanas,1,Dato' Ustaz Lah,20715,PAS,6884
Kelantan,N.37 Air Lanas,Air Lanas,2,Dr Aminuddin,20716,PKR,608
Kelantan,N.37 Air Lanas,Air Lanas,3,Dato' Pa,19312,BN,7243
Kelantan,N.38 Kuala Balah,Kuala Balah,1,Hj. Pendi,20718,PAS,4714
Kelantan,N.38 Kuala Balah,Kuala Balah,2,Datuk Aziz,20719,BN,5592
Kelantan,N.39 Mengkebang,Mengkebang,1,Cikgu Wan Azlan,20720,PKR,829
Kelantan,N.39 Mengkebang,Mengkebang,2,Tok Ime Mat Min,20721,PAS,9295
Kelantan,N.39 Mengkebang,Mengkebang,3,Ustaz Zaki,20722,BN,5944
Kelantan,N.40 Guchil,Guchil,1,Zuber Bin Hassan,20723,BN,5285
Kelantan,N.40 Guchil,Guchil,2,Cikgu Roslan,19318,PKR,2362
Kelantan,N.40 Guchil,Guchil,3,Aziz Ahmad,20725,BEBAS,123
Kelantan,N.40 Guchil,Guchil,4,Hilmi Abdullah,20726,PAS,7564
Kelantan,N.41 Manek Urai,Manek Urai,1,Deraman Bin Mamat,20727,BEBAS,41
Kelantan,N.41 Manek Urai,Manek Urai,2,Abe Uji,19323,PAS,8683
Kelantan,N.41 Manek Urai,Manek Urai,3,Che Ni Zuki,20729,BN,4948
Kelantan,N.41 Manek Urai,Manek Urai,4,Ustaz Mat Dahan,20730,PKR,503
Kelantan,N.42 Dabong,Dabong,1,Tok Ime Ku Zaki,19325,PAS,4778
Kelantan,N.42 Dabong,Dabong,2,Mat Awang,20732,BN,4189
Kelantan,N.42 Dabong,Dabong,3,Lawyer Wan,20733,PKR,427
Kelantan,N.43 Nenggiri,Nenggiri,1,Ab Aziz,20734,BN,5506
Kelantan,N.43 Nenggiri,Nenggiri,2,Tok Ngulu Pi,20735,PAS,5045
Kelantan,N.43 Nenggiri,Nenggiri,3,Abang Man,20736,PKR,788
Kelantan,N.44 Paloh,Paloh,1,Ustaz Man,8283,PAS,5535
Kelantan,N.44 Paloh,Paloh,2,Ummi Nor,20738,PKR,417
Kelantan,N.44 Paloh,Paloh,3,Hj. Amran Bin Arifin,20739,BN,6974
Kelantan,N.45 Galas,Galas,1,Ustaz Mi,20740,PAS,5543
Kelantan,N.45 Galas,Galas,2,Abe Din,20741,BN,7281
Kelantan,N.45 Galas,Galas,3,Nasir,20742,PKR,2973
