state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Pahang,N.10 Damak,Damak,2,Lau Lee,14073,BN,6583
Pahang,N.10 Damak,Damak,3,Mohd Zai Bin Mustafa,15261,PAS,4732
Pahang,N.11 Pulau Tawar,Pulau Tawar,1,Mohamed Wahid,15262,PAS,5575
Pahang,N.11 Pulau Tawar,Pulau Tawar,2,Dr. Ahmad Shukri Bin Ismail,15263,BN,6338
Pahang,N.12 Beserah,Beserah,1,Cikgu Haji Mohd Yusof Bin Ibrahim,15264,PAS,7257
Pahang,N.12 Beserah,Beserah,2,Dato Haji Fauzi A. Rahman,15265,BN,8242
Pahang,N.13 Teruntum,Teruntum,1,Dato' Kan Tong Leong,15266,BN,10115
Pahang,N.13 Teruntum,Teruntum,2,Wong Kim Yun,15267,DAP,6436
Pahang,N.14 Indera Mahkota,Indera Mahkota,1,Razali Alias,15268,PKR,6864
Pahang,N.14 Indera Mahkota,Indera Mahkota,2,Ti Lian Ker,14083,BN,10439
Pahang,N.15 Sungai Lembing,Sungai Lembing,1,Tuan Haji Md. Sohaimi Bin Haji Mohamed Shah,15270,BN,5218
Pahang,N.15 Sungai Lembing,Sungai Lembing,2,Sulaiman Md Derus,4137,PAS,3921
Pahang,N.16 Lepar,Lepar,1,Hj. Ahmad Tajudin B. Hj. Sulaiman,15272,BN,8126
Pahang,N.16 Lepar,Lepar,2,Abu Bakar B. Lebai Sudin,3405,DAP,3951
Pahang,N.17 Penur,Penur,1,Abdul Aziz Haji Long,15274,PAS,9326
Pahang,N.17 Penur,Penur,2,Haji Zainuddin Jumaat,15275,BN,7401
Pahang,N.18 Kuala Pahang,Kuala Pahang,1,Dato Haji Abdullah Bin Md. Derus,15276,BN,3947
Pahang,N.18 Kuala Pahang,Kuala Pahang,2,Mohd Iqbal Hamdy Bin Mohd Rusdi,15277,PAS,5752
Pahang,N.19 Bebar,Bebar,1,Ishak Bin Muhamad,14093,BN,4442
Pahang,N.19 Bebar,Bebar,2,Cikgu Hj. Abu Kassim Bin Abdul Ghani,15279,PAS,3615
Pahang,N.20 Cini,Chini,1,Mohd Jafri Hj Abdul Rashid,3410,PKR,4060
Pahang,N.20 Cini,Chini,2,Dato Wan Mohamad Razali Bin Wan Mahussin,11819,BN,4055
Pahang,N.21 Luit,Luit,1,Hj. Ahmad Munawar Bin Hj. Abdul Jalil,15282,BN,3571
Pahang,N.21 Luit,Luit,2,Ustaz Hashim Yahaya,12940,PAS,2524
Pahang,N.22 Hulu Jempul,Hulu Jempul,1,Rosni Zahari,15284,BN,4770
Pahang,N.22 Hulu Jempul,Hulu Jempul,2,Haji Abd. Manaf B Othman,15285,PAS,3525
Pahang,N.23 Jengka,Jengka,1,Dato Haji Zainal Hassan,15286,BN,5019
Pahang,N.23 Jengka,Jengka,2,Ustaz Dato' Tuan Ibrahim,4508,PAS,5338
Pahang,N.24 Cenur,Cenur,1,Tuan Guru Haji Mohd Baki Othman,12979,PAS,3432
Pahang,N.24 Cenur,Cenur,2,Dato Hj. Tan Mohd Aminuddin B. Hj. Ishak,15289,BN,4429
Pahang,N.25 Jenderak,Jenderak,1,Haji Mohamed Bin Haji Jaafar,15290,BN,5344
Pahang,N.25 Jenderak,Jenderak,2,Ustaz Ahmad Nafiri Bin Md Toazi,15291,PAS,3369
Pahang,N.26 Sanggang,Sanggang,1,Ustaz Abdul Rahim Bin Abd. Latif,15292,PAS,4970
Pahang,N.26 Sanggang,Sanggang,2,Dato' Haji Abdullah Bin Haji Kia,9306,BN,6008
Pahang,N.27 Lancang,Lancang,1,Haji Mohd Sharkar Haji Shamsudin,15294,BN,6971
Pahang,N.27 Lancang,Lancang,2,Ustaz Abu Kassim Bin Manaf,15295,PAS,4332
Pahang,N.28 Bilut,Bilut,1,Soon Sau Choong,14119,DAP,4311
Pahang,N.28 Bilut,Bilut,2,Hoh Khai Mun,3755,BN,6207
Pahang,N.29 Ketari,Ketari,1,Choong Siew Onn,3046,DAP,5643
Pahang,N.29 Ketari,Ketari,2,Dato Loke Koon Kam,15299,BN,5874
Pahang,N.30 Sabai,Sabai,1,Woo Chee Wan,1769,DAP,2658
Pahang,N.30 Sabai,Sabai,2,M. Davendran,15301,BN,3748
Pahang,N.31 Pelangai,Pelangai,1,Dr Abdul Wahid Bin Ahmad Shuhaime,15302,PKR,2410
Pahang,N.31 Pelangai,Pelangai,2,Dato' Seri Adnan Yaakob,15303,BN,4529
Pahang,N.32 Semantan,Semantan,1,Haji Idris Bin Omar,14428,PAS,6165
Pahang,N.32 Semantan,Semantan,2,Dato' Haji Abdul Malik Bin Ismail,15305,BN,4851
Pahang,N.33 Teriang,Teriang,1,Tan Ah Been,15306,BN,3128
Pahang,N.33 Teriang,Teriang,2,Leong Ngah Ngah,11813,DAP,6078
Pahang,N.34 Guai,Guai,1,Mustaffa Mat Yasin,15308,BN,4721
Pahang,N.34 Guai,Guai,2,Mejar Hj Abdul Aziz Yaakob,15309,PAS,5244
Pahang,N.35 Bera,Bera,1,Zakaria B. Abdul Hamid,3764,PKR,3499
Pahang,N.35 Bera,Bera,2,Mohd Hayani B. Abdul Rahman,14127,BN,4568
Pahang,N.36 Bukit Ibam,Bukit Ibam,1,Ustaz Haji Sukri,15312,PAS,3478
Pahang,N.36 Bukit Ibam,Bukit Ibam,2,Dato' Haji Hasan Bin Ariffin,4755,BN,6035
Pahang,N.37 Muadzam Shah,Muadzam Shah,1,Maznah Mazlan,15314,BN,5200
Pahang,N.37 Muadzam Shah,Muadzam Shah,2,Abd. Kadir Bin Raman Sharif,15315,PKR,2894
Pahang,N.38 Tioman,Tioman,1,Cikgu Haji Mohd. Fadzil,15316,PAS,3307
Pahang,N.38 Tioman,Tioman,2,Dato' Haji Mustafar Bin Abu Bakar,15317,BN,4612
