state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Sarawak,N.39 Baleh,Baleh,1,Peter Gani Ak Kiai,8081,SNAP,1646
Sarawak,N.39 Baleh,Baleh,2,Joseph Ak Jenggot,9221,BEBAS,1300
Sarawak,N.39 Baleh,Baleh,3,James Jemot Ak. Maseng,9222,PBDS,2717
Sarawak,N.40 Belaga,Belaga,1,Stanley Ajang Batok,9223,BEBAS,575
Sarawak,N.40 Belaga,Belaga,2,Nyipa Kilah @ Nipah Batok,9224,BEBAS,1261
Sarawak,N.40 Belaga,Belaga,3,Tajang Laing,6282,BN,1900
Sarawak,N.41 Tatau,Tatau,1,Mohamad Julaihi Bin Haji Mohamad Hanaffie,9226,BEBAS,375
Sarawak,N.41 Tatau,Tatau,2,Ting Ling Kiew,1087,SNAP,1988
Sarawak,N.41 Tatau,Tatau,3,Bolhassan Bin Kambar,9228,BEBAS,2342
Sarawak,N.42 Kemena,Kemena,1,Datuk Celestine Ujang Anak Jilan,9229,BN,6703
Sarawak,N.42 Kemena,Kemena,2,Philip Chan Hwa Tat,9230,DAP,2926
Sarawak,N.42 Kemena,Kemena,3,Mohamad Bin Nawi,8087,BEBAS,536
Sarawak,N.43 Subis,Subis,1,Danson Milai Ak Unting,9232,BEBAS,3937
Sarawak,N.43 Subis,Subis,2,Usop Bin Wahab,9233,BN,5605
Sarawak,N.43 Subis,Subis,3,Jonathan Saong Ak Mamat,1657,BEBAS,236
Sarawak,N.44 Miri,Miri,1,Dr George Tan,9235,BN,0
Sarawak,N.45 Marudi,Marudi,1,Edward Jeli Ak. Blayong,6305,SNAP,3963
Sarawak,N.45 Marudi,Marudi,2,Patrick Sibat Ak Sujang,9237,PBDS,3114
Sarawak,N.46 Telang Usan,Telang Usan,1,Balan Seling,6309,SNAP,3019
Sarawak,N.46 Telang Usan,Telang Usan,2,Kebing Wan,3276,BEBAS,2438
Sarawak,N.47 Limbang,Limbang,1,Dato James Wong Kim Min,6313,SNAP,3399
Sarawak,N.47 Limbang,Limbang,2,Mohamed Bin Haji Abu Bakar,9241,BEBAS,2945
Sarawak,N.47 Limbang,Limbang,3,Christopher Sawan Ak. Jiram,9242,PBDS,1865
Sarawak,N.47 Limbang,Limbang,4,Ang Ek Meng,9243,BEBAS,102
Sarawak,N.48 Lawas,Lawas,1,L. Pagag Ak. Agong,9244,BEBAS,1984
Sarawak,N.48 Lawas,Lawas,2,Datuk Haji Noor Bin Haji Tahir,8104,BN,4194
