state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Pulau Pinang,N.13 Berapit,1,Oh Teck Aun,890,BN,25,4374
Pulau Pinang,N.13 Berapit,2,Seow Hun Khim @ Seow Hung Chuan,1149,BEBAS,1,1449
Pulau Pinang,N.13 Berapit,3,Kaw Hock Teik @ Khaw Teik Hock,10806,SDP,33,47
Pulau Pinang,N.13 Berapit,4,Chian Heng Kai @ Chin Soo Ha,1189,DAP,18,8949
Pulau Pinang,N.14 Machang Bubok,1,Goh Kheng Huat,2664,DAP,18,3951
Pulau Pinang,N.14 Machang Bubok,2,Goik Hock Lai,11916,BN,25,6426
Pulau Pinang,N.14 Machang Bubok,3,Yusoff Bin Abdul Latib,11917,PAS,3,1696
Pulau Pinang,N.15 Bukit Tengah,1,Tan Yam Soon,1428,DAP,18,4939
Pulau Pinang,N.15 Bukit Tengah,2,Tang Wooi Yin,11919,NASMA,52,248
Pulau Pinang,N.15 Bukit Tengah,3,Liong Ah Sow @ Liang Thau Sang,10825,BN,25,5945
Pulau Pinang,N.16 Sungai Bakap,1,Lim Boon Sho,11921,BN,25,4157
Pulau Pinang,N.16 Sungai Bakap,2,Mangsor B. Md. Rejab,11922,PAS,3,1413
Pulau Pinang,N.16 Sungai Bakap,3,Teoh Chung Hor @ Teoh Kooi Sneah,7575,BEBAS,1,3477
Pulau Pinang,N.17 Jawi,1,Chin Kooi Thoon,10826,DAP,18,7514
Pulau Pinang,N.17 Jawi,2,Khoo Soo Kheng,1152,BN,25,5268
Pulau Pinang,N.18 Sungai Acheh,1,Md. Noor B. Shaari,9713,DAP,18,2355
Pulau Pinang,N.18 Sungai Acheh,2,Gayah @ Ragayah Binti Ariff,11927,BN,25,3822
Pulau Pinang,N.18 Sungai Acheh,3,Abdul Rahman Bin Haji Mahyiddin,11928,PAS,3,860
Pulau Pinang,N.19 Tanjong Bunga,1,Peter Dason S/O Muthu Jaha Dason @ Peter Paul Dason,1158,DAP,18,5475
Pulau Pinang,N.19 Tanjong Bunga,2,Khoo Boo Yeang,11930,BN,25,7127
Pulau Pinang,N.20 Ayer Itam,1,Goi Hock Seng @ Gooi Hock Seng,1724,DAP,18,8949
Pulau Pinang,N.20 Ayer Itam,2,Wong Kam Hoong,2359,BN,25,5990
Pulau Pinang,N.21 Kebun Bunga,1,Dr. Ng Teng Kok,11933,SDP,33,179
Pulau Pinang,N.21 Kebun Bunga,2,Teng Hock Nan,11934,BN,25,5172
Pulau Pinang,N.21 Kebun Bunga,3,Huang Peter,11935,DAP,18,5227
Pulau Pinang,N.22 Padang Kota,1,Wong Hang Yoke,10855,DAP,18,5113
Pulau Pinang,N.22 Padang Kota,2,Dr. Lim Chong Eu,435,BN,25,6426
Pulau Pinang,N.23 Pengkalan Kota,1,Loh Hock Hun,11938,BN,25,7688
Pulau Pinang,N.23 Pengkalan Kota,2,Teoh Teik Huat,1718,DAP,18,10862
Pulau Pinang,N.24 Kampong Kolam,1,Tham Soon Seong,11940,BN,25,5211
Pulau Pinang,N.24 Kampong Kolam,2,Lim Kit Siang,698,DAP,18,8900
Pulau Pinang,N.25 Datok Keramat,1,Ong Hock Aun,11942,DAP,18,5970
Pulau Pinang,N.25 Datok Keramat,2,Ooi Ean Kwong,1432,BN,25,6918
Pulau Pinang,N.26 Sungai Pinang,1,Khoo Kay Por,6768,BN,25,8088
Pulau Pinang,N.26 Sungai Pinang,2,Balasundaram A/L Kanagaratnam,2354,DAP,18,6124
Pulau Pinang,N.27 Batu Lanchang,1,Tan Loo Jit @ Tan Yik Khoon,10859,DAP,18,9437
Pulau Pinang,N.27 Batu Lanchang,2,Tan Gim Hwa,7599,BN,25,4938
Pulau Pinang,N.28 Bukit Gelugor,1,Ho Sen Feek,11948,BN,25,4273
Pulau Pinang,N.28 Bukit Gelugor,2,Lim Kah Pin,1727,SDP,33,209
Pulau Pinang,N.28 Bukit Gelugor,3,Karpal Singh A/L Ram Singh,848,DAP,18,6801
Pulau Pinang,N.29 Paya Terubong,1,Chin Nyok Soo,9732,BN,25,7558
Pulau Pinang,N.29 Paya Terubong,2,Chong Eng Hua,11952,DAP,18,6793
Pulau Pinang,N.30 Batu Uban,1,Kee Phaik Cheen,11953,BN,25,7351
Pulau Pinang,N.30 Batu Uban,2,Said Bin Bakar,11954,PAS,3,2553
Pulau Pinang,N.30 Batu Uban,3,Tanasekharan A/L Autherapady,2996,DAP,18,4697
Pulau Pinang,N.31 Telok Bahang,1,Lim Keat Chai,11956,DAP,18,2936
Pulau Pinang,N.31 Telok Bahang,2,Mohd Bin Hashim,11957,PAS,3,1133
Pulau Pinang,N.31 Telok Bahang,3,Haji Yahaya Bin Ahmad,11958,BN,25,5133
Pulau Pinang,N.32 Telok Kumbar,1,Mat Tahir Bin Bakar,11959,PAS,3,2009
Pulau Pinang,N.32 Telok Kumbar,2,Mohd. Zain Bin Hj. Omar,10846,BN,25,6540
Pulau Pinang,N.33 Bayan Lepas,1,Mohideen Abdul Kader S/O Mohd. Yusoff Rawther,1156,PSRM,26,6214
Pulau Pinang,N.33 Bayan Lepas,2,Boey Weng Keat,2051,BN,25,7187
