state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Perak,N.08 Titi Serong,Titi Serong,2,Ustaz Abu Bakar Haji Hussian,21239,PAS,6993
Perak,N.08 Titi Serong,Titi Serong,3,Norsalewati Binti Mat Norwani,21240,BN,7460
Perak,N.09 Kuala Kurau,Kuala Kurau,1,Hj Shahrul Nizam,21241,BN,6012
Perak,N.09 Kuala Kurau,Kuala Kurau,2,Yunus Jamhari,19688,PKR,8655
Perak,N.09 Kuala Kurau,Kuala Kurau,3,Abdul Baharin Mat Desa,21243,PAS,5997
Perak,N.10 Alor Pongsu,Alor Pongsu,1,Cikgu Zaki,21244,PKR,4595
Perak,N.10 Alor Pongsu,Alor Pongsu,2,Dato' Sham Bin Mat Sahat,19691,BN,6556
Perak,N.10 Alor Pongsu,Alor Pongsu,3,Ust. Wan Tarmizi,21246,PAS,5394
Perak,N.11 Gunong Semanggol,Gunong Semanggol,1,Hj. Razman Zakaria,21247,PAS,7444
Perak,N.11 Gunong Semanggol,Gunong Semanggol,2,Zaini Bin Cha,16761,BN,5541
Perak,N.11 Gunong Semanggol,Gunong Semanggol,3,Ismail,21249,PKR,3520
Perak,N.12 Selinsing,Selinsing,1,Haji Husin Bin Din,19696,PAS,5070
Perak,N.12 Selinsing,Selinsing,2,Ustaz Saqif Ansorullah,21251,PKR,4016
Perak,N.12 Selinsing,Selinsing,3,Mohamad Noor Bin Dawoo,21252,BN,5167
Perak,N.13 Kuala Sepetang,Kuala Sepetang,1,Mohd Kamaruddin Bin Abu Bakar,21253,BN,8993
Perak,N.13 Kuala Sepetang,Kuala Sepetang,2,Chua Yee Ling,19699,PKR,8664
Perak,N.13 Kuala Sepetang,Kuala Sepetang,3,Haji Rahim Ismail,21255,PAS,6296
Perak,N.14 Changkat Jering,Changkat Jering,1,Ustaz Nordin Jaafar,21256,PAS,6199
Perak,N.14 Changkat Jering,Changkat Jering,2,Ir. Megat Shariffudin Ibrahim,21257,PKR,6896
Perak,N.14 Changkat Jering,Changkat Jering,3,Mohganan A/L P Manikam,3375,BEBAS,60
Perak,N.14 Changkat Jering,Changkat Jering,4,Ahmad Saidi Bin Mohamad Daud,21259,BN,8818
Perak,N.15 Trong,Trong,1,Jamilah Binti Zakaria,21260,BN,5139
Perak,N.15 Trong,Trong,2,Datuk Shaharuddin Abdul Rashid,21261,PKR,2546
Perak,N.15 Trong,Trong,3,Ustaz Faisal Bin Abdul Rahman,21262,PAS,3241
Perak,N.16 Kamunting,Kamunting,1,Ustaz Fakhrudin,19706,PAS,5276
Perak,N.16 Kamunting,Kamunting,2,Ir Dr Muhd Fadhil Nuruddin,21264,PKR,9898
Perak,N.16 Kamunting,Kamunting,3,Dato Mohammad Zahir Bin Abdul Khalid,19705,BN,8118
Perak,N.17 Pokok Assam,Pokok Assam,1,Lee Li Kuan,21266,BN,4922
Perak,N.17 Pokok Assam,Pokok Assam,2,Leow Thye Yih,4642,PKR,16954
Perak,N.18 Aulong,Aulong,1,Soo Kay Ping,19711,BN,6059
Perak,N.18 Aulong,Aulong,2,Nga Kor Ming,3376,PKR,18123
Perak,N.19 Chenderoh,Chenderoh,1,Khairul Anuar Musa,21270,PKR,3176
Perak,N.19 Chenderoh,Chenderoh,2,Ustaz Farid Faizi,21271,PAS,2944
Perak,N.19 Chenderoh,Chenderoh,3,Zainun Bin Mat Noor,19713,BN,5546
Perak,N.20 Lubok Merbau,Lubok Merbau,1,Zulkarnine Hashim,21273,PKR,4179
Perak,N.20 Lubok Merbau,Lubok Merbau,2,Dr Jurij Bin Jalaludin,21274,BN,4908
Perak,N.20 Lubok Merbau,Lubok Merbau,3,Ustaz Azizi Bin Mohamed Ridzuwan,21275,PAS,4499
Perak,N.21 Lintang,Lintang,1,Madhi Hasan,3397,PKR,6023
Perak,N.21 Lintang,Lintang,2,Ustaz Fahmi,21277,PAS,3460
Perak,N.21 Lintang,Lintang,3,Dato' Hj. Mohd Zolkafly Hj. Harun,21278,BN,10605
Perak,N.22 Jalong,Jalong,1,Loh Sze Yee,19721,PKR,16138
Perak,N.22 Jalong,Jalong,2,Tan Lian Hoe,3012,BN,6536
Perak,N.23 Manjoi,Manjoi,1,Ustaz Hafez Sabri,21281,PAS,10830
Perak,N.23 Manjoi,Manjoi,2,Asmuni Awi,21282,PKR,20052
Perak,N.23 Manjoi,Manjoi,3,Mohamad Ziad Zainal,21283,BN,16520
Perak,N.24 Hulu Kinta,Hulu Kinta,1,Ustaz Salleh Said,21284,PAS,7425
Perak,N.24 Hulu Kinta,Hulu Kinta,2,Aminuddin Hanafiah,4652,BN,14053
Perak,N.24 Hulu Kinta,Hulu Kinta,3,Murugiah Subramaniam,21286,BEBAS,217
Perak,N.24 Hulu Kinta,Hulu Kinta,4,Muhamad Arafat,21287,PKR,17766
Perak,N.25 Canning,Canning,1,Jenny Choy Tsi Jen,21288,PKR,21268
Perak,N.25 Canning,Canning,2,Liew Kar Tuan,21289,BN,2976
Perak,N.26 Tebing Tinggi,Tebing Tinggi,1,Tony Khoo Boon Chuan,19729,BN,6407
Perak,N.26 Tebing Tinggi,Tebing Tinggi,2,Dr. Aziz Bari,21291,PKR,10334
Perak,N.26 Tebing Tinggi,Tebing Tinggi,3,Haji Mazlan Isa,21292,PAS,3931
Perak,N.27 Pasir Pinji,Pasir Pinji,1,Ng Kai Cheong,4656,BN,2426
Perak,N.27 Pasir Pinji,Pasir Pinji,2,Howard Lee Chuan How,4657,PKR,23282
Perak,N.28 Bercham,Bercham,1,Ah Nan,4658,BN,3938
Perak,N.28 Bercham,Bercham,2,Ong Boon Piow,18129,PKR,24647
Perak,N.29 Kepayang,Kepayang,1,Chang Kok Aun,19736,BN,2922
Perak,N.29 Kepayang,Kepayang,2,Dr. Ko Chung Sen,21298,PKR,12417
Perak,N.30 Buntong,Buntong,1,T. Thangarani,21299,BN,2682
Perak,N.30 Buntong,Buntong,2,Sivasubramaniam,949,PKR,18005
Perak,N.30 Buntong,Buntong,3,Rani Rasiah,21301,PSM,813
Perak,N.31 Jelapang,Jelapang,1,Cheah Pou Hian,21302,PKR,16940
Perak,N.31 Jelapang,Jelapang,2,Saras,19742,PSM,944
Perak,N.31 Jelapang,Jelapang,3,Thankaraj Krishnan,21304,BN,1753
Perak,N.32 Menglembu,Menglembu,1,Wong Kam Seng,21305,BN,2508
Perak,N.32 Menglembu,Menglembu,2,Chaw Kam Foon,21306,PKR,20456
Perak,N.32 Menglembu,Menglembu,3,Chin Kwai Leong,21307,PSM,248
Perak,N.33 Tronoh,Tronoh,1,Yong Choo Kiong,19748,PKR,15061
Perak,N.33 Tronoh,Tronoh,2,Yuen Chan How,21309,BN,4560
Perak,N.33 Tronoh,Tronoh,3,Chin Kwai Heng,21310,PSM,333
Perak,N.34 Bukit Chandan,Bukit Chandan,1,Maslin Sham Bin Razman,4664,BN,5929
Perak,N.34 Bukit Chandan,Bukit Chandan,2,Laksamana Pertama (B) Mohamad Imran Bin Abd Hamid,21312,PKR,5465
Perak,N.34 Bukit Chandan,Bukit Chandan,3,Intan Norhani Binti Mohamad Basir,21313,PAS,2743
Perak,N.35 Manong,Manong,1,Haji Jamil,21314,PAS,4004
Perak,N.35 Manong,Manong,2,Haji Mohamad Isa Jaafar,21315,PKR,5696
Perak,N.35 Manong,Manong,3,Mohamad Zuraimi Razali,21316,BN,6267
Perak,N.36 Pengkalan Baharu,Pengkalan Baharu,1,Hj Zakaria Bin Hashim,21317,PAS,2781
Perak,N.36 Pengkalan Baharu,Pengkalan Baharu,2,Murad Abdullah,21318,PKR,4688
Perak,N.36 Pengkalan Baharu,Pengkalan Baharu,3,Dato' Abd Manaf,21319,BN,6312
Perak,N.37 Pantai Remis,Pantai Remis,1,Ho Kean Wei,21320,BN,5292
Perak,N.37 Pantai Remis,Pantai Remis,2,Wong May Ing,19758,PKR,18608
Perak,N.38 Astaka,Astaka,1,Teoh Yee Chern,21322,PKR,18814
Perak,N.38 Astaka,Astaka,2,Teng Keek Soong,21323,BN,3638
Perak,N.39 Belanja,Belanja,1,Khairudin Abu Hanipah,21324,BN,5879
Perak,N.39 Belanja,Belanja,2,Ustaz Mohd Zahid,21325,PAS,3150
Perak,N.39 Belanja,Belanja,3,Haji Yahanis Yahya,21326,PKR,2871
Perak,N.40 Bota,Bota,1,Azrul Azhar,21327,PKR,4070
Perak,N.40 Bota,Bota,2,Ust. Muhd. Ismi Mat Taib,21328,PAS,5589
Perak,N.40 Bota,Bota,3,Khairul Shahril Mohamed,21329,BN,7411
Perak,N.41 Malim Nawar,Malim Nawar,1,Chang Gwo Chyang,19763,BN,5189
Perak,N.41 Malim Nawar,Malim Nawar,2,Leong Cheok Keng,19764,PKR,11271
Perak,N.41 Malim Nawar,Malim Nawar,3,Bawani Ks,21332,PSM,213
Perak,N.42 Keranji,Keranji,1,Chong Zhemin,4674,PKR,12072
Perak,N.42 Keranji,Keranji,2,Daniel Wa Wai How,19765,BN,4031
Perak,N.43 Tualang Sekah,Tualang Sekah,1,Nolee Radzi,4704,BN,8767
Perak,N.43 Tualang Sekah,Tualang Sekah,2,Ustaz Haji Mohd Sofian Bin Haji Rejab,21336,PAS,3162
Perak,N.43 Tualang Sekah,Tualang Sekah,3,Azlan Helmi,21337,PKR,7668
Perak,N.44 Sungai Rapat,Sungai Rapat,1,Radzi Bin Zainon,18163,PAS,4627
Perak,N.44 Sungai Rapat,Sungai Rapat,2,Dato' Seri Nizar,19700,PKR,12425
Perak,N.44 Sungai Rapat,Sungai Rapat,3,Datuk Hamzah Bin Mohd Kasim,21340,BN,8811
Perak,N.45 Simpang Pulai,Simpang Pulai,1,Mohd Arif Abd. Latiff @ Arif Urut,21341,PAS,4061
Perak,N.45 Simpang Pulai,Simpang Pulai,2,Liew Yee Lin,21342,BN,4970
Perak,N.45 Simpang Pulai,Simpang Pulai,3,Tan Kar Hing,4678,PKR,25659
Perak,N.46 Teja,Teja,1,Albert Chang Chun Cheun,21344,BN,6156
Perak,N.46 Teja,Teja,2,Cikgu Mokthar Abdullah,21345,PAS,2028
Perak,N.46 Teja,Teja,3,Sandrea Ng,21346,PKR,10546
Perak,N.47 Chenderiang,Chenderiang,1,Choong Shin Heng,21347,BN,7623
Perak,N.47 Chenderiang,Chenderiang,2,Nordin Bin Hassan,21348,PAS,1735
Perak,N.47 Chenderiang,Chenderiang,3,Ahmad Faizal Dato' Azumu,21349,PKR,7662
Perak,N.48 Ayer Kuning,Ayer Kuning,1,Tan Seng Toh,16796,PKR,7054
Perak,N.48 Ayer Kuning,Ayer Kuning,2,Salmah Binti Ab Latiff,21351,PAS,2993
Perak,N.48 Ayer Kuning,Ayer Kuning,3,Dato' Samsudin Abu Hassan,18171,BN,9141
Perak,N.49 Sungai Manik,Sungai Manik,1,Dr Mustapa Kamal Bin Maulut,21353,BERJASA,169
Perak,N.49 Sungai Manik,Sungai Manik,2,Dato' Zainol Fadzi Paharudin,21354,BN,9265
Perak,N.49 Sungai Manik,Sungai Manik,3,Mohamad Maharani,21355,PKR,7326
Perak,N.49 Sungai Manik,Sungai Manik,4,Cikgu Yusoff,21356,PAS,4071
Perak,N.50 Kampong Gajah,Kampong Gajah,1,Datuk Dr Wan Norashikin Binti Wan Noordin,21357,BN,11026
Perak,N.50 Kampong Gajah,Kampong Gajah,2,Cikgu Zaiton,21358,PKR,3861
Perak,N.50 Kampong Gajah,Kampong Gajah,3,Ustaz Mustafa Shaari,15541,PAS,7681
Perak,N.51 Pasir Panjang,Pasir Panjang,1,Dato' Rashidi Ibrahim,21360,BN,12904
Perak,N.51 Pasir Panjang,Pasir Panjang,2,Hajjah Rohawati Abidin,19789,PAS,7795
Perak,N.51 Pasir Panjang,Pasir Panjang,3,Cikgu Yahaya,21362,PKR,14123
Perak,N.52 Pangkor,Pangkor,1,Dato' Seri Diraja Dr Zambry Abd Kadir,21363,BN,8378
Perak,N.52 Pangkor,Pangkor,2,Ustaz Zainal Abidin Saad,21364,PAS,3638
Perak,N.52 Pangkor,Pangkor,3,Komander (B) Nordin,4691,PKR,6752
Perak,N.53 Rungkup,Rungkup,1,Shahrul Zaman Bin Yahya,19795,BN,6529
Perak,N.53 Rungkup,Rungkup,2,Hatim Bin Musa,21367,PKR,3460
Perak,N.53 Rungkup,Rungkup,3,Cikgu Md Mukri,21368,PAS,2430
Perak,N.54 Hutan Melintang,Hutan Melintang,1,Manivanan Gowin,3798,PKR,10220
Perak,N.54 Hutan Melintang,Hutan Melintang,2,Ustaz Misbah,4630,PAS,3150
Perak,N.54 Hutan Melintang,Hutan Melintang,3,Khairuddin Bin Tarmizi,21371,BN,10961
Perak,N.55 Pasir Bedamar,Pasir Bedamar,1,Kong Sun Chin,21372,BN,4960
Perak,N.55 Pasir Bedamar,Pasir Bedamar,2,S. Kumaresan,21196,PAS,939
Perak,N.55 Pasir Bedamar,Pasir Bedamar,3,Terence Naidu,21374,PKR,19480
Perak,N.56 Changkat Jong,Changkat Jong,1,Mohd Azhar Bin Jamaluddin,19804,BN,11216
Perak,N.56 Changkat Jong,Changkat Jong,2,Faizul Ismail,21376,PKR,11149
Perak,N.56 Changkat Jong,Changkat Jong,3,Hj. Azhar Rafiei,21377,PAS,5834
Perak,N.57 Sungkai,Sungkai,1,Appalasamy A/L Jetakiah,21378,PAS,505
Perak,N.57 Sungkai,Sungkai,2,Dato' V. Elango,21379,BN,3138
Perak,N.57 Sungkai,Sungkai,3,A. Sivanesan,18191,PKR,9631
Perak,N.58 Slim,Slim,1,Ustaz Zulfadli Zainal,21381,PAS,4103
Perak,N.58 Slim,Slim,2,Dato' Khusairi Talib,19808,BN,8327
Perak,N.58 Slim,Slim,3,Mohd Amran Ibrahim,21383,PKR,6144
Perak,N.59 Behrang,Behrang,1,Ustaz Sayed Zamzuri,21384,PAS,3334
Perak,N.59 Behrang,Behrang,2,Dato Hjh Rusnah Kassim,19813,BN,9361
Perak,N.59 Behrang,Behrang,3,Aminuddin Zulkipli,19809,PKR,9770
