state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Pulau Pinang,N.09 Bagan Dalam,Bagan Dalam,3,Tanasekharan,19589,DAP,10253
Pulau Pinang,N.09 Bagan Dalam,Bagan Dalam,4,M. Karuppanan,19590,BN,5092
Pulau Pinang,N.10 Seberang Jaya,Seberang Jaya,1,Dr. Afif Bin Bahardin,19591,PKR,14148
Pulau Pinang,N.10 Seberang Jaya,Seberang Jaya,2,Mohammad Nasir Bin Abdullah,19592,BN,11689
Pulau Pinang,N.10 Seberang Jaya,Seberang Jaya,3,Shamsut Tabrej,19593,BEBAS,251
Pulau Pinang,N.11 Permatang Pasir,Permatang Pasir,1,Anuar Faisal Bin Yahaya,19594,BN,6653
Pulau Pinang,N.11 Permatang Pasir,Permatang Pasir,2,Dato' Salleh Man,19595,PAS,13479
Pulau Pinang,N.12 Penanti,Penanti,1,Ibrahim Bin Ahmad,527,BN,7048
Pulau Pinang,N.12 Penanti,Penanti,2,Dr Norlela Ariffin,19597,PKR,9387
Pulau Pinang,N.13 Berapit,Berapit,1,Lau Chiek Tuan,14236,BN,2230
Pulau Pinang,N.13 Berapit,Berapit,2,Ong Kok Fooi,18020,DAP,16995
Pulau Pinang,N.14 Machang Bubuk,Machang Bubuk,1,Ooi Suan Hoe,19600,BEBAS,152
Pulau Pinang,N.14 Machang Bubuk,Machang Bubuk,2,Lee Khai Loon,19601,PKR,19080
Pulau Pinang,N.14 Machang Bubuk,Machang Bubuk,3,Wan Balkis Bin Wan Abdullah,19602,BEBAS,252
Pulau Pinang,N.14 Machang Bubuk,Machang Bubuk,4,Dato Dr. Vicky,19603,KITA,159
Pulau Pinang,N.14 Machang Bubuk,Machang Bubuk,5,Tan Lok Heah,19604,BN,7180
Pulau Pinang,N.14 Machang Bubuk,Machang Bubuk,6,Tan Hock Leong,18022,BEBAS,172
Pulau Pinang,N.15 Padang Lalang,Padang Lalang,1,Tan Teik Cheng,16682,BN,3727
Pulau Pinang,N.15 Padang Lalang,Padang Lalang,2,Chong Eng,2661,DAP,18657
Pulau Pinang,N.16 Perai,Perai,1,Muhammad Ridhwan Bin Sulaiman,19608,BEBAS,184
Pulau Pinang,N.16 Perai,Perai,2,P.Ramasamy,18025,DAP,10549
Pulau Pinang,N.16 Perai,Perai,3,L. Krishnan,18027,BN,2590
Pulau Pinang,N.17 Bukit Tengah,Bukit Tengah,1,Mohan Apparoo,3703,BEBAS,182
Pulau Pinang,N.17 Bukit Tengah,Bukit Tengah,2,Ong Chin Wen,4592,PKR,10730
Pulau Pinang,N.17 Bukit Tengah,Bukit Tengah,3,Teng Chang Yeow,16707,BN,5540
Pulau Pinang,N.18 Bukit Tambun,Bukit Tambun,1,Law Choo Kiang,2995,PKR,15217
Pulau Pinang,N.18 Bukit Tambun,Bukit Tambun,2,Loganathan A/L Ayyaru,19615,BEBAS,91
Pulau Pinang,N.18 Bukit Tambun,Bukit Tambun,3,Lai Chew Hock,15414,BN,4197
Pulau Pinang,N.18 Bukit Tambun,Bukit Tambun,4,A'Ziss Zainal Abiddin,19617,BEBAS,142
Pulau Pinang,N.19 Jawi,Jawi,1,Tan Cheng Liang,14245,BN,6143
Pulau Pinang,N.19 Jawi,Jawi,2,Soon Lip Chee,19619,DAP,15219
Pulau Pinang,N.20 Sungai Bakap,Sungai Bakap,1,Haji Maktar Bin Haji Shapee,19620,PKR,9258
Pulau Pinang,N.20 Sungai Bakap,Sungai Bakap,2,Mohd Foad Bin Hj Mat Isa,16696,BN,7453
Pulau Pinang,N.21 Sungai Acheh,Sungai Acheh,1,Che` Gubard,19622,PKR,6083
Pulau Pinang,N.21 Sungai Acheh,Sungai Acheh,2,Ustaz Yusni Mat Piah,19623,PAS,690
Pulau Pinang,N.21 Sungai Acheh,Sungai Acheh,3,Dato' Mahmud Bin Zakaria,18036,BN,6891
Pulau Pinang,N.22 Tanjong Bunga,Tanjong Bunga,1,Teh Yee Cheu,4597,DAP,11033
Pulau Pinang,N.22 Tanjong Bunga,Tanjong Bunga,2,Mar Seong Leng @ Beh Seong Leng,19626,BEBAS,33
Pulau Pinang,N.22 Tanjong Bunga,Tanjong Bunga,3,Chia Kwang Chye,2355,BN,5518
Pulau Pinang,N.23 Air Putih,Air Putih,1,Tan Ken Keong,19628,BN,1882
Pulau Pinang,N.23 Air Putih,Air Putih,2,Lim Guan Eng,1839,DAP,9626
Pulau Pinang,N.24 Kebun Bunga,Kebun Bunga,1,Hng Chee Wey,4598,BN,3336
Pulau Pinang,N.24 Kebun Bunga,Kebun Bunga,2,Jayaraman A/L K. Kunchu Kannu,19631,BEBAS,159
Pulau Pinang,N.24 Kebun Bunga,Kebun Bunga,3,Cheah Kah Peng,19632,PKR,12366
Pulau Pinang,N.25 Pulau Tikus,Pulau Tikus,1,Yap Soo Huey,19633,DAP,11256
Pulau Pinang,N.25 Pulau Tikus,Pulau Tikus,2,Rowena Yam,19634,BN,3036
Pulau Pinang,N.26 Padang Kota,Padang Kota,1,Chow Kon Yeow,2665,DAP,9563
Pulau Pinang,N.26 Padang Kota,Padang Kota,2,Oh Tong Keong,4614,BN,2367
Pulau Pinang,N.27 Pengkalan Kota,Pengkalan Kota,1,Loke Poh Chye,19637,BN,1803
Pulau Pinang,N.27 Pengkalan Kota,Pengkalan Kota,2,Lau Keng Ee,16703,DAP,15403
Pulau Pinang,N.28 Komtar,Komtar,1,Teh Lai Heng,16711,DAP,10669
Pulau Pinang,N.28 Komtar,Komtar,2,Loh Chye Teik,19640,BN,2555
Pulau Pinang,N.28 Komtar,Komtar,3,Liew Yeow Hooi,19641,PCM,25
Pulau Pinang,N.29 Datok Keramat,Datok Keramat,1,Ong Thean Lye,16712,BN,6700
Pulau Pinang,N.29 Datok Keramat,Datok Keramat,2,Jagdeep Singh Deo,15439,DAP,11720
Pulau Pinang,N.30 Sungai Pinang,Sungai Pinang,1,Lim Siew Khim,19644,DAP,12354
Pulau Pinang,N.30 Sungai Pinang,Sungai Pinang,2,Dr Thor Teong Gee,3359,BN,7647
Pulau Pinang,N.30 Sungai Pinang,Sungai Pinang,3,Mohamed Yacoob,19646,BEBAS,141
Pulau Pinang,N.31 Batu Lancang,Batu Lancang,1,Lee Boon Ten,14269,BN,3396
Pulau Pinang,N.31 Batu Lancang,Batu Lancang,2,Law Heng Kiang,15437,DAP,18760
Pulau Pinang,N.32 Seri Delima,Seri Delima,1,Sanisvara Nethaji Rayer,19649,DAP,14478
Pulau Pinang,N.32 Seri Delima,Seri Delima,2,Low Joo Hiap,4079,BN,5201
Pulau Pinang,N.33 Air Itam,Air Itam,1,Wong Hon Wai,4072,DAP,11308
Pulau Pinang,N.33 Air Itam,Air Itam,2,Loo Jieh Sheng,19652,BN,3992
Pulau Pinang,N.34 Paya Terubong,Paya Terubong,1,Koh Wan Leong,18064,BN,4576
Pulau Pinang,N.34 Paya Terubong,Paya Terubong,2,Yeoh Soon Hin,16724,DAP,30295
Pulau Pinang,N.35 Batu Uban,Batu Uban,1,Baratharajan A/L Narayanasamy Pillai,19655,BEBAS,40
Pulau Pinang,N.35 Batu Uban,Batu Uban,2,Dr. T. Jayabalan,19656,PKR,17017
Pulau Pinang,N.35 Batu Uban,Batu Uban,3,Rajendra Ammasi,19657,BEBAS,26
Pulau Pinang,N.35 Batu Uban,Batu Uban,4,Mohd Noor Bin Mohd Abdul Kader,19658,BEBAS,186
Pulau Pinang,N.35 Batu Uban,Batu Uban,5,Goh Kheng Sneah,16726,BN,7160
Pulau Pinang,N.36 Pantai Jerejak,Pantai Jerejak,1,Hj. Rashid Hasnon,19660,PKR,11805
Pulau Pinang,N.36 Pantai Jerejak,Pantai Jerejak,2,Wong Mun Hoe,16728,BN,6451
Pulau Pinang,N.37 Batu Maung,Batu Maung,1,Rahmad Isahak,19662,BEBAS,78
Pulau Pinang,N.37 Batu Maung,Batu Maung,2,Ir. Mansor Bin Musa,19663,BN,10875
Pulau Pinang,N.37 Batu Maung,Batu Maung,3,Abdul Malik Kassim,18069,PKR,14265
Pulau Pinang,N.38 Bayan Lepas,Bayan Lepas,1,Dr. Ooi,19665,BEBAS,126
Pulau Pinang,N.38 Bayan Lepas,Bayan Lepas,2,Cikgu Asnah Binti Hashim,19666,PAS,8950
Pulau Pinang,N.38 Bayan Lepas,Bayan Lepas,3,Haji Nordin Bin Ahmad,19667,BN,9408
Pulau Pinang,N.39 Pulau Betong,Pulau Betong,1,Sr. Hj. Muhamad Farid Bin Saad,18073,BN,6852
Pulau Pinang,N.39 Pulau Betong,Pulau Betong,2,Haji Mohd Tuah Bin Ismail,19669,PKR,6457
Pulau Pinang,N.40 Telok Bahang,Telok Bahang,1,Datuk Hj. Shah Headan Bin Ayoob Hussain Shah,19670,BN,6034
Pulau Pinang,N.40 Telok Bahang,Telok Bahang,2,Abdul Halim Bin Hussain,18076,PKR,5233
