state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Perak,N.15 Lekir,Lekir,4,Chiong Ee Hang,5760,BEBAS,156
Perak,N.16 Lumut,Lumut,1,Liew Why Hone,646,PERIKATAN,5506
Perak,N.16 Lumut,Lumut,2,Yong Mei Yan,5762,PPP,2682
Perak,N.16 Lumut,Lumut,3,Tan Beng Hong,5763,BEBAS,69
Perak,N.17 Grik,Grik,1,Mohamed Ghazali Bin Haji,5764,PERIKATAN,4607
Perak,N.17 Grik,Grik,2,Huin Swee Leong,5765,PPP,1073
Perak,N.17 Grik,Grik,3,Abu Bin Haji Bakri,5766,PAS,751
Perak,N.18 Lenggong,Lenggong,1,Ahmad Bin Said,5767,PERIKATAN,5342
Perak,N.18 Lenggong,Lenggong,2,Haji Abdul Samad Bin Hj. Mohd Noh,5768,PAS,1352
Perak,N.18 Lenggong,Lenggong,3,Lum Kwok Loon,5769,PPP,855
Perak,N.18 Lenggong,Lenggong,4,Shaharuddin Dahalan,5770,SF,509
Perak,N.19 Padang Rengas,Padang Rengas,1,Abas Bin Mohd. Adam,5771,PERIKATAN,4931
Perak,N.19 Padang Rengas,Padang Rengas,2,Abdul Rashid Bin Abdul Karim,5772,PAS,2181
Perak,N.19 Padang Rengas,Padang Rengas,3,Talib Bin Hussain,5773,SF,1550
Perak,N.20 Senggang,Senggang,1,Shaari Bin Piai,5774,PERIKATAN,5169
Perak,N.20 Senggang,Senggang,2,Abdul Mutalib Bin Haji Mohd.,631,PAS,2359
Perak,N.20 Senggang,Senggang,3,Saedah Binti Mohd. Hashim,5776,SF,1940
Perak,N.21 Blanja,Blanja,1,Mohd. Harun Bin Kulop,5777,PERIKATAN,5074
Perak,N.21 Blanja,Blanja,2,Meor Ahmad Bin Yusof,5778,PAS,2417
Perak,N.21 Blanja,Blanja,3,Yusoof Bin Saroh,5779,SF,210
Perak,N.22 Kampong Gajah,Kampong Gajah,1,Ismail Bin Haji Karim,358,PERIKATAN,4514
Perak,N.22 Kampong Gajah,Kampong Gajah,2,Haji Saaduddin Bin Haji Yahya,5781,PAS,2329
Perak,N.23 Karai,Karai,1,Mohamed Ali Bin Haji Mohamed Zain,5782,PERIKATAN,3326
Perak,N.23 Karai,Karai,2,Kassim Bin Jan,5783,SF,964
Perak,N.23 Karai,Karai,3,Mohd. Taib Bin Abd. Hamid,5784,PAS,686
Perak,N.23 Karai,Karai,4,Shahudin Bin Kulop Mat Lodin,5785,BEBAS,538
Perak,N.24 Jalong,Jalong,1,See Khoon Lim,5786,PERIKATAN,3294
Perak,N.24 Jalong,Jalong,2,Choy Kok Kuan,306,PPP,2850
Perak,N.25 Sungei Manik,Sungei Manik,1,Yahya Shubban Bin Haji Harun,5788,PERIKATAN,2178
Perak,N.25 Sungei Manik,Sungei Manik,2,Haji Rais Kadri,5789,PAS,1831
Perak,N.26 Bandar,Bandar,1,Hajii Ahmad Razali Bin Hj. Mohamed,5790,PERIKATAN,3151
Perak,N.26 Bandar,Bandar,2,Haji Ahmad Bin Haji Mohd. Ali,5791,PAS,1775
Perak,N.27 Rungkup,Rungkup,1,Lope Hashim Bin Ketong,5792,PERIKATAN,4901
Perak,N.27 Rungkup,Rungkup,2,Ali Akbar Bin Mohd. Amin,5793,PAS,2438
Perak,N.28 Hutan Melintang,Hutan Melintang,1,Sulaiman Bin Buloh,480,PERIKATAN,3121
Perak,N.28 Hutan Melintang,Hutan Melintang,2,Adnan Bin Abdul Samad,5795,PAS,1681
Perak,N.29 Batak Rabit,Batak Rabit,1,Som Binti Abdullah,5796,PERIKATAN,2495
Perak,N.29 Batak Rabit,Batak Rabit,2,Chin Nan King,5797,PPP,1911
Perak,N.29 Batak Rabit,Batak Rabit,3,Ahmad Sedek Asiff,5798,PAS,874
Perak,N.29 Batak Rabit,Batak Rabit,4,Wu Sheik Chuan,5799,BEBAS,464
Perak,N.29 Batak Rabit,Batak Rabit,5,Johar Shah Budin,5800,SF,200
Perak,N.30 Pasir Bedamar,Pasir Bedamar,1,Wah Keng Jooi,5801,PERIKATAN,6713
Perak,N.30 Pasir Bedamar,Pasir Bedamar,2,Lee Sooi Soo,5802,PPP,2127
Perak,N.31 Pekan Lama,Pekan Lama,1,Toh Seang Eng,639,PPP,6075
Perak,N.31 Pekan Lama,Pekan Lama,2,Leong Kee Nyean,313,PERIKATAN,4417
Perak,N.32 Pekan Bharu,Pekan Bharu,1,Dharma Raja Seenivasagam,299,PPP,6048
Perak,N.32 Pekan Bharu,Pekan Bharu,2,Chang Hoey Chan,300,PERIKATAN,4292
Perak,N.33 Pasir Puteh,Pasir Puteh,1,Mohd. Fajar Ali Bin Hassan,5807,PPP,7467
Perak,N.33 Pasir Puteh,Pasir Puteh,2,Yeoh Kian Teik,311,PERIKATAN,4536
Perak,N.34 Kuala Pari,Kuala Pari,1,Sri Padhmaraja Seenivasagam,302,PPP,7187
Perak,N.34 Kuala Pari,Kuala Pari,2,Chong Hong Chew,5810,PERIKATAN,4422
Perak,N.35 Chemor,Chemor,1,Teoh Kim Swee,5811,PPP,2949
Perak,N.35 Chemor,Chemor,2,V. Mani Kutty,5812,PERIKATAN,1726
Perak,N.35 Chemor,Chemor,3,Mahmud Bin Sheikh Abdul Majid,5813,BEBAS,1049
Perak,N.35 Chemor,Chemor,4,Yau Hoon Seh,309,SF,987
Perak,N.36 Sungei Raja,Sungei Raja,1,Chin Foon,642,PPP,3584
Perak,N.36 Sungei Raja,Sungei Raja,2,Kok Yoon San,5816,PERIKATAN,2015
Perak,N.36 Sungei Raja,Sungei Raja,3,Othman Bin Mohamed Akib,315,PAS,719
Perak,N.37 Tanjong Tualang,Tanjong Tualang,1,Too Joon Ting,42,PERIKATAN,2467
Perak,N.37 Tanjong Tualang,Tanjong Tualang,2,Thean Moi Tuck,312,PPP,2359
Perak,N.37 Tanjong Tualang,Tanjong Tualang,3,Haji Isa,5820,PAS,334
Perak,N.37 Tanjong Tualang,Tanjong Tualang,4,Ibrahim Karim,946,SF,204
Perak,N.38 Pusing,Pusing,1,Khong Kok Yat,310,PPP,5401
Perak,N.38 Pusing,Pusing,2,Lau Kooi Seong,5823,PERIKATAN,3602
Perak,N.38 Pusing,Pusing,3,Mohamed Cholan,5824,PAS,792
Perak,N.39 Gopeng,Gopeng,1,Hor Hock Lung,283,PPP,3595
Perak,N.39 Gopeng,Gopeng,2,Ahmad Johan,5826,PERIKATAN,3479
Perak,N.39 Gopeng,Gopeng,3,Syed Oun,5827,PAS,924
Perak,N.39 Gopeng,Gopeng,4,Ahmad Noor Shukoor,5828,SF,563
Perak,N.40 Kuala Dipang,Kuala Dipang,1,Teh Siew Eng,5829,PERIKATAN,5410
Perak,N.40 Kuala Dipang,Kuala Dipang,2,Mak Fie Hong,5830,PPP,4322
Perak,N.40 Kuala Dipang,Kuala Dipang,3,Haji Ahmad,206,PAS,577
Perak,N.40 Kuala Dipang,Kuala Dipang,4,Lee Hooi Keat,5832,SF,346
