state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Pulau Pinang,N.17 Jawi,Jawi,2,Tan Cheng Liang,14245,BN,8879
Pulau Pinang,N.18 Sungai Acheh,Sungai Acheh,1,Dato' Haji Abdul Rashid Abdullah,15418,BN,5979
Pulau Pinang,N.18 Sungai Acheh,Sungai Acheh,2,Haji Ismail Bin Supa,9086,PAS,4225
Pulau Pinang,N.19 Tanjong Bunga,Tanjong Bunga,1,Dr. Koh Tsu Koon,1431,BN,12111
Pulau Pinang,N.19 Tanjong Bunga,Tanjong Bunga,2,Wong Hang Yoke,10855,DAP,5250
Pulau Pinang,N.20 Air Itam,Air Itam,1,Ong Hock Aun,11942,DAP,6831
Pulau Pinang,N.20 Air Itam,Air Itam,2,Lye Siew Weng,14250,BN,10539
Pulau Pinang,N.21 Kebun Bunga,Kebun Bunga,1,Dr. Teng Hock Nan,13106,BN,8551
Pulau Pinang,N.21 Kebun Bunga,Kebun Bunga,2,Lim Kit Siang,698,DAP,5142
Pulau Pinang,N.22 Padang Kota,Padang Kota,1,Teng Chong Yeow,14254,BN,6851
Pulau Pinang,N.22 Padang Kota,Padang Kota,2,Chow Kon Yeow,2665,DAP,5211
Pulau Pinang,N.23 Pengkalan Kota,Pengkalan Kota,1,Lai Hon Meng,15428,DAP,6724
Pulau Pinang,N.23 Pengkalan Kota,Pengkalan Kota,2,Lee Hack Teik,14258,BN,9679
Pulau Pinang,N.24 Kampong Dalam,Kampong Dalam,1,Lim Gim Soon,14261,BN,7952
Pulau Pinang,N.24 Kampong Dalam,Kampong Dalam,2,Gooi Seong Kin,2999,DAP,6067
Pulau Pinang,N.25 Datok Keramat,Datok Keramat,1,Lim Boo Chang,1726,BN,8599
Pulau Pinang,N.25 Datok Keramat,Datok Keramat,2,Karpal Singh A/L Ram Singh,848,DAP,5451
Pulau Pinang,N.26 Sungai Pinang,Sungai Pinang,1,Looi Swee Cheang,15434,BN,8482
Pulau Pinang,N.26 Sungai Pinang,Sungai Pinang,2,Asamaley A/L Sinniah,15435,DAP,4856
Pulau Pinang,N.27 Batu Lancang,Batu Lancang,1,Lan Tee Beng,3355,BN,7251
Pulau Pinang,N.27 Batu Lancang,Batu Lancang,2,Law Heng Kiang,15437,DAP,7532
Pulau Pinang,N.28 Bukit Gelugor,Bukit Gelugor,1,Koay Kar Huah,3362,BN,10598
Pulau Pinang,N.28 Bukit Gelugor,Bukit Gelugor,2,Jagdeep Singh Deo,15439,DAP,6581
Pulau Pinang,N.29 Paya Terubong,Paya Terubong,1,Dr. Loh Hock Hun,13110,BN,15298
Pulau Pinang,N.29 Paya Terubong,Paya Terubong,2,Fong Kam Cheong,15441,DAP,9062
Pulau Pinang,N.30 Batu Uban,Batu Uban,1,Salma Binti Ismail,15442,PKR,7241
Pulau Pinang,N.30 Batu Uban,Batu Uban,2,Dato' Kee Phaik Cheen,15443,BN,13311
Pulau Pinang,N.31 Bayan Lepas,Bayan Lepas,1,Mohideen Abdul Kader,896,PKR,6605
Pulau Pinang,N.31 Bayan Lepas,Bayan Lepas,2,Lim Chien Aun,2991,BN,10451
Pulau Pinang,N.31 Bayan Lepas,Bayan Lepas,3,Tan Ban Yew,14270,MDP,1064
Pulau Pinang,N.32 Telok Kumbar,Telok Kumbar,1,Haji Abdul Aziz Bin Ismail,15447,PAS,4977
Pulau Pinang,N.32 Telok Kumbar,Telok Kumbar,2,Syed Ameruddin B Syed Ahmad,14283,BN,9529
Pulau Pinang,N.33 Telok Bahang,Telok Bahang,1,Johari Bin Kassim,15449,PKR,5101
Pulau Pinang,N.33 Telok Bahang,Telok Bahang,2,Dato' Dr Hilmi Yahaya,3001,BN,8120
